0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"(0, 2)","(0, 13)","(0, 12)","(0, 11)","(0, 10)","(0, 8)","(0, 9)","(0, 7)","(0, 3)","(1, 2)","(1, 14)","(1, 13)","(1, 9)","(1, 11)","(1, 3)","(1, 4)","(1, 6)","(2, 5)","(2, 13)","(2, 11)","(2, 8)","(2, 12)","(2, 10)","(2, 9)","(2, 7)","(3, 11)","(3, 4)","(3, 12)","(3, 9)","(3, 6)","(4, 6)","(4, 7)","(4, 8)","(4, 5)","(4, 11)","(4, 14)","(5, 9)","(5, 14)","(5, 10)","(5, 11)","(5, 6)","(6, 8)","(6, 9)","(6, 14)","(7, 8)","(7, 13)","(7, 14)","(8, 10)","(8, 11)","(8, 9)","(9, 11)","(9, 13)","(9, 10)","(9, 14)","(10, 11)","(10, 13)","(11, 14)","(12, 13)","(12, 14)","(13, 14)"
193,117
0,1,2,13,11,9,3,12,14,10,7,5,6,4,8
1,0,2,13,9,11,3,12,14,10,7,5,6,4,8
4,0,7,8,3,11,14,2,6,9,13,12,1,5,10
5,0,2,9,10,11
6,0,8,9,3,11,4,14,5,1,7,13,12,2,10
14,0,13,11,7,9,12,1,2,10,8,4,3,6,5
0,2,4,11,8,7,3,1,5,14,6,9,10,13,12
1,2,8,9,11,4,6,5,3,14,7,10,12,0,13
2,5,0,9,10,11
3,0,8,11,4,9,6,14,5,1,7,12,13,2,10
3,1,2,11,12,9,0,14,13,6,4,5,7,10,8
3,4,0,7,8,11,14,2,6,9,1,12,13,5,10
3,6,0,8,9,11,4,14,5,1,7,12,13,2,10
3,12
4,1,2,7,8,5,11,13,14,0,6,9,10,12,3
6,1,2,8,9,5,11,4,10,14,3,7,13,12,0
7,0,1,4,13,14,2,11,9,3,8,5,6,10,12
7,4,6,8,14,11,9,0,2,3,5,1,13,12,10
7,14,3,4,0,1,11,6,9,12,8,5,13,2,10
8,0,1,6,11,4,2,9,13,3,14,5,10,7,12
8,4,5,6,10,11,2,9,14,3,1,7,13,12,0
8,6,3,11,4,0,9,14,5,1,7,12,13,2,10
9,0,1,2,13,11,3,12,14,10,7,5,6,4,8
9,1,0,2,13,11,3,12,14,10,7,5,6,4,8
9,5,0,2,10,11
9,6,0,8,3,11,4,14,5,1,7,13,12,2,10
9,14,0,13,11,7,12,1,2,10,8,4,3,6,5
10,0,1,11,9,2,13,3,14,12,5,7,6,4,8
10,5,0,2,9,11
