0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"(0, 14)","(0, 2)","(0, 13)","(0, 3)","(0, 11)","(0, 9)","(0, 6)","(0, 1)","(0, 12)","(1, 2)","(1, 14)","(1, 13)","(1, 5)","(1, 12)","(1, 9)","(2, 3)","(2, 4)","(2, 14)","(2, 6)","(2, 13)","(2, 12)","(3, 4)","(3, 5)","(3, 6)","(3, 14)","(3, 8)","(3, 12)","(3, 13)","(4, 5)","(4, 6)","(4, 7)","(4, 8)","(5, 7)","(5, 8)","(5, 9)","(5, 11)","(6, 8)","(6, 9)","(6, 10)","(7, 8)","(7, 9)","(7, 10)","(7, 11)","(7, 12)","(8, 11)","(8, 12)","(8, 13)","(9, 10)","(9, 11)","(9, 12)","(9, 14)","(10, 11)","(10, 12)","(10, 13)","(10, 14)","(11, 12)","(11, 13)","(11, 14)","(12, 14)","(13, 14)"
193,88
4,0,3,2,6
5,0,3,1,9,11,2,14,12,13,6,8,4,10,7
8,2,6,4,12,3,13,9,10,0,7,11,14,1,5
10,4,7,6,8,9,11,12,13,5,0,3,2,14,1
0,3,1,2,5,14,12,13,4,9,11,7,8,10,6
0,6,1,9,2,12,14,10,8,3,11,13,7,5,4
1,5,8,13,12,11,3,14,0,10,2,9,7,6,4
2,4,0,3,6
3,4,0,2,6
3,5,2,4,1,14,13,12,0,11,9,8,10,7,6
3,8,2,6,4,12,13,9,10,0,7,11,14,1,5
6,4,0,3,2
6,8,2,4,12,3,13,7,10,9,0,11,14,1,5
6,10,8,11,12,7,13,9,0,3,2,14,1,4,5
7,4,3,8,5,12,1,9,11,2,14,13,0,6,10
7,5,3,8,4,12,2,11,9,1,6,13,0,14,10
7,8,3,5,4,12,1,9,11,2,13,14,0,6,10
9,5,0,3,1,11,6,14,12,2,13,8,4,10,7
9,10,4,7,6,5,8,3,11,12,13,0,14,2,1
11,0,6,10,9,8,12,13,14,7,5,3,2,1,4
11,5,3,12,13,8,14,0,9,1,7,10,2,6,4
12,8,2,6,4,3,13,9,10,0,7,14,11,1,5
12,10,6,9,8,3,2,0,7,11,5,14,1,13,4
13,8,2,6,4,12,3,10,0,9,7,11,14,1,5
13,10,9,14,11,0,1,12,5,6,8,3,2,7,4
0,1,2,11,14,13,5,12,9,3,8,10,4,7,6
0,1,9,11,14,13,5,12,3,10,8,2,7,6,4
0,2,3,1,5,14,12,13,9,11,4,7,8,10,6
0,2,6,1,9,12,14,10,8,3,11,13,7,4,5
0,9,11,6,10,8,12,13,14,7,3,5,2,1,4
2,3,4,0,6
2,6,4,0,3
3,5,4,7,8,12,11,9,1,2,13,14,0,6,10
3,6,0,1,2,5,14,12,13,9,4,8,11,7,10
3,6,4,0,2
3,6,8,2,4,12,13,7,10,9,0,11,14,1,5
3,8,4,2,6,12,13,9,10,0,7,11,14,1,5
3,12,0,1,2,5,14,13,4,7,8,9,11,10,6
3,13,0,1,2,5,14,12,4,8,11,9,7,10,6
3,14,0,1,2,5,12,13,4,9,11,7,8,10,6
7,4,5,6,8,9,10,3,11,12,13,0,14,2,1
7,8,4,3,5,12,1,9,11,2,13,14,0,6,10
7,9,5,8,11,6,12,10,0,4,3,2,1,13,14
7,9,10,4,6,5,8,3,11,12,13,0,14,2,1
9,11,5,6,10,8,0,4,3,7,12,13,14,1,2
9,11,10,4,7,6,5,8,0,3,12,13,14,2,1
9,12,10,6,8,3,2,0,7,5,11,13,4,14,1
9,14,10,6,0,2,3,13,11,12,1,5,8,7,4
12,7,8,10,6,11,13,3,9,2,0,4,14,1,5
12,10,7,8,11,13,6,9,0,14,1,2,3,4,5
12,11,0,6,10,9,8,3,2,13,14,7,5,1,4
12,11,8,6,10,9,3,2,0,7,13,14,5,1,4
12,11,10,6,9,8,3,2,0,7,5,14,1,13,4
13,0,11,12,14,10,1,2,8,3,9,6,7,5,4
13,10,11,12,14,0,1,2,8,3,9,6,5,4,7
13,14,10,9,11,0,1,12,5,6,8,3,2,7,4
14,0,11,8,13,12,3,6,10,1,2,9,5,7,4
0,1,2,12,13,11,10,14,8,3,9,5,6,7,4
0,1,9,12,13,10,11,14,8,3,2,6,7,5,4
0,1,13,2,12,14,11,10,8,3,9,5,6,7,4
0,1,13,14
0,1,14,2,11,13,5,12,9,8,3,10,4,7,6
0,1,14,9,11,13,5,12,10,8,3,2,7,6,4
0,2,6,3,1,9,5,14,12,13,10,11,4,8,7
0,2,12,3,13,11,10,14,8,1,5,9,6,7,4
0,2,13,3,12,14,11,10,1,8,5,9,6,7,4
0,2,14,3,11,13,12,5,8,10,1,9,7,4,6
1,2,12,14
1,2,13,14
1,9,12,14
2,3,4,6
2,3,12,14
2,3,13,14
3,12,14,0,1,2,5,13,4,7,8,9,11,10,6
3,13,14,0,1,2,5,12,4,8,11,9,7,10,6
7,4,5,8,10,6,9,11,12,13,3,0,2,1,14
7,9,11,5,8,6,12,4,10,0,3,2,1,13,14
7,9,11,10,4,6,5,8,0,3,12,13,14,2,1
9,11,12,0,6,10,8,3,2,13,14,7,5,4,1
9,11,12,10,6,8,0,3,2,7,5,13,4,14,1
9,11,14,0,10,13,6,12,1,2,8,3,5,4,7
9,11,14,10,6,8,0,2,3,7,5,12,13,4,1
9,12,7,10,8,11,6,5,13,0,3,2,4,1,14
9,12,14,10,6,8,3,2,0,7,5,11,13,4,1
12,11,10,7,8,13,6,14,0,1,2,3,9,4,5
12,11,14,0,8,13,3,6,10,1,2,5,9,7,4
7,9,11,12,10,13,8,0,1,14,3,2,6,5,4
9,11,12,14,10,6,8,0,3,2,7,5,13,4,1
