0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
"(0, 1)","(0, 2)","(0, 3)","(0, 14)","(0, 4)","(0, 13)","(0, 8)","(0, 10)","(0, 7)","(0, 9)","(0, 5)","(1, 2)","(1, 3)","(1, 16)","(1, 5)","(1, 14)","(1, 7)","(1, 12)","(1, 9)","(1, 11)","(1, 15)","(1, 4)","(1, 10)","(1, 8)","(2, 5)","(2, 16)","(2, 14)","(2, 8)","(2, 13)","(2, 9)","(2, 11)","(2, 3)","(2, 12)","(2, 10)","(2, 4)","(2, 6)","(2, 7)","(3, 5)","(3, 7)","(3, 8)","(3, 15)","(3, 11)","(3, 10)","(3, 4)","(3, 6)","(3, 12)","(3, 16)","(3, 9)","(4, 5)","(4, 9)","(4, 15)","(4, 11)","(4, 12)","(4, 14)","(4, 13)","(4, 7)","(4, 6)","(4, 16)","(5, 6)","(5, 8)","(5, 9)","(5, 15)","(5, 14)","(5, 13)","(5, 7)","(6, 7)","(6, 8)","(6, 9)","(6, 15)","(6, 14)","(7, 9)","(7, 12)","(7, 14)","(7, 8)","(7, 16)","(7, 11)","(8, 10)","(8, 12)","(8, 13)","(8, 9)","(8, 16)","(8, 15)","(8, 11)","(9, 11)","(9, 12)","(9, 10)","(9, 16)","(10, 13)","(10, 11)","(10, 12)","(10, 14)","(11, 13)","(11, 12)","(11, 14)","(12, 13)","(12, 15)","(12, 16)","(13, 15)","(13, 16)","(13, 14)","(14, 15)","(15, 16)"
1140,606
6,1,5,7,8,9,3,2,15,4,14,12,16,13,0,11,10
11,0,9,13,3,2,4,1,10,8,14,7,12,5,16,6,15
12,0,9,8,7,1,13,4,2,3,10,11,5,16,6,15,14
15,0,14,13,3,4,5,8,1,2,7,11,6,10,16,12,9
16,0,1,13,2,8,7,9,3,4,5,14,12,11,15,10,6
0,13,1,11,15,10,16,8,2,12,4,5,14,9,3,7,6
1,11,0,9,13,3,2,4,10,8,14,7,12,5,16,6,15
1,12,0,9,8,7,13,4,2,3,10,11,5,16,6,15,14
1,15,2,14,13,3,4,5,8,16,6,12,0,7,11,10,9
1,16,0,13,2,8,7,9,3,4,11,15,10,12,5,14,6
2,6,1,5,7,8,9,3,15,4,14,12,16,13,0,11,10
2,11,0,9,13,3,4,1,10,8,14,7,12,5,16,6,15
2,12,0,9,8,7,1,13,4,3,10,11,5,16,6,15,14
2,16,0,1,13,8,7,9,3,4,5,14,12,11,15,10,6
3,6,1,5,7,8,9,2,15,4,14,12,16,13,0,11,10
3,11,0,9,13,2,4,1,10,8,14,7,12,5,16,6,15
3,12,0,9,8,7,1,13,4,2,10,11,5,16,6,15,14
3,15,0,14,13,4,5,8,1,2,7,11,6,10,16,12,9
3,16,0,1,13,2,8,7,9,4,5,14,12,11,15,10,6
4,6,1,5,7,8,9,3,2,15,14,12,16,13,0,11,10
4,11,0,9,13,3,2,1,10,8,14,7,12,5,16,6,15
4,12,0,9,8,7,1,13,2,3,10,11,5,16,6,15,14
4,15,0,14,13,3,5,8,1,2,7,11,6,10,16,12,9
4,16,0,1,13,2,8,7,9,3,5,14,12,11,15,10,6
5,6,1,7,8,9,3,2,15,4,14,12,16,13,0,11,10
5,15,0,14,13,3,4,8,1,2,7,11,6,10,16,12,9
7,6,1,5,8,9,3,2,15,4,14,12,13,0,16,11,10
7,11,0,9,13,3,2,4,1,10,8,14,12,5,16,6,15
7,12,0,9,8,1,13,4,2,3,10,11,5,16,6,15,14
7,16,0,1,13,2,8,9,3,4,5,14,12,11,15,10,6
8,6,1,5,7,9,3,2,15,4,14,12,16,11,10,0,13
8,11,0,9,13,3,2,4,1,10,14,7,12,5,16,6,15
8,12,0,9,7,1,13,4,2,3,10,11,5,16,14,15,6
8,15,0,14,13,3,4,5,1,2,7,11,6,10,16,12,9
8,16,0,1,13,2,7,9,3,4,5,14,12,11,15,10,6
9,6,1,5,7,8,3,2,15,4,14,12,16,13,0,11,10
9,11,0,13,3,2,4,1,10,8,14,7,16,12,5,15,6
9,12,0,8,7,1,13,4,2,3,10,6,5,16,15,11,14
9,16,0,1,13,2,8,7,3,4,5,14,12,11,15,10,6
10,11,0,9,13,3,2,4,1,8,14,7,12,5,16,6,15
10,12,0,9,8,7,1,13,4,2,3,11,5,16,6,15,14
13,11,1,15,10,16,0,8,2,12,4,5,14,3,6,9,7
13,12,1,11,15,10,16,0,8,2,4,5,14,3,9,7,6
13,15,3,11,10,16,0,8,2,12,4,5,1,14,9,7,6
13,16,1,11,15,10,0,8,2,12,4,5,14,9,3,7,6
14,6,1,5,7,8,9,3,2,15,4,12,16,10,13,0,11
14,11,0,9,13,3,2,4,1,10,8,7,6,5,12,16,15
14,15,0,13,3,4,5,8,1,11,10,16,2,12,7,6,9
0,2,13,3,11,15,10,16,8,12,4,5,9,1,14,7,6
0,4,13,1,11,15,10,16,8,2,12,5,14,9,3,7,6
0,5,13,1,11,15,10,16,8,2,12,4,14,9,3,7,6
0,8,13,1,11,15,10,16,2,12,4,5,14,9,3,7,6
0,10,13,1,11,15,16,8,2,12,4,5,14,9,3,7,6
0,14,13,1,11,15,10,16,8,2,12,4,5,9,3,7,6
1,2,11,0,9,13,3,4,10,8,14,7,12,5,16,6,15
1,2,12,0,9,8,7,13,4,3,10,11,5,16,6,15,14
1,2,16,0,13,8,7,9,3,4,11,15,10,12,5,14,6
1,3,11,0,9,13,2,4,10,8,14,7,12,5,16,6,15
