0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
"(0, 6)","(0, 1)","(0, 7)","(0, 11)","(0, 3)","(1, 11)","(1, 6)","(1, 14)","(1, 5)","(1, 3)","(2, 11)","(2, 9)","(2, 13)","(2, 6)","(2, 12)","(3, 12)","(3, 8)","(3, 9)","(4, 8)","(4, 16)","(4, 13)","(4, 6)","(4, 5)","(5, 14)","(5, 6)","(5, 10)","(5, 11)","(5, 16)","(6, 7)","(6, 14)","(6, 13)","(6, 9)","(7, 9)","(7, 14)","(7, 10)","(8, 12)","(8, 16)","(8, 13)","(8, 10)","(8, 11)","(9, 16)","(9, 13)","(9, 14)","(10, 15)","(11, 16)","(11, 12)","(12, 16)","(12, 15)","(13, 14)","(13, 15)","(14, 15)"
101,38
2,5,11,6,1,0
5,0,1,6,11,2
8,1,3,11,12,0
14,0,1,6,7
15,0,10,7,14,1,6,13,12,3,11,5,8,9,2,16,4
0,3
0,4,6,5,1,11,16,8,2,9,12,3,13,10,7,14,15
1,4,6,5,12,11,3,8,16,2,0,9,13,10,7,14,15
4,5,0,6,1,11,2,16,8,13,9,12,10,3,14,15,7
6,5,0,1,11,2
6,14,0,1,7
6,15,14,13,0,10,7,1,12,3,11,5,8,9,2,16,4
7,0,4,6
7,1,6,0,14,2,9,11,13,3,16,5,8,12,4,10,15
7,2,6,9,12,0,11,3,16,14,15,10,8,1,13,5,4
7,4,6
9,2,5,16,6,14,11,12,4,0,1,13,3,15,8,7,10
10,5,0,7,1,6,11,14,2,8,15,13,9,12,4,16,3
11,5,0,1,6,2
12,2,5,16,11,6,9,4,1,0,3,14,13,7,8,15,10
12,3,1,11,0,8
13,0,6,3,8,9,1,11,4,16,7,14,2,5,12,10,15
13,1,14,6,3,8,9,0,11,4,16,7,2,5,12,10,15
13,2,3,8,9,12,11,16,15,1,0,4,10,14,6,5,7
13,5,14,4,6,0,1,11,7,2,8,16,9,10,12,15,3
15,1,14,5,10,7,6,0,13,11,12,3,4,8,9,2,16
16,4,3,8,12,9,13,2,6,15,11,5,0,1,10,14,7
16,5,0,11,1,6,2,4,9,12,13,8,14,3,7,15,10
0,1,3,5,6,11,9,2,8,12,7,14,16,13,4,10,15
2,6,9,5,11,16,14,1,0,12,4,13,3,7,15,8,10
6,4,5,0,1,11,2,16,8,13,9,12,10,3,14,15,7
6,13,2,3,0,1,9,8,12,11,7,14,16,4,15,5,10
6,13,7,14,9,1,0,3,8,4,10,16,11,5,15,12,2
6,13,9,1,14,3,0,8,7,11,4,16,10,2,5,12,15
14,1,5,3,9,6,16,0,4,11,8,12,7,13,2,10,15
16,4,5,7,9,6,14,10,13,15,8,12,11,3,2,0,1
1,5,6,14,3,0,9,11,7,16,2,8,12,10,4,13,15
6,13,9,2,5,14,4,16,11,1,8,12,0,3,10,15,7
