0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
"(0, 11)","(0, 7)","(0, 12)","(0, 6)","(0, 13)","(1, 8)","(1, 15)","(1, 10)","(1, 11)","(2, 15)","(2, 8)","(2, 13)","(2, 3)","(2, 7)","(3, 15)","(3, 6)","(4, 11)","(4, 14)","(4, 7)","(5, 15)","(5, 10)","(5, 11)","(5, 13)","(5, 6)","(5, 9)","(5, 12)","(6, 11)","(8, 14)","(8, 15)","(8, 16)","(9, 12)","(9, 16)","(9, 14)","(10, 16)"
112,47
8,0,1,11,2,13,7,15,5,10,4,6,3,12,14,16,9
10,0,5,11,1,13,6,12,15,8,2,7,3,16,14,9,4
14,0,4,11,7,9,12,5,13,6,15,2,8,3,1,16,10
15,0,2,13,5,7,3,6,11,1,12,8,4,10,14,9,16
0,1,11,5,12,6,13,15,10,3,2,8,7,4,16,14,9
0,3,6,10,11,5,12,13,1,15,2,8,7,16,4,14,9
0,4,11,7,5,12,6,13,2,15,9,14,3,1,8,16,10
0,5,11,12,6,13,8,1,7,2,15,9,16,14,3,10,4
1,2,8,15,0,11,13,7,5,3,6,12,4,10,9,16,14
1,3,15,0,11,6,2,13,5,7,12,4,8,10,14,9,16
1,4,11,5,15,10,2,7,8,14,13,0,3,6,16,12,9
1,5,15,10,11,2,8,13,16,0,7,4,6,3,14,9,12
1,8,0,11,2,13,7,4,5,6,3,15,10,14,12,16,9
1,2,8,15,14,0,11,13,7,5,3,6,12,4,9,10,16
2,3,0,13,7,6,5,15,11,12,4,1,8,14,9,10,16
2,4,7,6,3,11,0,13,5,15,1,8,10,12,14,16,9
2,5,15,13,7,11,0,6,12,4,3,1,8,9,14,10,16
3,5,15,6,0,11,13,12,2,7,1,4,8,10,14,9,16
4,5,11,3,6,7,2,15,0,12,13,1,8,14,9,10,16
7,0,1,11,4,2,15,8,13,5,6,3,14,12,10,9,16
7,3,2,6,0,13,5,15,11,12,4,1,8,14,9,10,16
7,6,0,3,2,13,5,15,11,12,4,1,8,14,9,10,16
7,8,2,1,0,11,4,15,13,5,12,6,3,14,10,9,16
7,14,4,1,0,11,2,15,8,12,9,13,5,6,3,10,16
7,15,2,1,0,11,4,8,5,12,6,13,3,14,10,9,16
7,16,2,8,1,0,11,4,15,10,12,9,13,5,6,3,14
9,0,12,4,14,11,7,5,6,13,2,15,3,8,16,1,10
9,4,14,3,5,15,6,11,7,2,8,13,0,12,1,16,10
10,1,2,5,15,13,8,16,11,9,0,7,4,6,3,14,12
12,0,4,9,14,11,5,7,13,6,15,2,8,3,1,16,10
12,10,5,8,9,16,14,15,1,11,0,4,6,13,7,2,3
12,14,9,4,0,11,5,7,6,13,15,2,3,8,1,16,10
12,15,5,8,9,16,14,10,1,11,0,4,6,13,7,2,3
13,0,1,2,15,5,8,10,11,7,16,3,6,4,12,9,14
13,8,2,4,7,0,5,11,14,12,6,15,1,9,3,16,10
14,1,8,0,4,11,7,9,12,2,13,5,6,3,15,16,10
15,1,0,2,13,5,7,3,6,11,12,8,4,10,14,9,16
16,2,8,1,10,15,5,13,9,11,0,14,12,7,4,6,3
16,3,8,2,15,6,9,5,10,1,11,14,13,0,7,4,12
16,5,9,10,4,14,8,11,1,15,2,7,13,0,3,6,12
16,8,0,9,12,1,11,2,13,7,14,10,5,15,4,6,3
1,2,8,15,3,13,5,10,11,0,6,12,16,7,4,9,14
4,5,11,6,8,14,15,1,3,2,9,7,10,13,0,16,12
7,3,2,8,15,14,4,11,6,5,1,0,13,9,12,10,16
7,15,2,3,6,0,5,11,12,13,1,4,8,10,9,14,16
9,4,14,5,11,3,15,6,7,2,8,1,0,12,13,16,10
11,4,14,0,7,9,12,5,13,6,15,2,8,3,1,16,10
