0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
"(0, 1)","(0, 2)","(0, 15)","(0, 5)","(0, 11)","(0, 10)","(1, 2)","(1, 3)","(1, 17)","(1, 4)","(1, 13)","(1, 15)","(1, 9)","(2, 3)","(2, 4)","(2, 8)","(2, 6)","(3, 5)","(3, 9)","(3, 10)","(3, 7)","(3, 17)","(4, 5)","(4, 6)","(4, 7)","(5, 7)","(5, 8)","(5, 15)","(6, 7)","(6, 17)","(7, 8)","(7, 9)","(7, 10)","(8, 9)","(8, 10)","(8, 11)","(9, 11)","(9, 15)","(9, 16)","(10, 12)","(10, 13)","(11, 12)","(11, 14)","(11, 17)","(12, 13)","(12, 14)","(12, 15)","(12, 16)","(13, 15)","(13, 16)","(14, 15)","(14, 16)","(14, 17)","(16, 17)"
84,44
3,0,2,1,5,10,4,8,15,13,7,9,11,12,6,16,17,14
4,0,5,2,1,3,8,15,7,10,9,11,6,13,12,17,14,16
6,0,2
7,2,6,8,4,3,17,5,9,10,1,11,16,0,15,13,12,14
8,1,9,2,3,5,10,7,4,0,15,13,6,11,12,14,17,16
9,0,11,15,1,12,14,17,16,10,13,3,8,7,2,5,4,6
12,0,11,10,15,8,9,14,13,5,2,16,1,7,3,4,17,6
13,0,15,10,1,12,3,11,2,5,9,14,8,17,4,7,16,6
14,0,15,11,12,9,10,16,1,13,8,7,3,17,5,2,6,4
16,5,14,15,13,12,9,8,7,3,17,11,10,6,1,2,0,4
17,0,1,11,9,3,16,15,2,5,10,14,13,12,6,8,4,7
0,5,14,15,11,12,9,8,10,16,1,7,3,2,13,17,6,4
1,3,0,2,5,10,4,8,15,7,13,9,11,12,6,16,17,14
1,4,0,5,2,3,15,8,7,10,9,11,6,13,12,17,14,16
1,9,2,8,3,7,10,5,4,6,13,0,15,17,16,14,11,12
1,13,0,15,10,12,3,11,2,5,9,17,14,8,4,7,16,6
2,3,0,1,5,10,4,15,13,8,7,9,12,11,6,16,17,14
2,4,0,5,1,3,8,15,7,10,9,11,6,13,12,17,14,16
2,13,1,3,10,8,0,9,7,5,11,15,16,6,4,12,17,14
5,3,6,4,7,2,17,1,8,0,15,9,10,11,14,13,12,16
5,4,3,2,1,7,0,8,6,15,9,10,11,17,14,13,12,16
5,7,2,4,3,8,0,6,1,9,10,17,11,15,13,16,12,14
5,8,6,4,7,2,3,0,9,10,17,1,11,15,16,13,12,14
5,12,15,11,8,0,14,9,10,2,1,16,7,3,13,4,17,6
5,13,15,11,8,0,12,14,9,10,2,1,16,7,3,4,17,6
5,14,15,11,8,0,12,9,10,2,1,16,7,3,13,4,17,6
7,3,4,2,1,5,8,6,0,9,15,10,11,17,14,13,12,16
10,3,6,7,2,17,8,4,0,1,9,5,11,13,16,15,12,14
10,4,7,5,8,3,0,2,9,11,1,6,15,12,17,13,14,16
10,6,7,3,17,2,1,0,8,4,13,9,5,11,16,15,12,14
10,7,2,8,3,0,6,4,9,5,11,1,17,15,16,12,13,14
11,6,17,13,12,7,10,4,1,2,16,14,15,5,8,0,3,9
11,8,6,17,7,2,3,1,9,4,0,5,10,16,15,14,13,12
15,9,0,11,1,12,14,17,16,10,13,3,8,7,5,2,4,6
15,12,0,11,10,9,14,8,13,16,1,7,3,5,2,17,6,4
15,13,0,10,1,12,3,11,5,9,2,14,8,17,7,4,16,6
15,14,0,11,12,9,10,16,1,13,8,7,3,17,5,2,6,4
16,6,17,13,7,10,4,1,2,9,3,8,12,0,11,15,5,14
17,1,2,6,3,4,7,5,9,8,0,15,11,16,10,13,14,12
0,1,2,14,15,11,17,3,6,8,12,9,5,7,4,10,13,16
0,1,15
1,2,4,12,13,15,0,3,10,8,11,5,7,9,14,17,6,16
10,3,7,11,8,12,0,9,17,5,2,15,16,14,1,6,4,13
15,1,13,11,14,12,0,9,17,16,10,3,8,7,5,2,4,6
