0,1,2,3,4,5,6,7,8,9,10,11,12,13
"(0, 11)","(0, 8)","(0, 7)","(0, 13)","(0, 2)","(0, 12)","(0, 1)","(0, 3)","(0, 4)","(0, 10)","(0, 5)","(0, 9)","(1, 2)","(1, 11)","(1, 7)","(1, 9)","(1, 8)","(1, 3)","(1, 13)","(1, 12)","(1, 5)","(1, 4)","(1, 6)","(2, 3)","(2, 8)","(2, 10)","(2, 9)","(2, 4)","(2, 5)","(2, 6)","(2, 12)","(2, 7)","(2, 11)","(3, 6)","(3, 12)","(3, 9)","(3, 10)","(3, 5)","(3, 4)","(3, 7)","(3, 13)","(3, 8)","(4, 6)","(4, 7)","(4, 11)","(4, 5)","(4, 8)","(4, 9)","(4, 13)","(5, 11)","(5, 12)","(5, 6)","(5, 7)","(5, 8)","(5, 9)","(5, 10)","(6, 8)","(6, 9)","(6, 13)","(6, 7)","(6, 10)","(6, 11)","(6, 12)","(7, 10)","(7, 12)","(7, 8)","(7, 9)","(7, 11)","(7, 13)","(8, 9)","(8, 10)","(8, 11)","(8, 12)","(8, 13)","(9, 10)","(9, 11)","(9, 12)","(9, 13)","(10, 13)","(10, 11)","(10, 12)","(11, 12)","(11, 13)","(12, 13)"
2881,1329
6,0,4,8,3,9,13,7,5,2,10,1,11,12
0,10,1,7,13,2,3,9,11,8,12,6,5,4
1,6,0,4,8,3,9,13,7,5,2,10,11,12
2,6,0,4,8,3,9,13,7,5,10,1,11,12
3,6,0,4,8,9,13,7,5,2,10,1,11,12
4,6,0,8,3,9,13,7,5,2,10,1,11,12
5,6,0,4,8,3,9,13,7,2,10,1,11,12
7,6,0,4,8,3,9,13,5,2,10,1,11,12
8,6,0,4,3,9,13,7,5,2,10,1,11,12
9,6,0,4,8,3,13,7,5,2,10,1,11,12
10,6,1,7,13,2,3,9,11,8,12,0,5,4
11,6,0,4,8,3,9,13,7,5,2,10,1,12
12,6,0,4,8,3,9,13,7,5,2,10,1,11
13,6,0,4,8,3,9,7,5,2,10,1,11,12
0,1,13,2,10,6,12,11,9,3,8,4,7,5
0,2,10,1,7,13,3,9,11,8,12,6,5,4
0,3,10,1,7,13,2,9,11,8,12,6,5,4
0,5,10,1,7,13,2,3,9,11,8,12,6,4
0,7,10,1,13,2,3,9,11,8,12,6,5,4
0,8,10,1,7,13,2,3,9,11,12,6,5,4
0,9,10,1,7,13,2,3,11,8,12,6,5,4
0,11,10,1,7,13,2,3,9,8,12,6,5,4
0,12,10,1,7,13,2,3,9,11,8,6,5,4
0,13,10,2,6,12,11,1,9,3,8,4,7,5
1,2,6,0,4,8,3,9,13,7,5,10,11,12
1,3,6,0,4,8,9,13,7,5,2,10,11,12
1,4,6,0,8,3,9,13,7,5,2,10,11,12
1,5,6,0,4,8,3,9,13,7,2,10,11,12
1,7,6,0,4,8,3,9,13,5,2,10,11,12
1,8,6,0,4,3,9,13,7,5,2,10,11,12
1,9,6,0,4,8,3,13,7,5,2,10,11,12
1,11,6,0,4,8,3,9,13,7,5,2,10,12
1,12,6,0,4,8,3,9,13,7,5,2,10,11
1,13,6,2,10,12,0,11,9,3,8,4,7,5
2,3,6,0,4,8,9,13,7,5,10,1,11,12
2,4,6,0,8,3,9,13,7,5,10,1,11,12
2,5,6,0,4,8,3,9,13,7,10,1,11,12
2,7,6,0,4,8,3,9,13,5,10,1,11,12
2,8,6,0,4,3,9,13,7,5,10,1,11,12
2,9,6,0,4,8,3,13,7,5,10,1,11,12
2,10,6,1,7,13,3,9,11,8,12,0,5,4
2,11,6,0,4,8,3,9,13,7,5,10,1,12
2,12,6,0,4,8,3,9,13,7,5,10,1,11
3,4,6,0,8,9,13,7,5,2,10,1,11,12
3,5,6,0,4,8,9,13,7,2,10,1,11,12
3,7,6,0,4,8,9,13,5,2,10,1,11,12
3,8,6,0,4,9,13,7,5,2,10,1,11,12
3,9,6,0,4,8,13,7,5,2,10,1,11,12
3,10,6,1,7,13,2,9,11,8,12,0,5,4
3,12,6,0,4,8,9,13,7,5,2,10,1,11
3,13,6,0,4,8,9,7,5,2,10,1,11,12
4,5,6,0,8,3,9,13,7,2,10,1,11,12
4,7,6,0,8,3,9,13,5,2,10,1,11,12
4,8,6,0,3,9,13,7,5,2,10,1,11,12
4,9,6,0,8,3,13,7,5,2,10,1,11,12
4,11,6,0,8,3,9,13,7,5,2,10,1,12
4,13,6,0,8,3,9,7,5,2,10,1,11,12
5,7,6,0,4,8,3,9,13,2,10,1,11,12
5,8,6,0,4,3,9,13,7,2,10,1,11,12
5,9,6,0,4,8,3,13,7,2,10,1,11,12
5,10,6,1,7,13,2,3,9,11,8,12,0,4
5,11,6,0,4,8,3,9,13,7,2,10,1,12
5,12,6,0,4,8,3,9,13,7,2,10,1,11
7,8,6,0,4,3,9,13,5,2,10,1,11,12
7,9,6,0,4,8,3,13,5,2,10,1,11,12
7,10,6,1,13,2,3,9,11,8,12,0,5,4
7,11,6,0,4,8,3,9,13,5,2,10,1,12
7,12,6,0,4,8,3,9,13,5,2,10,1,11
7,13,6,0,4,8,3,9,5,2,10,1,11,12
8,9,6,0,4,3,13,7,5,2,10,1,11,12
8,10,6,1,7,13,2,3,9,11,12,0,5,4
8,11,6,0,4,3,9,13,7,5,2,10,1,12
8,12,6,0,4,3,9,13,7,5,2,10,1,11
8,13,6,0,4,3,9,7,5,2,10,1,11,12
9,10,6,1,7,13,2,3,11,8,12,0,5,4
9,11,6,0,4,8,3,13,7,5,2,10,1,12
9,12,6,0,4,8,3,13,7,5,2,10,1,11
9,13,6,0,4,8,3,7,5,2,10,1,11,12
10,11,6,1,7,13,2,3,9,8,12,0,5,4
10,12,6,1,7,13,2,3,9,11,8,0,5,4
10,13,6,2,12,0,11,1,9,3,8,4,7,5
11,12,6,0,4,8,3,9,13,7,5,2,10,1
11,13,6,0,4,8,3,9,7,5,2,10,1,12
12,13,6,0,4,8,3,9,7,5,2,10,1,11
0,1,2,11,3,5,4,10,12,13,9,8,7,6
0,1,3,13,2,10,6,12,11,9,8,4,7,5
0,1,4,13,2,10,6,12,11,9,3,8,7,5
0,1,7,13,2,10,6,12,11,9,3,8,4,5
0,1,8,13,2,10,6,12,11,9,3,4,7,5
0,1,9,13,2,10,6,12,11,3,8,4,7,5
0,1,11,13,3,5,4,10,12,9,8,7,6,2
0,1,12,13,2,10,6,11,9,3,8,4,7,5
0,2,3,10,4,7,13,9,11,8,6,5,12,1
0,2,5,10,1,7,13,3,9,11,8,12,6,4
0,2,7,10,1,13,3,9,11,8,12,6,5,4
0,2,8,10,1,7,13,3,9,11,12,6,5,4
0,2,9,10,1,7,13,3,11,8,12,6,5,4
0,2,11,10,4,7,13,3,9,8,6,5,12,1
0,2,12,10,1,7,13,3,9,11,8,6,5,4
0,3,5,10,1,7,13,2,9,11,8,12,6,4
0,3,7,10,1,13,2,9,11,8,12,6,5,4
0,3,8,10,1,7,13,2,9,11,12,6,5,4
0,3,9,10,1,7,13,2,11,8,12,6,5,4
0,3,12,10,1,7,13,2,9,11,8,6,5,4
0,3,13,10,6,11,8,7,2,12,1,4,5,9
0,5,7,10,1,13,2,3,9,11,8,12,6,4
0,5,8,10,1,7,13,2,3,9,11,12,6,4
0,5,9,10,1,7,13,2,3,11,8,12,6,4
0,5,11,10,1,7,13,2,3,9,8,12,6,4
0,5,12,10,1,7,13,2,3,9,11,8,6,4
0,7,8,10,1,13,2,3,9,11,12,6,5,4
0,7,9,10,1,13,2,3,11,8,12,6,5,4
0,7,11,10,1,13,2,3,9,8,12,6,5,4
0,7,12,10,1,13,2,3,9,11,8,6,5,4
0,7,13,10,2,6,12,11,1,9,3,8,4,5
0,8,9,10,1,7,13,2,3,11,12,6,5,4
0,8,11,10,1,7,13,2,3,9,12,6,5,4
