0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
"(0, 1)","(0, 17)","(0, 16)","(0, 12)","(1, 2)","(1, 3)","(2, 4)","(2, 16)","(3, 4)","(3, 5)","(4, 5)","(4, 6)","(5, 6)","(5, 7)","(6, 7)","(6, 8)","(7, 8)","(7, 9)","(7, 13)","(8, 9)","(8, 10)","(8, 17)","(9, 10)","(9, 16)","(10, 11)","(10, 12)","(11, 12)","(11, 13)","(12, 13)","(12, 14)","(13, 14)","(14, 15)","(14, 16)","(15, 16)","(15, 17)","(16, 17)"
135,45
2,0,1,16
3,0,1
4,0,3,1,2,16
5,0,3,1
1,8,0,17,9,16,2,4,6,3,5,7,13,12,14,15,10,11
1,9,0,16,2,8,17,4,6,3,5,7,13,12,14,15,10,11
1,11,0,12,7,3,5,13,17,8,16,9,4,6,2,14,15,10
1,14,0,16,2,12,8,17,13,7,15,10,9,4,6,11,5,3
1,15,0,17,16,2,11,12,14,13,8,10,9,7,6,4,5,3
2,0,1,16,17,11,12,14,13,9,10,8,15,7,6,4,5,3
3,0,1,12,16,4,2,14,5,7,13,6,8,10,9,17,11,15
3,0,1,17,11,12,5,7,13,8,10,6,9,16,14,15,4,2
6,2,4,0,8,17,1,16,3,9,7,5,13,12,14,15,10,11
7,2,6,4,5,9,16,8,17,3,1,0,12,13,14,10,15,11
7,3,5,0,8,17,9,16,13,12,1,6,4,10,14,15,2,11
8,3,7,5,6,4,12,10,1,0,13,2,16,14,9,11,17,15
8,4,6,1,17,0,3,2,5,16,7,9,13,12,14,15,10,11
9,3,7,5,12,10,1,0,13,8,6,4,11,16,2,17,14,15
9,5,7,1,16,0,2,3,4,17,8,12,13,6,14,10,15,11
10,4,8,6,1,12,0,3,2,17,5,13,7,14,16,9,11,15
10,5,9,7,8,6,1,12,0,3,16,2,17,4,13,14,11,15
10,6,8,1,12,0,5,3,4,2,17,13,7,14,16,9,11,15
11,5,13,7,4,10,8,6,9,12,16,2,14,0,1,3,17,15
11,6,10,8,13,7,12,9,4,5,14,16,2,0,1,3,15,17
12,5,13,7,4,6,10,8,14,16,2,0,1,3,9,17,11,15
13,3,7,5,2,14,16,4,1,6,9,12,0,17,8,10,15,11
13,4,7,6,5,2,14,16,9,17,8,15,0,12,10,1,3,11
13,5,7,2,14,16,4,6,9,17,8,15,0,12,10,1,3,11
13,4,7,6,5,8,2,14,16,9,17,15,12,10,0,1,3,11
14,4,16,2,13,5,7,6,9,8,17,10,12,15,0,11,1,3
14,5,13,7,4,16,2,6,9,17,8,15,0,12,10,1,3,11
14,6,13,7,4,16,2,5,17,8,9,15,0,12,10,1,3,11
15,4,16,2,13,14,5,7,6,9,8,17,10,12,0,11,1,3
16,7,9,6,17,8,2,4,5
16,8,17,9,10,6,2,4,7,5
16,8,17,9,15
17,5,8,7,6,1,0,3,4,2,16,9,12,13,14,10,15,11
0,1,11,12,13,9,16,2,10,7,14,4,5,6,8,17,3,15
0,8,17,9,16,6,7,2,4,13,12,5,1,3,14,15,10,11
1,2,5,3,4,0,16,9,7,8,6,17,13,12,10,14,15,11
1,8,0,17,10,12,9,16,2,14,4,6,13,7,15,3,5,11
1,10,0,12,11,7,3,5,9,8,17,16,13,4,6,2,14,15
9,2,16,15,13,7,14,6,4,5,8,17,10,12,0,11,1,3
13,3,7,5,4,6,2,14,16,1,9,12,0,17,8,10,15,11
15,0,16,17,8,9,6,2,4,7,1,5,3,13,14,12,10,11
