0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
"(0, 15)","(0, 5)","(0, 12)","(0, 11)","(1, 10)","(1, 7)","(1, 4)","(1, 14)","(2, 3)","(2, 13)","(2, 15)","(2, 6)","(3, 14)","(3, 9)","(3, 13)","(4, 5)","(4, 7)","(4, 14)","(5, 13)","(5, 9)","(5, 10)","(5, 15)","(6, 14)","(7, 12)","(8, 11)","(8, 14)","(9, 11)","(10, 14)","(11, 12)","(11, 15)","(12, 15)","(14, 15)"
126,47
3,0,2,15,14,9,11,5,13,6,8,4,10,7,12,1
6,0,14,15,2,3,9,11,5,13,8,4,10,7,12,1
0,2,15,4,5,3,14,6,13,9,10,11,1,8,12,7
1,3,14,0,10,5,4,7,12,15,2,9,11,13,6,8
2,3,0,15,14,9,11,5,13,6,8,4,10,7,12,1
4,3,14,0,5,2,15,9,11,13,10,6,12,7,8,1
5,2,13,15
6,1,14,0,15,2,10,5,4,7,12,3,13,9,11,8
7,1,3,4,14
7,4,0,12,5,15,14,1,10
8,0,11,10,14,5,9,15,4,3,7,12,1,2,13,6
8,1,14,2,11,15,3,6,12,7,9,4,5,10,13,0
8,3,14,0,11,2,15,9,5,13,6,4,10,7,12,1
8,4,14,0,11,5,15,12,7,9,10,1,3,2,13,6
8,6,14,0,11,15,2,3,9,5,13,4,10,7,12,1
8,9,11,10,14,5,0,15,3,4,13,2,7,12,1,6
8,10,14,0,11,5,15,9,4,3,1,7,12,2,13,6
9,0,11,5,15,10,8,14,4,3,7,12,1,2,13,6
9,3,1,5,4,10,14,13,15,2,11,6,12,7,8,0
10,3,14,0,5,2,15,9,11,13,4,6,8,1,7,12
11,0,1,12,7,8,14,15,5,4,10,9,3,2,13,6
12,1,7,0,10,5,4,14,15
12,4,7,0,5,15,14,1,10
13,0,5,1,4,10,3,14,15,12,7,2,9,11,6,8
13,3,1,5,4,10,14,9,15,11,2,0,12,7,8,6
14,2,3,6,15,0,9,11,5,13,8,4,10,7,12,1
14,3,0,15,2,9,11,5,13,6,8,4,10,7,12,1
15,8,11,14,12
0,2,15,5,13,11,9,3,14,6,4,10,8,7,12,1
4,1,3,14,6,2,15,13,5,10,9,11,12,7,0,8
7,0,12,2,15,10,1,5,14,3,6,13,4,9,11,8
7,0,12,11,1,15,14,5,4,10,8,9,3,2,13,6
7,2,12,15,11
7,11,12,15,0,1,8,14,5,4,10,9,3,2,13,6
8,0,11,12,13,14,3,5,9,15,2,4,10,6,7,1
8,1,14,3,2,11,15,6,12,7,9,4,5,10,13,0
8,4,14,1,2,11,15,3,6,5,13,12,7,9,0,10
8,6,14,1,3,2,15,11,12,7,9,4,5,10,13,0
8,10,14,1,2,11,15,3,6,5,13,9,0,12,7,4
10,1,3,14,7,4,5,13,9,15,2,11,12,6,0,8
10,5,13
11,0,2,15,6,8,14,3,9,5,13,4,10,7,12,1
12,0,2,15,4,7,5,3,14,6,13,1,9,10,11,8
14,0,15,8,11,10,5,9,4,3,7,12,1,2,13,6
15,11,0,1,14,12,7,8,5,4,10,9,3,2,13,6
11,2,15,12,0,6,8,14,3,9,5,13,4,10,7,1
15,11,12,0,1,14,7,8,5,4,10,9,3,2,13,6
