0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"(0, 1)","(0, 2)","(0, 3)","(0, 12)","(0, 4)","(0, 8)","(0, 10)","(0, 13)","(1, 14)","(1, 8)","(1, 2)","(1, 6)","(1, 9)","(1, 10)","(2, 3)","(2, 14)","(2, 12)","(2, 4)","(2, 8)","(2, 11)","(2, 7)","(3, 7)","(3, 9)","(3, 8)","(3, 11)","(3, 5)","(3, 12)","(4, 8)","(4, 14)","(4, 6)","(4, 7)","(4, 11)","(4, 13)","(5, 6)","(5, 7)","(5, 12)","(5, 14)","(5, 11)","(5, 8)","(6, 10)","(6, 13)","(6, 11)","(6, 14)","(7, 8)","(7, 9)","(7, 12)","(7, 13)","(7, 14)","(8, 13)","(8, 10)","(9, 10)","(9, 11)","(9, 12)","(9, 14)","(10, 11)","(10, 12)","(10, 14)","(11, 12)","(11, 13)","(13, 14)"
137,77
5,2,7,12,14,11,8,3,9,13,4,10,0,6,1
6,0,10,13,1,4,11,14,8,2,12,3,9,5,7
7,1,8,9,2,14,3,10,4,13,5,11,12,0,6
9,0,10,12,3,1,11,8,2,13,4,6,5,7,14
11,1,10,9,6,2,12,14,0,8,7,3,4,5,13
14,0,13,1,2,10,4,6,8,11,7,12,5,3,9
0,3,1,2,9,8,14,12,11,7,10,13,4,5,6
0,4,1,8,14,2,6,7,13,5,10,11,3,12,9
0,12,1,10,9,2,11,14,8,3,7,13,4,6,5
0,13,3,11,8,7,10,12,2,4,5,9,6,14,1
1,6,9,10,11,14,2,13,5,4,3,12,7,0,8
1,9,8,10,7,3,12,14,11,0,2,5,13,4,6
1,14,0,13,2,10,4,6,8,11,7,12,5,3,9
2,7,1,8,9,14,3,10,4,13,5,11,12,0,6
2,11,1,10,9,6,12,14,0,8,7,3,4,5,13
2,14,0,13,1,10,4,11,8,7,6,12,9,5,3
3,5,4,2,0,7,8,11,6,14,12,1,13,10,9
3,7,1,2,0,9,8,14,12,11,4,13,10,5,6
3,9,6,11,5,10,1,14,2,13,4,7,12,8,0
3,11,1,2,0,9,8,10,6,14,12,7,4,13,5
4,6,10,0,8,14,11,1,13,2,3,12,5,7,9
4,7,1,0,8,14,2,6,9,3,12,13,10,5,11
4,11,1,0,8,14,2,6,10,9,3,12,13,5,7
4,14,1,0,8,2,6,10,13,7,5,11,12,9,3
8,5,2,7,12,14,11,3,9,13,4,10,0,1,6
8,7,1,9,2,14,10,3,11,12,13,4,5,0,6
10,6,0,13,1,4,14,11,8,2,5,9,7,12,3
10,9,0,12,3,1,2,8,11,14,7,5,4,13,6
10,11,5,12,6,14,8,9,2,7,0,3,13,1,4
10,14,0,13,1,2,4,11,6,8,7,12,9,5,3
12,5,2,7,14,11,8,3,9,13,4,10,6,1,0
12,7,1,10,9,0,2,8,14,11,3,4,13,5,6
12,9,2,7,11,3,1,14,5,13,4,8,10,6,0
12,11,1,10,9,0,2,6,14,8,3,7,4,13,5
13,6,3,11,8,7,0,5,10,2,4,12,9,1,14
13,7,3,11,8,0,12,9,5,2,4,10,14,1,6
13,11,3,8,7,0,4,2,5,10,9,12,14,6,1
13,14,3,11,8,7,0,2,5,9,10,6,4,12,1
0,1,2,7,3,12,4,8,13,14,9,11,5,10,6
0,1,10,7,2,3,12,4,8,13,14,9,11,5,6
0,2,3,7,12,4,8,13,11,10,5,14,9,6,1
0,2,4,7,3,12,8,13,11,10,5,14,9,6,1
0,2,12,1,10,9,11,14,8,3,7,13,4,6,5
0,8,3,1,2,9,14,12,11,7,10,13,4,5,6
0,8,4,1,14,2,6,13,10,5,7,11,12,9,3
0,8,10
0,8,13,3,11,7,10,12,2,4,5,9,6,14,1
0,13,4,7,2,3,12,8,14,11,10,5,1,9,6
1,2,8
1,6,10,13,0,14,8,11,4,2,3,12,5,7,9
1,8,10
1,9,10,13,0,14,8,6,7,11,3,12,2,4,5
1,10,14,5,8,6,11,12,7,4,13,2,3,0,9
2,3,7,6,14,1,4,11,5,13,9,10,0,8,12
2,3,11,10,0,14,1,12,8,9,4,13,5,7,6
2,4,7,6,14,1,11,5,13,10,9,0,8,12,3
2,4,14,6,1,11,0,8,9,10,13,5,3,12,7
2,8,7,1,9,14,11,12,3,10,13,4,5,6,0
2,12,7,1,10,9,0,8,14,11,3,4,13,5,6
2,12,11,1,10,9,0,6,14,8,7,3,4,13,5
3,8,5,6,11,4,1,13,10,2,9,0,7,14,12
3,8,7,1,2,0,9,14,12,11,4,13,10,5,6
3,9,7,11,5,12,13,4,2,14,6,8,0,1,10
3,12,0,1,2,9,8,10,14,11,7,5,13,4,6
3,12,5,6,11,10,9,0,8,14,7,1,4,13,2
3,12,7,1,2,0,9,8,10,14,11,4,13,5,6
3,12,9,6,11,5,10,1,14,2,13,4,7,8,0
3,12,11,1,2,0,9,8,10,6,14,7,4,13,5
4,6,11,12,0,2,7,5,10,1,13,3,8,14,9
4,8,7,1,0,14,2,6,9,3,12,13,10,5,11
4,13,6,10,0,8,14,11,1,2,3,12,5,7,9
4,13,7,6,5,14,11,8,12,9,3,2,10,1,0
4,13,11,5,8,14,6,7,3,2,10,1,9,12,0
4,13,14,5,8,6,7,11,1,2,10,3,9,12,0
8,13,7,3,11,0,10,5,2,4,12,9,6,14,1
10,12,9,8,0,5,2,7,3,1,4,13,6,14,11
10,12,11,8,0,5,2,7,3,13,4,6,14,1,9
