0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
"(0, 4)","(0, 14)","(0, 12)","(0, 17)","(0, 10)","(1, 2)","(1, 16)","(1, 12)","(1, 14)","(1, 6)","(1, 13)","(1, 17)","(2, 9)","(2, 16)","(2, 14)","(3, 16)","(3, 8)","(3, 14)","(3, 15)","(3, 9)","(3, 13)","(4, 7)","(4, 13)","(4, 11)","(4, 9)","(4, 10)","(5, 7)","(5, 9)","(5, 13)","(5, 14)","(6, 17)","(6, 10)","(6, 12)","(6, 9)","(6, 15)","(7, 12)","(7, 16)","(7, 9)","(7, 14)","(7, 15)","(8, 16)","(8, 13)","(8, 9)","(9, 13)","(9, 17)","(9, 11)","(9, 14)","(10, 14)","(10, 11)","(11, 12)","(12, 17)","(13, 17)","(14, 16)","(15, 16)"
118,67
0,1,14,12,17,7,9,4,16,2,13,6,11,10,3,8,15,5
1,0,12,14,17,7,9,16,4,2,13,6,11,3,8,15,10,5
6,0,17,10,12,11,9,4,14,7,13,1,3,5,15,2,16,8
7,3,16,9,14,15,8,2,6,1,12,10,13,17,11,0,4,5
8,2,16,9,3,7,14,15,6,1,12,10,13,17,11,0,4,5
9,1,2,13,17,6,14,5,3,0,10,16,15,4,12,11,8,7
11,0,4,10,12,7,6,9,14,15,17,3,1,16,13,2,8,5
13,0,4,17,9,14,3,1,5,10,7,16,15,12,2,6,11,8
15,0,3,14,16,7,4,12,6,17,10,9,13,1,11,2,8,5
0,2,14,9,4,17,7,10,13,1,12,16,5,6,11,3,15,8
1,2,11,12,9,7,17,6,13,14,16,4,15,5,0,10,3,8
2,4,9,10,14,11,6,0,7,1,12,17,16,15,13,3,8,5
2,9,3,16,14,8,7,15,6,1,10,12,13,17,4,11,0,5
3,0,14,9,4,17,13,7,10,1,5,16,15,12,6,11,2,8
3,4,9,13,7,16,14,15,5,8,2,1,10,0,6,11,17,12
3,8,2,16,14,9,7,15,6,1,10,12,13,17,4,11,0,5
3,9,2,16,14,8,7,15,6,1,10,12,13,17,4,11,0,5
3,4,9,13,11,7,16,14,15,5,12,8,2,1,10,0,6,17
4,0,9,14,17,10,7,1,13,6,11,12,16,5,2,3,15,8
4,7,3,13,9,16,14,15,5,8,1,2,6,10,0,11,17,12
5,0,14,9,4,17,7,13,10,1,12,16,3,6,11,2,15,8
5,7,3,9,13,14,16,15,2,8,6,4,1,12,17,10,0,11
6,1,11,10,12,9,14,0,4,7,17,2,13,3,5,15,16,8
10,0,1,14,6,12,17,9,7,11,4,2,13,16,15,5,3,8
10,5,14
10,6,14,1,9,2,13,17,4,11,5,3,0,12,7,15,16,8
10,11,3,14,9,4,6,13,7,0,12,15,1,5,17,16,2,8
12,0,16,7,1,14,4,17,11,13,9,10,2,3,8,5,6,15
12,1,0,14,17,7,9,16,4,11,6,2,13,3,8,10,15,5
12,6,0,17,10,11,9,4,7,14,13,15,5,1,3,16,2,8
12,7,4,0,11,14,10,9,1,6,17,16,13,2,15,3,8,5
13,1,3,16,14,8,5,9,7,2,17,6,4,12,15,0,10,11
14,0,1,12,17,7,9,4,16,2,13,6,11,10,3,8,15,5
14,1,0,12,17,7,9,16,4,2,13,6,11,3,8,15,10,5
14,7,4,10,0,9,6,11,12,17,1,15,13,16,2,3,5,8
14,9,1,2,13,17,6,5,3,0,10,16,15,4,12,11,8,7
15,1,16,6,14,3,7,10,9,13,12,4,11,2,17,8,5,0
16,0,14,1,12,17,7,9,4,2,3,8,13,6,11,10,15,5
16,1,0,14,12,17,7,9,4,2,3,8,13,6,11,10,15,5
16,4,7,14,0,9,10,12,17,2,3,8,11,6,1,15,13,5
16,7,3,9,14,15,2,8,6,1,12,10,13,17,11,0,4,5
17,0,11,9,12,4,10,14,7,6,13,1,3,5,15,2,16,8
17,1,5,9,13,14,2,6,3,0,16,10,15,12,4,7,8,11
17,3,9,13,7,12,16,14,15,4,5,1,6,11,0,8,2,10
17,5,9,13,7,12,4,6,11,1,0,15,10,14,2,16,3,8
17,6,0,10,12,11,9,4,14,7,13,1,3,5,15,2,16,8
17,8,9,13,2,1,16,14,6,3,7,0,5,10,15,12,4,11
17,9,2,1,14,6,13,0,10,3,5,4,12,11,16,15,7,8
0,2,14,10,15,4,7,12,3,16,6,17,9,11,13,1,8,5
3,0,14,10,15,4,7,12,16,6,17,13,9,11,1,5,8,2
3,4,9,13,8,10,14,11,6,16,0,7,1,5,12,2,15,17
6,1,12,16,15,7,9,14,2,13,17,11,3,8,10,0,4,5
10,2,14,16
10,3,14,16
10,14,0,1,6,12,17,9,11,7,4,2,13,16,15,5,3,8
14,1,2,15,3,7,16,6,13,9,12,10,5,4,8,17,11,0
14,2,9,4,10,0,7,6,11,17,12,16,1,15,3,8,13,5
14,5,7,8,3,16,9,13,15,2,1,4,6,12,17,0,10,11
14,5,9,1,13,2,17,6,3,0,10,16,15,4,12,11,7,8
14,16,1,0,12,17,7,9,4,2,3,8,13,6,11,10,15,5
14,16,7,4,10,0,9,6,11,12,17,2,3,8,1,15,13,5
16,0,14,2,9,3,8,7,4,17,15,13,12,10,1,6,5,11
16,1,2,13,3,8,9,14,7,17,6,5,0,10,12,4,15,11
16,3,0,14,9,8,2,7,4,17,13,1,15,12,10,5,6,11
16,3,8,14,9,2,7,15,6,1,10,12,13,17,4,11,0,5
17,1,6,11,9,12,10,2,13,14,7,4,0,16,5,3,15,8
10,14,16,0,1,6,12,17,9,15,11,7,4,2,3,8,13,5
