0,1,2,3,4,5,6,7,8,9,10,11
"(0, 1)","(0, 11)","(0, 10)","(0, 9)","(0, 4)","(0, 8)","(0, 7)","(0, 6)","(0, 2)","(1, 2)","(1, 3)","(1, 11)","(1, 4)","(1, 10)","(1, 7)","(2, 3)","(2, 4)","(2, 5)","(2, 11)","(2, 10)","(2, 7)","(2, 9)","(3, 4)","(3, 5)","(3, 6)","(3, 10)","(4, 7)","(4, 11)","(4, 5)","(4, 9)","(5, 6)","(5, 7)","(5, 8)","(5, 9)","(5, 11)","(6, 7)","(6, 8)","(6, 9)","(6, 10)","(7, 9)","(7, 11)","(7, 8)","(8, 9)","(8, 10)","(8, 11)","(9, 10)","(9, 11)","(10, 11)"
234,110
3,0,2,4,1,6,10,5,7,9,11,8
5,1,3,7,2,4,11,6,10,0,9,8
0,6,5,11,9,4,8,7,2,10,3,1
0,8,5,11,9,4,7,6,2,10,3,1
0,9,1,10,7,11,4,2,8,6,3,5
1,3,0,2,4,6,10,5,7,9,11,8
2,3,0,4,1,6,10,7,5,9,11,8
2,5,1,3,7,4,11,6,10,9,0,8
4,3,0,2,1,6,10,5,7,9,11,8
4,5,1,3,7,2,11,6,10,9,0,8
6,3,4,5,7,9,0,2,8,11,1,10
6,5,2,7,3,9,10,0,4,1,11,8
7,5,1,3,2,4,11,6,10,0,9,8
8,5,4,9,11,0,7,6,2,3,10,1
9,5,1,10,7,11,0,4,2,3,8,6
10,3,0,2,4,1,6,5,7,9,11,8
11,5,1,3,7,2,4,10,6,9,8,0
0,1,2,3,10,4,6,9,11,7,5,8
0,2,9,3,1,10,4,6,5,11,7,8
0,4,9,1,10,7,11,2,3,8,6,5
0,6,7,5,11,9,4,8,2,10,3,1
0,7,8,5,11,9,4,6,2,10,3,1
0,7,9,1,10,11,4,2,8,6,3,5
0,8,6,5,11,9,4,7,2,10,3,1
0,10,6,7,9,11,8,1,2,4,5,3
0,10,8,5,11,9,4,7,6,2,3,1
0,10,9,1,7,11,4,2,6,8,3,5
0,11,8,6,10,9,7,5,1,2,3,4
0,11,9,1,10,7,4,2,8,6,3,5
1,2,3,0,4,6,10,7,5,9,11,8
1,4,3,0,2,6,10,5,7,9,11,8
1,10,3,0,2,4,6,5,7,9,11,8
2,4,3,0,1,6,10,7,5,9,11,8
2,4,5,1,3,7,11,6,10,9,0,8
2,5,3,1,7,4,11,6,10,9,0,8
2,7,5,3,6,4,1,9,10,0,11,8
2,9,5,3,10,6,4,11,8,0,1,7
2,10,3,0,4,1,6,11,9,7,5,8
2,11,5,3,10,1,4,9,8,6,0,7
4,7,5,1,3,2,11,6,10,9,0,8
4,9,5,1,10,7,11,0,2,3,8,6
4,11,5,1,3,7,2,10,6,9,0,8
6,7,5,4,3,9,0,2,1,10,11,8
6,8,5,4,7,3,9,0,11,1,2,10
6,9,0,5,11,4,8,7,2,10,3,1
6,9,5,4,7,3,0,1,2,10,11,8
7,8,5,4,9,11,0,6,2,3,10,1
7,9,5,1,10,11,0,4,2,3,8,6
7,11,5,1,3,2,4,6,10,8,9,0
8,9,0,5,11,4,7,6,2,10,3,1
8,9,5,4,11,0,7,6,2,3,10,1
8,11,5,6,10,0,9,7,2,3,1,4
9,11,5,1,10,7,0,4,2,3,8,6
0,1,2,4,6,3,10,7,5,9,11,8
0,1,7,2,3,10,4,6,5,9,11,8
0,1,10,2,9,11,4,7,3,6,8,5
0,1,10,11
0,1,11,2,3,10,4,6,5,9,8,7
0,2,4,9,6,3,5,10,7,1,8,11
0,2,7,9,3,1,10,4,6,5,11,8
0,2,10,9,8,5,11,7,6,4,3,1
0,2,11,9,3,1,10,4,6,5,7,8
0,4,7,9,1,10,11,2,3,8,6,5
0,4,11,9,1,10,7,2,3,8,6,5
0,6,7,8,5,11,9,4,2,10,3,1
0,7,11,8,6,10,9,5,1,2,3,4
0,7,11,9,1,10,4,2,8,6,3,5
0,10,6,8,7,9,11,1,2,4,5,3
0,10,11,8,7,9,1,6,2,4,3,5
0,10,11,9,1,7,4,2,6,8,3,5
1,2,10,11
2,4,7,5,8,11,10,0,9,1,3,6
2,4,9,5,6,3,10,0,7,1,11,8
2,4,11,5,6,3,10,0,7,9,8,1
2,7,9,5,3,6,4,1,10,0,11,8
2,7,11,5,3,6,4,1,10,9,0,8
2,9,10,11
2,9,11,5,3,10,6,4,1,8,0,7
4,7,9,5,1,10,11,0,2,3,8,6
4,7,11,5,1,3,2,6,10,9,0,8
4,9,11,5,1,10,7,0,2,3,8,6
6,7,5,8,4,3,9,0,11,2,1,10
6,7,9,0,5,11,4,8,2,10,3,1
6,7,9,5,4,3,0,2,1,10,11,8
6,8,9,0,5,11,4,7,2,10,3,1
6,8,9,5,4,7,3,0,11,1,2,10
6,8,9,10
6,9,10,0,7,11,8,1,2,5,3,4
7,8,9,0,5,11,4,6,2,10,3,1
7,8,9,5,4,11,0,6,2,3,10,1
7,8,11,5,6,10,0,9,1,2,3,4
7,9,11,5,1,10,0,4,2,3,8,6
8,9,10,0,5,11,6,2,3,4,7,1
8,9,10,11
8,9,11,0,6,10,7,5,1,2,3,4
8,9,11,5,6,10,0,7,2,3,1,4
0,1,2,4,7,10,3,11,9,6,8,5
0,1,4,7,11
0,1,4,11,2,6,3,10,7,5,9,8
0,1,7,11,2,3,10,4,6,5,9,8
0,2,4,7,9,10,3,1,11,6,8,5
0,2,4,11,9,6,3,5,10,7,8,1
0,2,7,11,9,3,1,10,4,6,5,8
0,4,7,11,9,1,10,2,3,8,6,5
1,2,4,7,11
2,4,7,5,9,10,3,1,0,11,6,8
2,4,7,11,5,8,10,0,9,1,3,6
2,4,9,11,5,6,3,10,0,7,8,1
2,7,9,11,5,3,6,4,1,10,0,8
4,7,9,11,5,1,10,0,2,3,8,6
