0,1,2,3,4,5,6,7,8,9,10,11,12,13
"(0, 1)","(0, 13)","(0, 2)","(0, 3)","(0, 7)","(1, 3)","(1, 13)","(1, 12)","(1, 6)","(1, 9)","(2, 3)","(2, 5)","(2, 10)","(2, 6)","(2, 11)","(3, 6)","(3, 11)","(3, 8)","(3, 10)","(3, 13)","(4, 7)","(4, 10)","(4, 5)","(4, 12)","(5, 7)","(5, 8)","(5, 10)","(5, 12)","(6, 9)","(6, 13)","(6, 7)","(6, 11)","(7, 10)","(7, 12)","(8, 9)","(8, 10)","(8, 12)","(9, 10)","(9, 11)","(9, 12)","(10, 11)","(11, 12)"
82,40
5,0,7,2,10,6,3,9,11,1,13,8,12,4
6,0,3,1,13,2,7,10,12,5,9,11,8,4
8,2,10,5,3
9,0,1
10,1,9,3,8,11,6,12,2,7,5,4,0,13
11,0,3,2
12,0,1,7,6,9,11,3,13,2,10,8,5,4
0,1,2,3,6,13,7,12,5,10,11,8,9,4
0,2,1,3,6,13,7,5,10,12,8,9,11,4
0,7,3,10,6,2,9,11,1,13,5,12,8,4
1,4,12,3,10,11,8,9,7,5,6,0,2,13
1,5,12,3,2,8,10,11,0,6,9,7,4,13
1,6,2,0,3,13,7,12,5,10,11,9,8,4
1,12,3,11,8,9,6,10,7,2,4,5,0,13
2,5,1,3,0,6,12,8,10,11,7,13,9,4
3,6,0,1,13,2,7,12,5,10,11,8,9,4
3,10,1,9,8,11,6,12,2,7,5,4,0,13
4,5,0,7,2,10,6,3,9,11,1,13,8,12
7,5,3,10,6,0,2,8,9,11,1,13,12,4
7,6,3,10,0,9,2,11,1,13,12,8,5,4
7,10,3,6,0,9,2,11,1,13,12,8,5,4
7,12,3,10,6,0,11,1,8,9,4,5,2,13
8,0,3,12,1,7,11,9,6,5,10,2,13,4
10,2,1,9,3,0,6,11,8,7,13,12,5,4
11,2,0,3
13,6,0,3,1,2,7,10,12,5,9,11,8,4
13,10,3,7,0,6,2,1,9,11,5,12,8,4
0,1,3,12,7,11,8,6,10,5,2,9,13,4
0,2,3,10,7,5,6,8,1,13,9,11,12,4
1,3,6,12,11,8,9,7,10,5,0,2,4,13
1,9,6,12,7,11,0,10,3,13,2,8,4,5
2,3,6,10,9,7,11,8,1,12,5,0,4,13
2,3,10,4,5,8,12,11,1,9,7,6,0,13
3,8,10,1,9,12,11,6,7,5,4,2,0,13
7,4,5,9,10,12,6,8,11,2,3,1,0,13
7,4,10,3,6,0,9,2,11,1,13,12,8,5
7,4,12,3,10,6,0,11,1,8,9,5,2,13
13,0,1,2,6,3,7,12,5,10,11,9,8,4
13,1,6,2,0,3,7,12,5,10,11,9,8,4
13,3,6,0,1,2,7,12,5,10,11,8,9,4
