0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
"(0, 1)","(0, 2)","(0, 3)","(0, 14)","(0, 4)","(0, 9)","(0, 15)","(1, 16)","(1, 5)","(1, 8)","(1, 13)","(1, 6)","(1, 7)","(2, 3)","(2, 4)","(2, 6)","(2, 11)","(2, 7)","(3, 6)","(3, 16)","(3, 11)","(3, 15)","(3, 13)","(3, 5)","(3, 8)","(3, 9)","(3, 14)","(4, 5)","(4, 6)","(4, 7)","(4, 8)","(4, 9)","(4, 11)","(5, 6)","(5, 9)","(5, 16)","(5, 14)","(5, 7)","(5, 12)","(6, 7)","(6, 9)","(6, 10)","(7, 9)","(7, 11)","(7, 15)","(7, 12)","(7, 10)","(8, 9)","(8, 10)","(8, 15)","(9, 13)","(9, 10)","(9, 12)","(9, 15)","(10, 11)","(10, 12)","(10, 13)","(10, 15)","(11, 15)","(11, 13)","(11, 16)","(12, 14)","(13, 14)","(13, 15)","(13, 16)","(14, 15)","(14, 16)","(15, 16)"
152,96
5,0,4,1,9,3,14,6,7,8,2,11,13,16,12,15,10
6,0,4,3,9,2,1,5,8,11,7,16,13,14,10,15,12
7,0,9,4,15,1,2,8,6,5,13,3,11,16,10,14,12
8,0,9,4,1,3,15,7,6,5,13,2,11,16,10,14,12
11,1,7,13,16,9,15,10,5,4,3,8,6,0,14,12,2
12,0,14,9,13,15,5,3,10,1,16,7,4,6,11,8,2
13,0,14,9,1,3,15,12,5,16,8,7,6,10,4,11,2
16,0,14,1,3,15,13,5,8,6,7,9,10,11,4,2,12
0,2,1,6,7,4,3,9,15,5,8,11,16,13,10,14,12
0,3,1,6,16,13,5,8,4,9,2,10,14,15,11,7,12
0,4,1,5,6,7,8,9,3,14,2,10,15,13,12,11,16
0,9,2,7,6,4,3,15,1,11,5,8,10,13,16,14,12
0,14,1,13,16,5,9,3,15,4,12,8,7,6,2,11,10
0,15,2,11,7,3,4,9,1,6,5,8,13,10,16,14,12
1,5,4,0,8,6,7,3,14,9,15,2,10,16,13,11,12
1,6,4,0,5,8,7,2,3,9,14,15,10,11,16,13,12
1,7,4,0,5,8,6,2,9,15,3,14,10,11,13,12,16
1,13,15,0,16,8,7,3,14,9,4,2,5,11,10,6,12
1,16,4,0,5,8,6,7,11,3,14,15,9,2,10,13,12
2,6,1,0,7,3,4,9,15,16,13,5,8,11,10,14,12
2,7,3,6,9,11,15,5,4,10,0,13,16,14,8,12,1
2,11,1,0,6,7,13,16,3,4,15,9,14,10,5,8,12
2,13,3,11,15,0,7,1,14,9,4,10,6,5,16,8,12
2,16,3,11,12,7,14,5,9,10,15,1,6,0,13,4,8
3,5,4,2,0,6,11,8,9,7,1,14,15,10,16,13,12
3,6,1,0,16,13,5,8,2,4,9,14,15,10,7,11,12
3,8,7,2,6,11,15,5,9,10,4,1,0,16,13,14,12
3,11,1,0,6,16,13,5,8,7,2,4,15,9,14,10,12
3,13,1,0,6,16,5,8,14,9,15,2,4,10,12,7,11
3,16,1,0,6,13,5,8,14,15,2,4,9,10,12,7,11
4,5,3,2,6,0,8,9,11,7,1,10,14,15,13,16,12
