0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
"(0, 15)","(0, 2)","(0, 14)","(0, 3)","(0, 13)","(0, 4)","(0, 12)","(0, 5)","(0, 11)","(0, 6)","(0, 9)","(0, 8)","(0, 1)","(0, 10)","(1, 2)","(1, 15)","(1, 14)","(1, 5)","(1, 6)","(1, 12)","(1, 7)","(1, 11)","(1, 8)","(1, 10)","(1, 9)","(1, 3)","(1, 4)","(1, 13)","(2, 3)","(2, 4)","(2, 15)","(2, 6)","(2, 8)","(2, 12)","(2, 9)","(2, 11)","(2, 10)","(2, 5)","(2, 14)","(3, 4)","(3, 5)","(3, 6)","(3, 7)","(3, 15)","(3, 14)","(3, 13)","(3, 10)","(3, 12)","(3, 11)","(3, 8)","(4, 5)","(4, 6)","(4, 8)","(4, 9)","(4, 10)","(4, 14)","(4, 11)","(4, 13)","(4, 12)","(5, 6)","(5, 7)","(5, 8)","(5, 11)","(5, 15)","(5, 12)","(5, 14)","(5, 13)","(5, 9)","(5, 10)","(6, 7)","(6, 8)","(6, 9)","(6, 10)","(6, 11)","(6, 12)","(6, 13)","(6, 15)","(6, 14)","(7, 8)","(7, 9)","(7, 11)","(7, 12)","(7, 13)","(7, 14)","(7, 15)","(8, 9)","(8, 10)","(8, 11)","(8, 12)","(8, 13)","(8, 14)","(8, 15)","(9, 11)","(9, 12)","(9, 13)","(9, 14)","(9, 10)","(10, 11)","(10, 12)","(10, 13)","(10, 14)","(10, 15)","(11, 12)","(11, 13)","(11, 14)","(11, 15)","(12, 14)","(12, 13)","(12, 15)","(13, 14)","(13, 15)","(14, 15)"
13569,2727
7,0,6,8,5,9,3,11,12,1,13,14,15,4,2,10
1,7,2,6,8,5,9,3,11,12,14,15,13,4,0,10
3,7,0,6,8,5,9,11,12,1,13,14,15,4,2,10
5,7,0,6,8,9,3,11,12,1,13,14,15,4,2,10
6,7,0,8,5,9,3,11,12,1,13,14,15,4,2,10
8,7,0,6,5,9,3,11,12,1,13,14,15,4,2,10
9,7,0,6,8,5,3,11,12,1,13,14,15,2,4,10
11,7,0,6,8,5,9,3,12,1,13,14,15,4,2,10
12,7,0,6,8,5,9,3,11,1,13,14,15,4,2,10
13,7,0,6,8,5,9,3,11,12,1,14,15,4,2,10
14,7,0,6,8,5,9,3,11,12,1,13,15,4,2,10
15,7,0,6,8,5,9,3,11,12,1,13,14,2,10,4
0,1,13,2,11,10,9,8,3,6,4,5,14,12,15,7
1,3,7,4,6,8,5,9,11,12,13,14,2,0,10,15
1,5,7,2,6,8,9,3,11,12,14,15,13,4,0,10
1,6,7,2,8,5,9,3,11,12,14,15,13,4,0,10
1,8,7,2,6,5,9,3,11,12,14,15,13,4,0,10
1,9,7,4,6,8,5,3,11,12,13,14,2,0,10,15
1,11,7,2,6,8,5,9,3,12,14,15,13,4,0,10
1,12,7,2,6,8,5,9,3,11,14,15,13,4,0,10
1,13,7,2,11,10,0,9,8,3,6,4,5,14,12,15
1,14,7,2,6,8,5,9,3,11,12,15,13,4,0,10
1,15,7,2,6,8,5,9,3,11,12,14,13,0,10,4
3,5,7,0,6,8,9,11,12,1,13,14,15,4,2,10
3,6,7,0,8,5,9,11,12,1,13,14,15,4,2,10
3,8,7,0,6,5,9,11,12,1,13,14,15,4,2,10
3,11,7,0,6,8,5,9,12,1,13,14,15,4,2,10
3,12,7,0,6,8,5,9,11,1,13,14,15,4,2,10
3,13,7,0,6,8,5,9,11,12,1,14,15,4,2,10
3,14,7,0,6,8,5,9,11,12,1,13,15,4,2,10
3,15,7,0,6,8,5,9,11,12,1,13,14,4,2,10
5,6,7,0,8,9,3,11,12,1,13,14,15,4,2,10
5,8,7,0,6,9,3,11,12,1,13,14,15,4,2,10
5,9,7,0,6,8,3,11,12,1,13,14,15,2,4,10
5,11,7,0,6,8,9,3,12,1,13,14,15,4,2,10
5,12,7,0,6,8,9,3,11,1,13,14,15,4,2,10
5,13,7,0,6,8,9,3,11,12,1,14,15,4,2,10
5,14,7,0,6,8,9,3,11,12,1,13,15,4,2,10
5,15,7,0,6,8,9,3,11,12,1,13,14,2,10,4
6,8,7,0,5,9,3,11,12,1,13,14,15,4,2,10
6,9,7,0,8,5,3,11,12,1,13,14,15,2,4,10
6,11,7,0,8,5,9,3,12,1,13,14,15,4,2,10
6,12,7,0,8,5,9,3,11,1,13,14,15,4,2,10
6,13,7,0,8,5,9,3,11,12,1,14,15,4,2,10
6,14,7,0,8,5,9,3,11,12,1,13,15,4,2,10
6,15,7,0,8,5,9,3,11,12,1,13,14,2,10,4
8,9,7,0,6,5,3,11,12,1,13,14,15,2,4,10
8,11,7,0,6,5,9,3,12,1,13,14,15,4,2,10
8,12,7,0,6,5,9,3,11,1,13,14,15,4,2,10
8,13,7,0,6,5,9,3,11,12,1,14,15,4,2,10
8,14,7,0,6,5,9,3,11,12,1,13,15,4,2,10
8,15,7,0,6,5,9,3,11,12,1,13,14,2,10,4
9,11,7,0,6,8,5,3,12,1,13,14,15,2,4,10
9,12,7,0,6,8,5,3,11,1,13,14,15,2,4,10
9,13,7,0,6,8,5,3,11,12,1,14,15,2,4,10
9,14,7,0,6,8,5,3,11,12,1,13,15,2,4,10
11,12,7,0,6,8,5,9,3,1,13,14,15,4,2,10
11,13,7,0,6,8,5,9,3,12,1,14,15,4,2,10
11,14,7,0,6,8,5,9,3,12,1,13,15,4,2,10
11,15,7,0,6,8,5,9,3,12,1,13,14,2,10,4
12,13,7,0,6,8,5,9,3,11,1,14,15,4,2,10
12,14,7,0,6,8,5,9,3,11,1,13,15,4,2,10
12,15,7,0,6,8,5,9,3,11,1,13,14,2,10,4
