0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
"(0, 1)","(0, 14)","(0, 13)","(0, 10)","(0, 7)","(0, 11)","(0, 5)","(1, 15)","(1, 11)","(1, 12)","(1, 10)","(2, 4)","(2, 6)","(2, 14)","(2, 7)","(3, 7)","(3, 13)","(3, 9)","(3, 4)","(3, 11)","(3, 15)","(4, 8)","(4, 11)","(4, 12)","(5, 7)","(5, 13)","(5, 11)","(6, 7)","(6, 9)","(6, 11)","(7, 9)","(7, 11)","(7, 15)","(8, 9)","(8, 10)","(8, 11)","(8, 14)","(9, 11)","(9, 12)","(9, 14)","(10, 13)","(10, 11)","(10, 15)","(10, 14)","(11, 14)","(12, 13)","(12, 14)","(13, 15)"
124,58
2,3,4,7,11,14,6,9,12,8,0,13,1,10,15,5
3,2,7,4,11,14,6,9,0,12,8,13,1,10,15,5
9,2,7,6,14,11,0,4,8,3,12,10,13,1,15,5
12,0,13,14,1,10,15,11,7,3,9,4,5,2,8,6
15,0,13,1,7,10,12,5,3,11,14,9,4,2,8,6
0,1,4,11,12,9,14,13,7,8,3,10,2,15,5,6
0,4,11,3,13,7,12,10,5,15,2,14,1,9,8,6
0,6,7,11,4,2,3,14,13,9,12,8,10,15,5,1
0,7,4,11,3,2,14,6,13,9,12,8,10,5,15,1
1,6,11,9,12,14,4,0,10,2,8,3,7,13,15,5
3,4,10,13,11,15,8,12,0,5,1,7,9,14,2,6
4,8,3,9,11,12,14,13,1,2,0,10,5,15,7,6
5,6,7,11,9,4,2,3,8,12,14,13,1,0,10,15
6,2,5,7,11,14,4,9,0,12,8,3,1,13,10,15
7,2,4,3,11,14,6,0,9,12,8,13,1,10,15,5
7,3,5,13,11,15,0,10,1,12,9,4,14,8,2,6
7,8,9,11,4,3,2,12,13,14,6,1,15,0,5,10
7,9,2,6,14,11,0,4,3,8,12,13,10,1,15,5
8,5,11,3,9,4,7,13,12,2,15,0,10,14,1,6
8,6,9,11,4,2,12,3,14,7,1,13,0,10,15,5
8,9,4,11,12,3,14,1,13,2,0,10,15,5,6,7
9,3,5,7,11,13,15,0,10,12,1,14,8,4,2,6
10,6,11,0,7,15,1,3,13,12,9,5,14,4,8,2
10,8,9,11,14
11,3,2,14,7,6,4,9,0,12,8,13,1,10,5,15
11,9,2,14,7,6,4,0,12,8,3,1,13,10,15,5
13,0,4,12,3,11,14,1,9,7,10,5,8,2,15,6
13,3,14,12,10,0,9,11,4,1,15,8,7,5,2,6
13,8,10,14,12,0,9,4,1,11,3,7,2,15,5,6
14,0,4,12,11,8,2,13,1,9,7,6,10,3,5,15
14,2,9,6,7,11,0,4,8,12,3,10,1,13,15,5
14,9,2,7,6,11,0,4,8,12,3,10,1,13,15,5
15,1,9,7,3,11,12,0,13,4,10,14,5,8,2,6
0,5,7,4,11,3,2,14,6,13,9,12,8,10,15,1
1,10,0,9,11,12,8,14,7,4,13,2,15,3,5,6
4,11,8,3,9,12,14,1,13,2,0,10,15,5,6,7
5,7,8,11,9,4,3,2,12,13,14,6,1,15,0,10
5,7,9,11,4,3,2,8,12,13,6,14,1,15,0,10
6,2,7,14,9,11,0,4,3,8,12,13,10,1,15,5
6,7,8,9,11,4,2,3,12,14,13,1,0,10,15,5
6,7,9,2,14,11,0,4,3,8,12,13,10,1,15,5
7,9,3,5,11,13,10,0,15,12,8,14,1,4,2,6
11,0,1,4,12,14,9,13,10,8,2,7,3,5,15,6
11,0,7,4,3,2,13,6,14,10,5,15,12,9,8,1
11,7,3,5,13,10,0,15,1,12,14,9,4,2,8,6
11,7,9,2,14,6,4,0,12,8,3,1,13,10,15,5
11,8,9,4,12,3,14,1,13,2,0,10,15,5,6,7
11,9,3,5,7,13,15,0,10,12,1,14,8,4,2,6
11,14,0,4,12,8,2,9,1,13,10,6,7,3,15,5
11,14,9,2,7,6,4,0,3,8,12,13,10,1,5,15
13,10,15,7,0,5,3,11,1,12,14,9,4,2,8,6
14,8,9,7,0,11,2,10,6,4,15,12,3,13,1,5
14,8,10,9,11
10,0,11,14,7,15,9,2,13,1,3,8,6,4,5,12
11,0,5,7,4,3,2,13,6,14,10,15,12,9,8,1
11,6,7,9,2,14,4,0,12,8,3,1,13,10,15,5
11,7,9,3,5,13,10,0,15,12,8,14,1,4,2,6
11,14,8,9,7,0,2,10,4,6,15,12,3,1,13,5
