0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"(0, 1)","(0, 14)","(0, 3)","(0, 12)","(0, 4)","(0, 11)","(0, 8)","(0, 9)","(0, 2)","(0, 6)","(1, 2)","(1, 13)","(1, 9)","(1, 7)","(1, 11)","(1, 4)","(2, 4)","(2, 14)","(2, 13)","(2, 7)","(2, 3)","(2, 10)","(2, 12)","(3, 4)","(3, 6)","(3, 7)","(3, 11)","(3, 8)","(4, 5)","(4, 6)","(4, 7)","(4, 8)","(4, 9)","(4, 10)","(5, 6)","(5, 7)","(5, 8)","(5, 9)","(5, 12)","(5, 14)","(5, 10)","(5, 11)","(6, 7)","(6, 8)","(6, 9)","(7, 8)","(7, 11)","(7, 14)","(7, 9)","(8, 9)","(8, 11)","(8, 12)","(9, 13)","(9, 14)","(10, 12)","(11, 12)","(11, 13)","(12, 14)","(12, 13)","(13, 14)"
205,112
5,3,4,6,7,8,11,0,1,14,12,9,2,13,10
7,0,6,8,4,3,11,2,1,14,9,5,12,13,10
10,0,12,4,2,8,5,7,3,6,9,14,11,1,13
13,0,14,11,1,9,2,12,5,7,8,3,4,6,10
0,3,1,4,7,11,2,5,8,6,14,9,12,13,10
0,6,2,7,4,3,8,11,1,14,9,12,5,13,10
0,8,2,7,4,12,3,6,11,1,14,9,5,10,13
0,12,1,11,13,2,7,3,14,9,6,8,4,5,10
0,14,1,13,2,7,9,11,12,4,6,8,3,5,10
1,7,0,6,8,4,3,11,2,14,9,5,12,13,10
1,13,0,14,11,9,2,12,7,5,8,3,4,6,10
2,7,0,6,8,4,3,11,1,14,9,5,12,13,10
2,10,0,12,4,8,5,7,3,14,6,9,11,1,13
2,13,0,14,11,1,9,12,5,7,3,8,4,10,6
3,7,1,4,0,11,2,5,8,14,9,6,12,13,10
4,5,3,6,7,8,11,0,1,14,12,9,2,13,10
4,7,0,6,8,3,11,2,1,14,9,5,12,13,10
4,10,0,12,2,8,5,7,3,6,9,14,11,1,13
6,5,3,4,7,8,11,0,1,14,12,9,2,13,10
6,7,2,4,3,0,1,14,11,8,9,13,5,12,10
6,10,5,4,8,12,0,2,14,11,9,7,3,13,1
8,5,3,4,6,7,11,0,1,14,12,9,2,13,10
8,7,2,4,12,0,3,5,10,11,14,1,9,6,13
9,5,3,8,6,4,0,7,11,1,14,12,2,13,10
9,7,0,6,8,4,3,11,2,1,14,5,12,13,10
9,10,5,4,3,8,6,0,7,2,11,12,14,1,13
9,13,0,14,11,1,2,12,5,7,8,3,4,6,10
11,5,6,8,7,0,3,4,2,1,14,9,12,10,13
11,7,0,6,8,4,3,2,1,14,9,5,12,13,10
11,13,0,14,1,9,2,12,5,7,8,4,3,6,10
12,5,7,11,14,8,2,13,0,3,1,9,4,10,6
12,10,1,11,0,13,2,4,5,7,3,8,14,9,6
12,13,1,11,0,2,7,3,14,9,8,5,6,4,10
14,5,6,0,7,9,12,4,11,8,1,3,2,13,10
14,7,1,13,0,2,9,11,12,3,4,8,6,5,10
14,13,1,0,2,7,9,12,11,3,4,8,6,5,10
0,1,2,3,7,11,4,6,8,14,9,12,13,5,10
0,1,9,3,2,7,11,4,8,6,14,13,12,5,10
0,2,3,1,4,7,11,5,8,6,14,9,12,13,10
0,2,12,13,1,14,11,9,7,5,3,8,4,6,10
0,2,14,11,1,13,7,3,12,5,9,4,6,8,10
0,4,3,1,7,11,2,6,8,14,9,5,12,13,10
0,4,6,2,7,3,8,11,1,14,9,12,5,13,10
0,4,8,2,7,12,3,6,11,1,14,9,5,10,13
0,6,3,2,7,4,8,11,1,14,9,12,5,13,10
0,8,3,2,7,4,12,6,11,1,14,9,5,10,13
0,9,6,3,8,4,7,11,2,1,14,13,5,12,10
0,9,8,3,6,4,7,11,2,1,14,13,5,12,10
0,11,3,7,1,14,4,8,9,2,6,13,12,5,10
0,11,8,2,12,13,7,3,1,4,14,5,10,9,6
0,11,12,7,1,14,3,4,8,9,2,6,5,13,10
1,2,7,3,0,11,4,14,8,9,6,12,13,5,10
1,4,7,0,6,8,3,11,2,14,9,5,12,13,10
1,9,7,3,0,2,11,4,8,6,14,13,12,5,10
2,3,7,1,4,0,11,5,8,14,9,6,12,13,10
2,4,7,0,6,8,3,11,1,14,9,5,12,13,10
2,4,10,0,12,8,5,7,3,14,6,9,11,1,13
2,12,10,11,1,13,7,0,3,5,4,9,14,8,6
2,12,13,9,1,4,14,7,0,8,5,11,10,6,3
2,14,13,11,1,7,0,3,12,5,9,4,6,8,10
3,4,7,1,0,11,2,14,8,9,6,5,12,13,10
3,6,7,2,4,0,1,14,11,8,9,13,5,12,10
3,8,7,2,4,12,0,5,10,11,14,1,9,6,13
3,11,7,6,8,0,5,1,14,4,9,2,12,13,10
4,5,6,3,7,8,11,0,1,14,12,9,2,13,10
4,6,7,2,3,0,1,14,11,8,9,13,5,12,10
4,8,5,3,6,7,11,0,1,14,12,9,2,13,10
4,8,7,2,12,0,3,10,5,11,14,1,9,6,13
4,9,5,3,8,6,0,7,11,14,12,1,2,13,10
4,9,7,0,6,8,3,11,2,1,14,5,12,13,10
6,8,0,2,7,4,3,12,11,1,14,9,5,10,13
6,8,5,3,4,7,11,0,1,14,12,9,2,13,10
6,8,7,2,4,3,0,12,5,10,11,1,14,9,13
6,9,5,3,8,4,0,7,11,1,14,12,2,13,10
6,9,7,3,8,4,0,1,14,11,2,13,5,12,10
8,9,5,3,6,4,0,7,11,1,14,12,2,13,10
8,9,7,3,6,4,0,1,14,11,2,13,12,5,10
8,11,5,6,7,0,3,4,2,1,14,9,12,10,13
8,11,7,2,4,12,0,3,13,1,5,10,9,14,6
8,12,0,10,5,4,2,6,9,14,11,7,3,13,1
8,12,5,10,4,2,0,7,3,14,11,9,6,1,13
9,14,5,6,0,7,12,4,11,8,1,3,2,13,10
9,14,7,4,0,2,5,1,3,11,8,6,12,13,10
11,5,7,6,8,0,3,14,12,4,9,1,2,13,10
11,12,5,7,14,8,2,13,0,9,4,3,1,10,6
12,14,0,1,11,13,2,7,9,5,3,8,4,6,10
12,14,13,1,11,0,2,7,9,5,3,8,4,6,10
14,5,7,8,0,12,9,4,11,6,1,3,2,13,10
0,4,6,3,7,1,14,11,8,9,2,13,5,12,10
0,4,8,3,5,14,12,11,9,6,7,2,13,10,1
0,4,9,6,7,1,14,3,11,8,2,13,5,12,10
0,4,9,8,5,14,12,11,6,2,7,13,10,3,1
3,4,6,7,5,11,8,0,1,14,9,2,12,13,10
3,4,8,7,5,6,11,0,1,14,9,2,12,13,10
3,6,8,0,2,7,4,12,11,1,14,9,5,10,13
3,6,8,7,2,4,0,12,5,10,1,14,11,9,13
4,5,6,7,3,8,11,0,1,14,12,9,2,13,10
4,6,8,0,2,7,3,12,11,1,14,9,5,10,13
4,6,8,5,3,7,11,0,1,14,12,9,2,13,10
4,6,8,7,2,3,0,12,11,1,14,9,10,5,13
4,6,9,5,3,8,0,7,11,14,12,1,2,13,10
4,6,9,7,3,8,0,1,14,11,2,13,5,12,10
4,8,9,5,3,6,0,7,11,14,12,1,2,13,10
4,8,9,7,3,6,0,1,14,11,2,13,5,12,10
6,8,9,0,3,4,7,11,2,1,14,5,13,12,10
6,8,9,5,3,4,0,7,11,1,14,12,2,13,10
6,8,9,7,3,4,0,1,14,11,2,13,5,12,10
4,5,6,7,8,3,11,0,1,14,12,9,2,13,10
4,6,8,9,5,3,0,7,11,14,12,1,2,13,10
4,6,8,9,7,3,0,1,14,11,2,13,5,12,10
4,6,9,5,7,3,8,0,11,14,12,1,2,13,10
4,8,9,7,5,3,6,0,11,1,14,2,12,13,10
