0,1,2,3,4,5,6,7,8,9,10,11,12,13
"(0, 13)","(0, 12)","(0, 11)","(0, 4)","(0, 6)","(0, 9)","(0, 7)","(0, 5)","(1, 4)","(1, 12)","(1, 11)","(1, 8)","(1, 7)","(1, 9)","(2, 4)","(2, 5)","(2, 13)","(2, 12)","(2, 11)","(2, 3)","(2, 8)","(2, 9)","(3, 6)","(3, 13)","(3, 8)","(3, 10)","(4, 5)","(4, 7)","(4, 8)","(4, 12)","(4, 11)","(5, 8)","(5, 9)","(5, 11)","(5, 6)","(5, 13)","(5, 10)","(6, 9)","(6, 11)","(6, 13)","(6, 7)","(6, 8)","(6, 12)","(7, 8)","(7, 11)","(8, 10)","(8, 9)","(8, 11)","(9, 11)","(9, 13)","(9, 10)","(10, 11)","(10, 12)","(10, 13)","(11, 12)","(12, 13)"
193,119
0,2,13,12,11,4,9,5,10,6,1,8,3,7
1,2,4,12,11,8,9,5,0,10,6,13,7,3
2,1,4,12,11,8,9,5,0,10,6,13,7,3
8,0,7,5,4,9,6,11,1,2,12,13,3,10
10,2,11,8,12,13,9,3,5,0,6,4,1,7
2,3,1,4,12,11,8,9,5,0,10,13,6,7
4,0,3,2,8,13,6,5,12,11,9,7,10,1
4,1,6,5,7,0,8,12,11,9,2,13,10,3
4,2,1,12,11,8,9,10,6,0,13,5,3,7
4,8,0,7,5,9,6,11,1,2,12,13,3,10
5,0,3,2,8,6,13,10,4,12,11,9,7,1
5,2,3,8,6,13,10,9,11,12,0,1,4,7
5,8,1,4,9,11,2,0,12,13,6,7,10,3
5,10,7,4,8,11,6,0,12,9,3,13,2,1
6,0,2,3,9,5,11,13,8,12,4,10,1,7
6,8,2,3,9,5,11,13,12,10,0,1,4,7
7,0,3,8,6,13,5,4,9,11,10,2,12,1
7,1,3,8,6,9,11,12,0,13,10,2,4,5
8,1,2,4,12,11,9,5,0,10,6,13,7,3
9,0,4,11,5,8,1,2,7,6,12,13,3,10
9,1,7,11,6,8,0,12,5,4,10,2,13,3
9,2,4,11,5,8,0,1,7,6,13,12,3,10
9,8,0,7,5,4,6,11,1,2,12,13,3,10
9,10,4,11,5,8,0,1,2,12,6,13,7,3
10,3,7,11,8,6,2,9,5,13,12,4,0,1
11,0,3,10,2,6,8,13,12,9,5,4,7,1
11,1,3,10,2,6,8,12,9,13,5,4,7,0
11,2,3,10,6,8,12,13,9,5,1,4,0,7
11,8,0,7,5,4,9,6,1,2,12,13,3,10
11,10,4,8,12,5,1,2,6,0,13,9,7,3
12,0,3,10,2,13,6,11,9,5,8,4,1,7
12,1,3,10,2,13,6,8,11,9,5,4,7,0
12,2,3,10,13,6,11,8,9,5,0,4,1,7
12,10,9,0,1,2,11,13,6,5,4,7,8,3
13,0,2,12,11,4,9,5,10,1,6,8,3,7
13,2,1,9,12,4,11,8,6,0,10,5,3,7
13,10,2,11,8,12,9,3,5,0,6,4,1,7
3,6,8,5,13,2,10,9,12,11,0,1,4,7
4,0,5,10,8,12,11,13,9,7,6,1,2,3
4,1,7,6,5,0,8,12,11,9,2,13,10,3
4,5,2,7,8,11,6,0,9,12,3,13,1,10
4,5,8,1,9,11,0,2,6,7,12,13,3,10
4,7,0,10,5,8,12,11,13,9,6,2,1,3
4,7,8,0,5,9,6,11,1,2,12,13,3,10
4,8,1,6,5,7,0,12,11,9,2,13,10,3
4,11,0,3,2,8,10,6,13,5,12,9,7,1
4,11,1,6,5,7,0,8,12,9,2,13,10,3
4,11,2,3,8,10,6,12,5,13,9,0,7,1
4,11,8,0,7,5,9,6,1,2,12,13,3,10
4,12,0,10,5,8,11,13,9,2,6,1,7,3
4,12,1,10,5,8,11,9,2,6,13,0,3,7
4,12,2,10,5,8,11,13,3,9,6,0,1,7
5,6,0,8,11,4,9,7,12,2,1,10,13,3
5,6,8,7,4,11,0,12,9,10,2,13,1,3
5,8,2,3,6,13,10,9,11,12,0,1,4,7
