0,1,2,3,4,5,6,7,8,9,10,11,12,13
"(0, 13)","(0, 2)","(0, 6)","(1, 2)","(1, 3)","(2, 4)","(2, 5)","(2, 12)","(2, 9)","(2, 11)","(3, 13)","(3, 7)","(3, 10)","(3, 6)","(4, 10)","(4, 8)","(4, 5)","(4, 7)","(5, 6)","(5, 7)","(5, 8)","(6, 12)","(6, 11)","(7, 11)","(8, 13)","(9, 10)","(9, 12)","(10, 12)"
65,32
0,1,2
1,0,2
4,1,2
5,0,6,2,12,11,7,3,4,13,10,1,8,9
7,0,5,6,3,11,2,4,13,8,12,1,10,9
9,1,2
10,0,9,2,12,4,6,3,13,5,11,1,7,8
11,0,6,2,5,12,7,3,4,13,10,1,8,9
12,0,6,2,5,11,7,3,4,10,13,1,8,9
0,1,2,3,13,6,5,12,11,7,8,10,4,9
2,5,0,6,12,11,7,4,3,13,10,8,1,9
2,11,0,6,5,12,7,4,3,13,10,8,1,9
2,12,0,6,5,11,7,4,3,10,13,8,1,9
3,1,0,13,6,2,5,12,11,7,8,10,4,9
4,0,2
5,1,2,3,6,7,0,12,11,4,13,10,8,9
6,0,2,5,12,11,7,3,4,13,10,1,8,9
7,1,3,12,5,6,11,2,4,10,0,9,13,8
8,4,1,2,5,13,3,0,6,7,10,11,12,9
9,0,2
10,1,3,12,2,6,4,9,0,5,11,7,13,8
11,1,2,8,7,5,6,4,3,13,0,12,10,9
12,1,2,8,10,4,6,5,3,13,9,7,0,11
13,0,1,3,2,6,5,12,11,8,7,10,4,9
13,1,3,6,0,2,5,12,11,8,7,10,4,9
2,4,5,0,6,12,11,10,7,9,3,13,1,8
2,9,5,0,6,12,11,7,4,3,10,13,8,1
2,9,11,0,6,5,12,7,4,3,10,13,8,1
2,9,12,0,6,5,11,7,4,3,10,13,8,1
3,6,10,12,8,13,5,4,2,0,7,1,11,9
13,3,7,0,6,5,11,2,4,12,8,1,10,9
13,3,10,0,6,9,2,12,4,5,11,1,8,7
