0,1,2,3,4,5,6,7,8,9,10,11,12,13
"(0, 4)","(0, 6)","(0, 9)","(0, 7)","(0, 8)","(1, 2)","(1, 13)","(1, 4)","(1, 12)","(1, 9)","(1, 10)","(1, 6)","(1, 5)","(1, 8)","(2, 3)","(2, 5)","(2, 10)","(2, 11)","(3, 11)","(3, 12)","(3, 10)","(3, 4)","(4, 6)","(4, 7)","(4, 12)","(4, 8)","(5, 11)","(5, 12)","(5, 6)","(6, 13)","(6, 12)","(6, 10)","(6, 11)","(7, 10)","(7, 12)","(7, 13)","(8, 9)","(9, 11)","(9, 12)","(10, 13)","(10, 11)","(11, 12)"
89,54
0,2,4,1,6,9,8,3,5,10,7,11,12,13
1,0,4,9,6,8,12,11,7,5,10,2,3,13
2,0,1,4,3,9,11,6,5,10,8,7,12,13
10,0,7,6,4,12,13,1,3,11,9,8,2,5
11,1,12,9,5,10,2,6,7,3,0,4,13,8
12,0,9,4,7,6,8,1,11,10,13,2,5,3
13,0,6,7,4,12,10,1,3,9,11,8,2,5
0,3,4,7,12,10,9,6,11,1,8,13,5,2
1,2,4,3,12,10,11,5,7,6,9,13,0,8
3,2,9,11,12,1,5,10,6,4,7,0,8,13
4,0,2,1,3,6,9,8,5,10,7,11,12,13
4,1,3,2,12,10,5,11,7,6,9,13,0,8
4,12,0,9,7,6,8,1,11,10,13,2,5,3
5,1,0,6,4,9,8,12,11,7,10,2,3,13
5,2,0,6,1,4,3,9,11,10,8,7,12,13
6,0,3,4,12,10,11,1,7,9,8,2,5,13
6,1,3,4,12,10,11,2,7,5,9,0,13,8
6,10,0,7,4,12,13,1,3,11,9,8,2,5
6,11,4,12,3,10,7,1,0,13,2,9,5,8
6,12,0,9,4,7,11,1,8,10,13,3,5,2
6,13,0,7,4,10,12,1,3,11,9,8,2,5
7,0,3,4,10,12,6,1,11,9,13,8,2,5
7,10,1,4,12,13,6,3,11,0,2,9,5,8
8,0,2,1,4,6,9,3,5,10,7,11,12,13
8,1,0,4,9,6,12,11,7,5,10,2,3,13
8,2,1,4,3,12,10,9,11,5,7,6,0,13
8,3,4
9,0,7,12,4,6,1,8,11,13,10,2,5,3
9,1,7,12,0,13,4,10,6,11,3,8,5,2
9,11,2,1,12,10,6,5,3,7,0,4,13,8
10,1,0,7,6,4,9,8,12,13,11,3,5,2
11,2,1,12,9,5,10,6,3,7,0,4,13,8
12,1,3,2,4,10,5,11,6,7,9,0,13,8
13,1,0,6,7,4,9,8,12,10,11,3,5,2
1,2,5,7,13,4,12,10,6,3,11,0,9,8
3,2,10,9,11,12,1,5,6,7,4,0,13,8
4,6,1,3,12,10,11,2,7,5,9,0,13,8
4,6,12,0,9,7,8,1,11,10,13,2,5,3
4,7,0,6,10,12,13,1,3,11,9,8,2,5
4,8,0,2,1,3,6,9,5,10,7,11,12,13
4,12,1,3,2,10,5,11,7,6,9,13,0,8
5,6,1,3,2,11,12,4,10,9,7,0,8,13
5,6,11,10,2,1,12,9,7,3,0,4,13,8
5,6,12,0,9,4,7,11,1,8,10,13,3,2
6,10,1,12,7,3,11,4,0,13,2,9,5,8
6,12,1,3,4,10,11,2,7,9,5,0,13,8
6,13,1,4,7,10,12,0,3,11,9,8,2,5
9,1,8,12,4,0,6,7,11,13,10,5,2,3
10,1,2,7,13,4,12,6,3,11,5,0,9,8
11,2,3,9,1,12,10,6,5,4,7,0,8,13
13,1,2,10,7,4,12,6,3,11,5,0,9,8
4,6,12,1,3,10,11,2,7,9,5,0,13,8
5,6,12,1,3,2,11,4,10,9,7,0,8,13
10,1,2,8,12,7,3,11,6,5,9,4,13,0
