0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"(0, 1)","(0, 14)","(0, 2)","(0, 3)","(1, 2)","(1, 14)","(1, 4)","(1, 13)","(1, 8)","(2, 4)","(2, 5)","(2, 14)","(2, 11)","(2, 9)","(3, 4)","(3, 5)","(3, 6)","(4, 5)","(4, 6)","(4, 8)","(5, 6)","(5, 7)","(5, 8)","(6, 7)","(6, 8)","(6, 9)","(7, 8)","(7, 9)","(7, 10)","(7, 12)","(8, 10)","(8, 11)","(8, 12)","(9, 10)","(9, 12)","(9, 13)","(10, 11)","(10, 12)","(10, 13)","(11, 12)","(11, 13)","(11, 14)","(12, 13)","(12, 14)","(13, 14)"
74,32
4,0,3,2,1,5,8,6,11,9,14,13,7,10,12
5,1,4,2,8,11,13,14,12,10,7,9,6,3,0
7,0,6,3,5,8,1,2,9,12,14,4,11,13,10
8,0,1
9,0,2
10,3,9,6,8,7,5,4,12,2,14,0,11,1,13
11,0,14,2
13,0,14,1
0,3,5,2,4,1,8,6,11,9,14,13,7,10,12
1,4,0,3,2,5,8,6,11,9,13,14,7,10,12
2,4,0,3,1,5,8,11,6,14,13,9,12,7,10
2,5,3,0,4,1,8,11,6,14,13,9,12,7,10
2,9
2,11,0,14
3,4,2,5,0,1,8,6,11,9,14,13,7,10,12
3,5,2,4,0,1,8,6,11,9,14,13,7,10,12
3,7,5,6,2,4,0,9,8,1,14,12,11,10,13
3,8,4,5,6,2,0,11,1,9,14,13,10,12,7
10,4,8,11,2,9,1,5,6,7,12,13,14,3,0
12,4,8,9,2,6,7,10,14,11,1,5,13,0,3
12,5,8,7,9,6,2,10,4,14,11,1,13,0,3
12,7,4,8,6,5,9,2,10,14,11,1,13,0,3
14,11,0,2
0,1,2,13,14,11,9,12,8,10,5,4,7,6,3
1,2,4,13,14,11,9,12,8,10,6,7,5,3,0
1,8,4,5,2,11,13,14,12,10,7,9,6,3,0
2,11,14
3,4,5,2,0,1,8,6,11,9,14,13,7,10,12
3,6,4,2,5,0,9,7,1,8,12,14,13,11,10
3,6,5,2,4,0,9,1,7,8,13,12,14,11,10
13,1,14
3,4,5,6,2,0,9,1,7,8,13,12,14,11,10
