0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
"(0, 1)","(0, 15)","(0, 4)","(0, 11)","(0, 7)","(0, 16)","(0, 5)","(0, 6)","(0, 2)","(0, 13)","(1, 17)","(1, 15)","(1, 6)","(1, 7)","(1, 2)","(1, 11)","(1, 12)","(1, 14)","(2, 17)","(2, 7)","(2, 11)","(2, 13)","(2, 14)","(2, 4)","(3, 17)","(3, 14)","(3, 16)","(3, 5)","(3, 8)","(3, 13)","(3, 10)","(4, 6)","(4, 11)","(4, 15)","(4, 17)","(4, 9)","(4, 10)","(4, 5)","(4, 12)","(5, 6)","(5, 17)","(5, 7)","(5, 8)","(6, 17)","(6, 12)","(6, 14)","(6, 16)","(6, 11)","(7, 12)","(7, 8)","(7, 16)","(8, 10)","(8, 12)","(8, 14)","(8, 13)","(9, 10)","(9, 11)","(9, 13)","(9, 16)","(10, 12)","(10, 17)","(11, 12)","(11, 13)","(11, 14)","(11, 15)","(12, 15)","(12, 13)","(13, 16)","(14, 15)","(14, 17)","(15, 16)","(16, 17)"
182,83
3,0,16,5,13,17,6,7,8,1,2,4,14,10,12,11,15,9
8,2,14,13,7,11,3,1,16,12,0,9,15,6,17,5,10,4
9,0,11,13,4,16,15,6,12,2,17,14,1,10,7,5,3,8
12,0,11,15,6,13,7,1,4,2,14,16,5,8,9,17,3,10
14,0,15,11,6,2,1,16,12,4,17,3,13,9,7,8,10,5
17,0,16,1,2,6,5,4,15,7,13,3,9,11,12,14,8,10
0,4,1,6,11,15,2,17,12,14,16,7,13,5,10,8,3,9
0,5,3,16,13,17,6,7,8,1,2,4,14,10,12,11,15,9
0,13,1,11,12,2,15,6,7,4,16,14,17,5,8,9,3,10
0,16,5,17,3,6,7,1,2,4,13,14,8,12,15,11,9,10
1,9,11,13,0,2,12,4,16,15,7,6,10,17,5,3,14,8
2,14,0,15,11,6,1,4,16,12,17,9,13,7,3,8,10,5
2,17,0,16,1,6,5,4,13,7,15,3,9,11,12,14,8,10
4,9,3,17,10,5,13,16,2,8,12,0,6,7,11,15,14,1
4,12,5,8,6,7,10,14,1,16,0,2,17,3,9,15,11,13
4,17,1,6,0,11,15,2,12,14,16,5,7,13,10,8,3,9
5,3,7,16,8,17,6,0,13,1,2,14,10,4,12,11,15,9
5,8,2,17,0,7,4,14,13,3,10,16,1,6,15,11,12,9
5,17,2,0,7,4,1,16,6,12,15,11,3,13,9,14,8,10
