0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
"(0, 5)","(0, 7)","(0, 8)","(0, 9)","(0, 17)","(0, 16)","(0, 3)","(0, 1)","(0, 15)","(0, 2)","(0, 14)","(0, 4)","(0, 13)","(1, 3)","(1, 17)","(1, 4)","(1, 16)","(1, 6)","(1, 7)","(1, 8)","(1, 10)","(1, 11)","(1, 2)","(1, 9)","(1, 5)","(2, 8)","(2, 10)","(2, 12)","(2, 4)","(2, 11)","(2, 6)","(2, 17)","(2, 5)","(2, 7)","(2, 16)","(2, 9)","(3, 5)","(3, 7)","(3, 15)","(3, 10)","(3, 14)","(3, 11)","(3, 4)","(3, 17)","(3, 13)","(3, 6)","(3, 12)","(3, 8)","(4, 5)","(4, 7)","(4, 14)","(4, 12)","(4, 8)","(4, 13)","(4, 17)","(4, 9)","(4, 6)","(4, 11)","(4, 16)","(5, 9)","(5, 13)","(5, 6)","(5, 14)","(5, 15)","(5, 7)","(5, 8)","(5, 10)","(5, 12)","(5, 17)","(6, 9)","(6, 16)","(6, 7)","(6, 14)","(6, 8)","(6, 15)","(6, 10)","(6, 11)","(7, 9)","(7, 10)","(7, 14)","(7, 17)","(7, 8)","(7, 15)","(7, 16)","(7, 11)","(7, 12)","(7, 13)","(8, 17)","(8, 10)","(8, 11)","(8, 12)","(8, 9)","(8, 16)","(8, 14)","(9, 11)","(9, 12)","(9, 10)","(9, 17)","(9, 13)","(9, 15)","(10, 12)","(10, 17)","(10, 11)","(10, 13)","(10, 14)","(10, 15)","(10, 16)","(11, 15)","(11, 13)","(11, 12)","(11, 17)","(12, 14)","(12, 15)","(12, 13)","(12, 16)","(12, 17)","(13, 17)","(13, 14)","(13, 15)","(13, 16)","(14, 16)","(14, 17)","(14, 15)","(15, 16)","(15, 17)","(16, 17)"
2717,1746
6,0,9,1,5,16,7,14,8,15,2,3,4,12,10,17,13,11
10,0,7,3,17,1,2,9,8,13,14,15,16,5,11,4,6,12
11,0,9,15,3,1,8,13,2,7,17,4,6,12,5,10,16,14
12,1,10,9,2,4,8,16,11,17,7,3,5,13,6,14,0,15
0,13,2,17,5,12,11,10,4,9,16,7,3,6,15,8,1,14
0,14,2,12,7,5,4,6,16,17,10,8,9,15,13,3,11,1
0,15,2,12,11,7,5,16,6,17,10,9,14,13,4,8,3,1
1,6,0,9,5,16,7,14,8,15,2,3,4,12,10,17,13,11
1,10,0,7,3,17,2,9,8,13,14,15,16,5,11,4,6,12
1,11,0,9,15,3,8,13,2,7,17,4,6,12,5,10,16,14
2,6,0,9,1,5,16,7,14,8,15,3,4,12,10,17,13,11
2,10,0,7,3,17,1,9,8,13,14,15,16,5,11,4,6,12
2,11,0,9,15,3,1,8,13,7,17,4,6,12,5,10,16,14
2,12,3,8,10,1,4,11,6,17,0,5,7,9,13,14,16,15
3,6,0,9,1,5,16,7,14,8,15,2,4,11,12,10,17,13
3,10,0,7,17,1,2,9,8,13,14,15,16,5,4,11,6,12
3,11,0,9,15,1,8,13,2,7,17,4,6,12,5,10,16,14
3,12,2,1,5,7,10,11,4,0,17,6,8,16,9,13,15,14
4,6,0,9,1,5,16,7,14,8,15,2,3,12,10,17,13,11
4,11,0,9,15,3,1,8,13,2,7,17,6,12,5,10,16,14
4,12,1,10,9,2,8,16,11,17,7,3,5,13,6,14,0,15
5,6,0,9,1,16,7,14,8,15,2,3,4,12,10,17,13,11
5,10,0,7,3,17,1,2,9,8,13,14,15,16,11,4,6,12
5,12,1,10,9,2,4,8,16,11,17,7,3,13,6,14,0,15
7,6,0,9,1,5,16,14,8,15,2,3,4,12,10,17,13,11
7,10,0,3,17,1,2,9,8,13,14,15,16,5,11,4,6,12
7,11,0,9,15,3,1,8,13,2,17,4,6,12,5,10,16,14
7,12,1,10,9,2,4,8,16,11,17,3,5,13,6,14,0,15
8,6,0,9,1,5,16,7,14,15,2,3,4,12,10,17,13,11
8,10,0,7,3,17,1,2,9,13,14,15,16,5,11,4,6,12
8,11,0,9,15,3,1,13,2,7,17,4,6,12,5,10,16,14
8,12,1,10,9,2,4,16,11,17,7,3,5,13,6,14,0,15
9,6,0,1,5,16,7,14,8,15,2,3,4,17,10,11,13,12
9,10,0,7,3,17,1,2,8,13,14,15,16,5,11,4,6,12
9,11,0,15,3,1,8,13,2,7,17,4,5,16,6,10,12,14
9,12,1,10,2,4,8,16,11,17,7,3,5,13,6,14,0,15
13,10,2,17,5,12,11,4,9,16,7,0,3,6,15,8,1,14
13,11,2,17,5,12,10,4,9,16,7,0,3,6,15,8,1,14
13,12,2,17,5,11,10,4,9,16,7,0,3,6,15,8,1,14
14,6,2,12,7,5,4,16,17,10,0,8,9,15,11,3,13,1
14,10,2,12,7,5,4,6,16,17,0,8,9,15,11,3,13,1
14,12,2,7,5,4,6,16,17,10,0,8,13,15,1,3,9,11
15,6,2,12,11,7,5,16,17,0,10,9,14,4,8,3,13,1
15,10,2,12,11,7,5,16,6,17,0,9,14,4,8,3,13,1
15,11,2,12,7,5,16,6,17,0,10,9,14,4,8,3,13,1
15,12,2,11,7,5,16,6,17,0,10,9,3,1,8,13,4,14
16,6,0,9,1,5,7,14,8,15,2,3,4,12,10,17,13,11
16,10,0,7,3,17,1,2,9,8,13,14,15,5,4,6,12,11
16,12,1,10,9,2,4,8,11,17,7,3,5,13,6,14,0,15
17,10,0,7,3,1,2,9,8,13,14,15,16,5,11,4,6,12
17,11,0,9,15,3,1,8,13,2,7,4,6,12,5,10,16,14
17,12,1,10,9,2,4,8,16,11,7,3,5,13,6,14,0,15
0,1,2,3,8,10,12,4,11,6,17,5,7,9,13,14,15,16
0,1,3,2,5,7,10,11,4,17,6,12,8,9,13,15,14,16
0,3,13,2,1,5,7,10,11,4,17,6,12,8,9,16,15,14
0,3,14,2,1,5,7,10,11,4,17,6,12,8,16,9,13,15
0,3,15,4,12,11,7,5,16,6,17,14,13,9,2,8,10,1
0,4,13,2,17,5,12,11,10,9,16,7,3,6,15,8,1,14
0,4,14,2,12,7,5,6,16,17,10,8,9,15,13,3,11,1
0,5,13,2,17,12,11,10,4,9,16,7,14,15,8,3,1,6
0,5,14,2,12,7,4,6,16,17,10,8,9,15,13,3,11,1
0,5,15,2,12,11,7,16,6,17,10,9,14,13,4,8,3,1
0,7,13,2,17,5,12,11,10,4,9,16,3,6,15,8,1,14
0,7,14,2,12,5,4,6,16,17,10,8,9,15,13,3,11,1
