0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
"(0, 13)","(0, 1)","(0, 14)","(1, 2)","(1, 16)","(1, 8)","(1, 12)","(1, 7)","(2, 10)","(2, 9)","(2, 13)","(2, 3)","(2, 11)","(2, 15)","(3, 9)","(3, 14)","(4, 15)","(4, 10)","(4, 7)","(5, 8)","(5, 6)","(5, 13)","(5, 9)","(6, 11)","(6, 10)","(6, 8)","(6, 13)","(7, 14)","(7, 16)","(7, 12)","(8, 9)","(9, 12)","(10, 11)","(15, 16)"
104,44
2,0,1,13
4,0,7,14,1
7,0,14,1
8,0,1
9,0,3,14,2,1,8,12,13,5,7,6,4,10,11,15,16
10,0,2,1,13,6,11,8,9,5,3,14,12,7,4,15,16
11,0,6,13,2,1,10,8,5,9,3,14,12,7,4,15,16
12,0,1
15,0,16,1,2,13
16,0,1
0,4,1,7,14,11,13,2,6,10,3,15,8,5,9,16,12
0,5,13,4,1,7,14,6,10,2,15,8,16,12,9,3,11
0,6,13,4,1,7,14,10,2,15,8,16,3,11,5,9,12
0,8,1,15,13,2,16,9,5,6,12,7,3,14,11,10,4
0,12,1,3,14,9,2,7,8,13,5,6,11,10,4,15,16
1,5,8,4,7,6,10,12,9,2,15,13,11,16,0,14,3
1,6,8,4,7,10,2,13,11,9,15,0,5,14,12,16,3
1,4,7,10,2,15,16,9,8,12,6,11,13,5,0,14,3
3,2,0,14,1,13,7
3,1,2,10,9,8,12,6,7,4,5,11,13,14,15,0,16
3,1,2,11,9,8,12,6,5,10,13,4,7,0,15,14,16
5,2,13,9,1,8,0,12,6,14,3,11,10,7,4,15,16
5,3,9,1,8,2,12,13,0,6,14,11,10,7,4,15,16
5,4,6,10,9,15,2,7,12,8,13,11,16,1,0,14,3
6,2,11,10,13,3,5,9,8,1,0,12,14,7,4,15,16
6,4,10,1,8,7,2,9,13,11,15,5,12,0,14,16,3
6,8,0,13,1,5,2,9,10,11,3,14,12,7,4,15,16
6,1,8,16,4,10,7,15,2,13,11,9,0,5,14,12,3
7,0,14,1,12,3,2,9,13,8,5,6,10,4,11,15,16
7,0,14,1,16,11,2,4,10,13,6,3,15,8,5,9,12
9,1,2,8,12,0,3,14,13,5,7,6,4,10,11,15,16
10,1,2,0,13,6,8,11,9,5,12,3,14,7,4,15,16
11,1,2,0,6,13,8,10,9,5,12,3,14,7,4,15,16
14,2,3,9,10,7,4,1,12,15,0,8,16,13,5,6,11
14,2,3,11,8,7,1,0,9,6,4,10,12,13,5,15,16
1,5,8,6,15,2,16,13,9,11,10,4,0,12,7,14,3
1,7,8,0,14,3,9,2,12,13,5,6,10,4,11,15,16
5,2,13,9,3,14,0,1,8,12,7,6,4,10,11,15,16
5,6,8,0,13,1,2,9,10,11,3,14,12,7,4,15,16
13,3,2,15,4,10,6,14,7,5,9,8,11,0,1,16,12
13,5,15,2,9,1,0,8,16,12,14,3,6,7,4,10,11
14,3,9,1,7,0,2,8,12,13,5,6,11,10,4,15,16
15,1,16,2,11,3,7,14,4,10,0,13,6,8,5,9,12
16,1,5,8,4,15,7,6,10,2,9,13,11,12,0,14,3
