0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"(0, 1)","(0, 13)","(0, 3)","(1, 14)","(1, 4)","(1, 10)","(1, 7)","(1, 6)","(2, 3)","(2, 4)","(2, 14)","(2, 12)","(3, 4)","(3, 5)","(4, 5)","(4, 8)","(4, 12)","(5, 6)","(5, 7)","(6, 7)","(7, 13)","(7, 11)","(7, 9)","(8, 10)","(9, 10)","(10, 12)","(11, 12)","(11, 13)","(12, 13)","(13, 14)"
100,49
4,0,3,1
6,0,1
7,0,13,1,14
8,0,10,1,4,3,12,2,13,14,7,5,9,11,6
9,0,10,1,7,13,12,14,4,11,2,5,8,3,6
10,0,1
14,0,13,1,7
0,1,2,3,14,4,13,7,12,5,11,10,6,8,9
3,6,5,4,1,0,7,13,12,14,2,11,10,8,9
3,7,5,4,1,0,6,13,12,14,2,11,10,8,9
3,8,4,1,0,10,12,2,13,14,7,5,9,11,6
3,9,5,7,4,10,8,12,1,2,0,6,11,13,14
3,12,2,4,1,0,10,14,13,8,7,5,11,9,6
5,2,4,3,7,1,14,13,12,11,6,0,10,9,8
6,0,1,5,3,4,7,13,14,12,2,11,10,9,8
6,0,1,7,13,14,10,9,12,11,4,5,2,3,8
7,0,13,1,14,5,3,4,6,2,12,11,10,9,8
7,0,13,1,14,11,5,3,4,6,2,12,10,9,8
9,1,10,7,5,4,6,8,12,13,11,14,0,2,3
10,0,1,5,9,7,8,4,12,6,3,13,11,2,14
11,2,12,3,4,13,0,7,5,1,14,10,6,8,9
11,4,12,1,7,10,5,13,9,8,6,14,0,2,3
11,5,7,4,12,1,13,10,6,14,0,9,8,2,3
11,6,7,0,13,1,14
11,7,0,13,1,14
11,6,7,9,4,12,5,1,10,8,13,14,0,2,3
12,0,13,10,1,4,14,7,3,8,2,5,11,9,6
12,2,1,10,4,14,8,13,0,7,3,11,5,9,6
12,4,0,13,3,1,14,7,2,10,11,5,9,8,6
13,2,12,14,10,1,0,7,4,3,5,11,9,8,6
13,4,12,10,1,8,0,14,7,3,2,5,11,9,6
13,5,7,4,12,1,11,10,0,14,6,9,8,3,2
13,6,7,9,4,12,5,1,10,8,11,0,14,3,2
2,3,4,1,14,0,13,12,7,10,11,5,8,9,6
2,3,8,4,1,14,0,10,13,12,7,5,11,9,6
3,4,5,1,0,6,7,13,12,14,2,10,11,8,9
3,6,5,7,8,4,1,10,9,12,0,2,11,13,14
10,1,14,5,9,7,8,4,12,6,13,2,3,11,0
11,5,7,6,8,12,10,4,1,9,13,14,0,2,3
11,6,7,9,5,12,4,1,13,10,8,0,14,3,2
11,6,7,13,5,8,12,10,4,1,9,0,14,3,2
11,6,7,13,9,4,12,5,1,10,8,0,14,3,2
13,5,7,6,8,12,10,4,1,9,11,0,14,3,2
13,7,9,4,12,5,1,10,8,11,6,0,14,3,2
13,6,7,9,5,10,12,1,4,8,11,0,14,3,2
13,7,9,5,4,12,1,10,8,11,0,14,6,3,2
13,7,11,5,4,12,1,10,0,14,6,9,8,3,2
13,7,11,9,4,12,5,1,10,8,6,0,14,3,2
13,7,11,9,5,4,12,1,10,8,0,14,6,3,2
