0,1,2,3,4,5,6,7,8,9,10,11,12,13
"(0, 12)","(0, 3)","(0, 4)","(0, 10)","(0, 5)","(0, 8)","(0, 7)","(0, 1)","(0, 13)","(0, 2)","(0, 11)","(0, 9)","(1, 4)","(1, 12)","(1, 6)","(1, 7)","(1, 9)","(1, 2)","(1, 8)","(1, 3)","(1, 5)","(1, 10)","(1, 11)","(2, 3)","(2, 5)","(2, 13)","(2, 12)","(2, 11)","(2, 8)","(2, 9)","(2, 4)","(2, 6)","(2, 7)","(3, 5)","(3, 6)","(3, 7)","(3, 13)","(3, 8)","(3, 12)","(3, 10)","(3, 4)","(4, 5)","(4, 7)","(4, 8)","(4, 9)","(4, 11)","(4, 6)","(4, 13)","(5, 6)","(5, 7)","(5, 9)","(5, 11)","(5, 13)","(5, 12)","(5, 8)","(5, 10)","(6, 7)","(6, 8)","(6, 10)","(6, 11)","(6, 12)","(6, 13)","(6, 9)","(7, 8)","(7, 9)","(7, 10)","(7, 11)","(7, 13)","(7, 12)","(8, 9)","(8, 10)","(8, 11)","(8, 12)","(8, 13)","(9, 10)","(9, 11)","(9, 12)","(9, 13)","(10, 11)","(10, 12)","(10, 13)","(11, 12)","(11, 13)","(12, 13)"
Nombre de convexes,2881
Nombre d'attributs,136
Attributs :
0,1,2,3,4,5,7
0,1,2,3,4,5,8
0,1,2,3,4,7,8
0,1,2,3,5,7,12
0,1,2,3,5,8,12
0,1,2,3,7,8,12
0,1,3,4,5,7,8
0,1,3,5,7,8,10
0,1,3,5,7,10,12
0,1,3,5,8,10,12
0,1,3,7,8,10,12
0,2,3,4,5,7,13
0,2,3,4,5,8,13
0,2,3,4,7,8,13
0,2,3,5,7,12,13
0,2,3,5,8,12,13
0,2,3,7,8,12,13
0,3,4,5,7,8,13
0,3,5,7,8,10,13
0,3,5,7,10,12,13
0,3,5,8,10,12,13
0,3,7,8,10,12,13
1,2,3,4,5,6,7
1,2,3,4,5,6,8
1,2,3,4,6,7,8
1,2,3,5,6,7,12
1,2,3,5,6,8,12
1,2,3,6,7,8,12
1,3,4,5,6,7,8
1,3,5,6,7,8,10
1,3,5,6,7,10,12
1,3,5,6,8,10,12
1,3,6,7,8,10,12
2,3,4,5,6,7,13
2,3,4,5,6,8,13
2,3,4,6,7,8,13
2,3,5,6,7,12,13
2,3,5,6,8,12,13
2,3,6,7,8,12,13
3,4,5,6,7,8,13
3,5,6,7,8,10,13
3,5,6,7,10,12,13
3,5,6,8,10,12,13
3,6,7,8,10,12,13
0,1,2,3,4,5,7,8
0,1,2,3,5,7,8,12
0,1,2,4,5,7,8,9
0,1,2,4,5,7,8,11
0,1,2,4,5,7,9,11
0,1,2,4,5,8,9,11
0,1,2,4,7,8,9,11
0,1,2,5,7,8,9,12
0,1,2,5,7,8,11,12
0,1,2,5,7,9,11,12
0,1,2,5,8,9,11,12
0,1,2,7,8,9,11,12
0,1,3,5,7,8,10,12
0,1,4,5,7,8,9,11
0,1,5,7,8,9,10,11
0,1,5,7,8,9,10,12
0,1,5,7,8,10,11,12
0,1,5,7,9,10,11,12
0,1,5,8,9,10,11,12
0,1,7,8,9,10,11,12
0,2,3,4,5,7,8,13
0,2,3,5,7,8,12,13
0,2,4,5,7,8,9,13
0,2,4,5,7,8,11,13
0,2,4,5,7,9,11,13
0,2,4,5,8,9,11,13
0,2,4,7,8,9,11,13
0,2,5,7,8,9,12,13
0,2,5,7,8,11,12,13
0,2,5,7,9,11,12,13
0,2,5,8,9,11,12,13
0,2,7,8,9,11,12,13
0,3,5,7,8,10,12,13
0,4,5,7,8,9,11,13
0,5,7,8,9,10,11,13
0,5,7,8,9,10,12,13
0,5,7,8,10,11,12,13
0,5,7,9,10,11,12,13
0,5,8,9,10,11,12,13
0,7,8,9,10,11,12,13
1,2,3,4,5,6,7,8
1,2,3,5,6,7,8,12
1,2,4,5,6,7,8,9
1,2,4,5,6,7,8,11
1,2,4,5,6,7,9,11
1,2,4,5,6,8,9,11
1,2,4,6,7,8,9,11
1,2,5,6,7,8,9,12
1,2,5,6,7,8,11,12
1,2,5,6,7,9,11,12
1,2,5,6,8,9,11,12
1,2,6,7,8,9,11,12
1,3,5,6,7,8,10,12
1,4,5,6,7,8,9,11
1,5,6,7,8,9,10,11
1,5,6,7,8,9,10,12
1,5,6,7,8,10,11,12
1,5,6,7,9,10,11,12
1,5,6,8,9,10,11,12
1,6,7,8,9,10,11,12
2,3,4,5,6,7,8,13
2,3,5,6,7,8,12,13
2,4,5,6,7,8,9,13
2,4,5,6,7,8,11,13
2,4,5,6,7,9,11,13
2,4,5,6,8,9,11,13
2,4,6,7,8,9,11,13
2,5,6,7,8,9,12,13
2,5,6,7,8,11,12,13
2,5,6,7,9,11,12,13
2,5,6,8,9,11,12,13
2,6,7,8,9,11,12,13
3,5,6,7,8,10,12,13
4,5,6,7,8,9,11,13
5,6,7,8,9,10,11,13
5,6,7,8,9,10,12,13
5,6,7,8,10,11,12,13
5,6,7,9,10,11,12,13
5,6,8,9,10,11,12,13
6,7,8,9,10,11,12,13
0,1,2,4,5,7,8,9,11
0,1,2,5,7,8,9,11,12
0,1,5,7,8,9,10,11,12
0,2,4,5,7,8,9,11,13
0,2,5,7,8,9,11,12,13
0,5,7,8,9,10,11,12,13
1,2,4,5,6,7,8,9,11
1,2,5,6,7,8,9,11,12
1,5,6,7,8,9,10,11,12
2,4,5,6,7,8,9,11,13
2,5,6,7,8,9,11,12,13
5,6,7,8,9,10,11,12,13
