0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
"(0, 1)","(0, 2)","(0, 16)","(0, 15)","(0, 17)","(1, 2)","(1, 3)","(1, 17)","(1, 4)","(1, 16)","(1, 9)","(1, 12)","(2, 3)","(2, 17)","(2, 15)","(2, 4)","(2, 6)","(3, 4)","(3, 6)","(3, 11)","(3, 13)","(4, 6)","(4, 7)","(4, 13)","(5, 6)","(5, 7)","(5, 9)","(6, 8)","(6, 10)","(6, 7)","(7, 8)","(7, 10)","(8, 9)","(8, 11)","(8, 16)","(9, 11)","(9, 12)","(9, 17)","(9, 13)","(10, 11)","(10, 12)","(10, 13)","(10, 14)","(11, 13)","(11, 14)","(12, 13)","(12, 15)","(13, 14)","(13, 15)","(14, 16)","(14, 17)","(14, 15)","(15, 17)","(16, 17)"
129,50
3,0,2,1
4,0,1,2
5,0,6,2,9,1,17,8,4,3,7,16,11,13,10,14,15,12
6,1,4,3,2
7,0,8,16,4,1,2,6,9,17,3,5,13,11,14,10,15,12
9,0,1,17
10,0,12,15,13,14,1,6,2,16,17,9,4,3,8,11,5,7
11,1,9,3,13,12,4,10,6,7,8,2,5,16,17,15,14,0
12,0,15,1,17,2,9,13,4,3,14,11,10,16,8,6,7,5
0,15,1,17,12,2,9,13,4,3,14,11,16,10,8,6,7,5
1,3,0,2
1,4,0,2
1,5,9,11,3,6,13,4,2,8,10,12,7,17,15,16,14,0
1,7,4,0,8,16,2,6,9,17,3,5,13,11,14,10,12,15
1,8,16,9,17
2,3,0,1
2,4,0,1
2,5,6,1,9,4,3,17,8,13,11,7,16,15,14,10,12,0
2,5,6,7,4,1,9,3,17,8,13,11,16,14,10,15,12,0
3,0,2,1,4,5,6,9,17,7,8,11,13,16,14,10,15,12
3,0,2,1,6,4,16,17,8,9,11,7,13,5,14,15,10,12
3,0,2,1,16,17
4,0,1,2,16,17
6,1,4,3,2,17
8,2,6,3,11,10,7,13,4,9,15,1,17,5,12,14,16,0
8,4,7,6,1,9,16,3,2,13,5,17,11,0,10,12,14,15
8,6,1,9,16,4,3,2,5,17,13,11,0,7,15,14,10,12
12,1,4,13,3,9,11,10,7,6,8,5,2,16,15,17,14,0
13,3,1,12,4,9,11,10,6,7,2,5,8,15,17,16,0,14
14,3,13,11,2,17,15,4,1,9,16,12,0,8,10,6,7,5
14,4,13,2,17,15,3,1,9,11,16,12,0,8,10,7,6,5
14,6,10,5,13,9,11,17,7,4,3,15,8,12,2,16,1,0
14,7,10,5,13,9,11,17,6,4,15,3,8,12,16,1,2,0
14,10,5,13,9,11,17,7,6,15,4,3,12,8,16,1,2,0
15,12,9,13,17,14,1,10,11,16,0,2,3,4,6,7,8,5
16,6,8,5,17,9,1,7,2,4,14,10,3,0,15,13,11,12
16,7,8,5,17,9,1,6,4,2,14,10,3,13,0,15,11,12
17,5,9,0,6,2,1,8,4,3,16,7,11,13,14,10,15,12
17,9,0,1
0,2,15,5,1,9,17,6,13,12,3,4,8,14,10,11,7,16
0,6,2,15,16,8,1,17,14,9,12,13,11,3,4,10,5,7
1,2,9,17
1,9,12,4,13,3,11,10,7,6,8,5,2,16,17,15,14,0
2,5,6,3,1,9,4,17,8,11,13,7,16,14,15,10,12,0
2,6,3,0,1,4
3,0,2,1,17,4,5,6,9,7,8,11,13,16,10,14,15,12
15,6,2,17
16,0,1,9,17,8
17,0,15,1,12,2,9,13,14,4,3,16,10,11,8,6,7,5
0,2,17,15,5,1,9,6,13,12,3,4,8,10,14,11,7,16
