0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
"(0, 15)","(0, 3)","(0, 14)","(0, 4)","(0, 5)","(0, 1)","(1, 3)","(1, 16)","(1, 4)","(1, 13)","(1, 9)","(1, 12)","(1, 8)","(2, 3)","(2, 4)","(2, 16)","(2, 9)","(2, 13)","(2, 11)","(2, 12)","(2, 8)","(3, 7)","(3, 8)","(3, 11)","(3, 9)","(3, 13)","(4, 6)","(4, 7)","(4, 13)","(4, 11)","(4, 14)","(4, 15)","(5, 6)","(5, 7)","(5, 8)","(5, 14)","(5, 15)","(6, 7)","(6, 8)","(6, 12)","(6, 14)","(7, 8)","(7, 10)","(7, 11)","(7, 15)","(7, 16)","(7, 13)","(8, 9)","(8, 10)","(8, 12)","(8, 15)","(8, 13)","(9, 12)","(9, 16)","(9, 15)","(10, 11)","(10, 12)","(10, 13)","(10, 14)","(11, 15)","(11, 13)","(11, 16)","(12, 13)","(12, 16)","(13, 14)","(13, 15)","(14, 15)","(14, 16)"
118,68
2,1,3,4,16,9,13,12,8,0,7,11,14,15,6,5,10
6,2,4,8,12,1,7,13,15,3,16,9,0,11,10,14,5
7,2,8,4,3,11,16,13,6,15,1,10,9,12,0,14,5
8,0,5,3,15,1,7,11,9,13,4,16,10,2,12,14,6
9,0,3,1,15,7,8,11,13,4,16,5,10,2,6,12,14
11,1,3,4,13,16,2,0,7,9,14,12,8,15,5,6,10
12,0,1
13,0,1,4,14,3,15,16,9,8,2,7,11,12,5,6,10
16,0,1,14,4,13,2,7,11,12,3,15,9,8,5,6,10
0,1,2,3,4,16,13,9,12,8,7,11,14,15,6,5,10
0,3
0,5,13,15,3,14,4,1,7,8,11,9,2,16,10,6,12
0,14,3,13,1,4,15,16,9,8,2,7,11,12,5,6,10
1,8,2,3,16,4,13,9,12,7,11,0,14,6,15,10,5
1,9,2,3,16,4,13,12,8,7,11,0,14,15,6,10,5
1,13,2,3,16,4,9,12,8,7,11,0,14,15,6,10,5
1,16,8,2,12,9,7,3,4,13,11,10,6,15,0,14,5
2,3,7,4,16,13,11,8,1,0,14,6,15,9,12,10,5
3,7,5,0,8,15,4,1,11,13,9,2,6,14,16,10,12
4,2,10,7,13,11,14,12,8,3,16,6,5,15,1,0,9
4,6,5,7,0,14,15,3,10,16,13,8,2,1,11,9,12
4,7,5,6,0,14,15,8,3,10,13,16,1,2,9,12,11
4,11,1,3,13,16,2,0,7,9,12,14,8,15,5,6,10
4,13,0,1,14,3,15,16,9,8,2,7,11,12,6,5,10
5,6,4,7,0,14,15,3,10,16,13,8,2,1,11,9,12
5,7,4,6,0,14,15,8,3,10,13,16,1,2,9,12,11
5,8,1,0,15,3,13,9,4,11,7,14,12,2,16,6,10
10,7,6,8,12,14,5,15,13,16,4,0,11,9,1,2,3
10,8,0,14,5,3,15,1,13,6,4,16,7,11,9,12,2
11,2,1,3,4,13,16,9,12,8,0,7,14,15,6,10,5
14,6,3,0,13,7,8,4,5,15,1,12,10,16,2,11,9
14,13,3,0,15,4,1,11,7,8,9,2,16,10,6,5,12
15,0,3,11,7,8,13,9,4,10,2,16,5,1,14,12,6
15,7,3,0,11,8,13,9,4,5,1,14,10,2,16,12,6
15,8,4,7,6,1,2,13,3,16,11,5,14,12,0,9,10
15,9,4,2,1,13,11,8,3,16,12,0,14,7,10,6,5
15,11,3,0,7,8,13,9,4,5,1,14,16,10,2,12,6
15,13,3,0,11,7,8,9,14,4,1,5,10,2,16,12,6
0,4,14,13,15,3,1,11,7,8,9,2,16,10,5,6,12
0,4,15,13,3,14,1,2,7,11,8,9,16,12,5,6,10
0,5,14,13,15,3,4,1,7,8,11,9,2,6,16,10,12
1,3,8,7,16,4,13,2,9,11,12,14,0,6,15,10,5
1,3,9,7,16,4,13,8,15,2,11,14,12,0,6,10,5
1,3,13,7,16,4,8,2,9,11,12,14,0,6,15,10,5
1,12,8,7,3,16,4,13,10,6,2,9,11,0,14,15,5
1,12,9,7,3,16,4,13,8,10,6,15,2,11,0,14,5
1,12,13,7,3,16,4,8,10,6,2,9,11,0,14,15,5
1,12,16,8,2,9,7,3,4,13,11,15,6,10,0,14,5
1,16,9,11,3,4,13,2,15,7,0,8,14,12,5,6,10
2,3,8,7,4,16,13,11,1,0,6,15,14,9,12,10,5
4,2,11,12,6,1,13,10,16,8,7,14,3,9,15,5,0
4,6,7,10,13,11,14,8,12,15,16,3,2,5,1,9,0
4,14,13,12,2,6,1,10,16,8,3,9,11,7,0,15,5
4,15,7,10,13,11,14,8,16,3,2,5,6,1,9,12,0
4,15,11,6,14,7,8,5,10,13,16,1,2,3,0,12,9
4,15,13,6,14,7,8,5,12,10,16,1,2,0,9,11,3
5,6,7,4,0,14,15,3,10,13,16,8,2,1,11,9,12
10,7,8,12,6,16,13,14,4,11,1,2,9,15,5,0,3
11,2,3,12,10,13,16,1,8,9,7,14,15,4,6,5,0
14,5,15
14,15,0,3,13,11,7,8,9,1,4,12,2,10,16,6,5
14,15,13,3,0,11,7,8,9,4,1,5,10,16,2,6,12
15,5,0,13,7,8,14,3,4,1,6,10,16,2,11,9,12
15,5,7,6,14,8,4,10,13,16,1,2,0,11,12,3,9
15,5,8,6,14,7,4,10,13,16,0,2,1,11,12,3,9
1,12,13,8,9,2,3,15,4,16,11,0,7,6,14,10,5
4,15,7,11,12,2,6,1,13,8,9,10,16,3,5,14,0
4,15,13,7,10,11,14,8,16,3,2,5,6,1,9,12,0
