0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
"(0, 1)","(0, 17)","(0, 2)","(0, 3)","(0, 15)","(0, 14)","(0, 6)","(1, 2)","(1, 3)","(1, 17)","(1, 4)","(1, 16)","(1, 15)","(1, 11)","(2, 3)","(2, 4)","(2, 5)","(2, 17)","(2, 6)","(2, 16)","(3, 4)","(3, 5)","(3, 6)","(3, 7)","(3, 17)","(4, 5)","(4, 7)","(4, 8)","(4, 12)","(4, 11)","(5, 6)","(5, 7)","(5, 8)","(5, 9)","(6, 7)","(6, 8)","(6, 9)","(6, 10)","(7, 8)","(7, 9)","(7, 10)","(7, 11)","(8, 9)","(8, 10)","(8, 11)","(8, 12)","(9, 10)","(9, 11)","(9, 12)","(9, 13)","(10, 11)","(10, 12)","(10, 13)","(10, 14)","(10, 16)","(11, 12)","(11, 13)","(11, 14)","(11, 15)","(12, 14)","(12, 15)","(12, 16)","(13, 14)","(13, 15)","(13, 16)","(13, 17)","(14, 15)","(14, 16)","(14, 17)","(15, 16)","(15, 17)","(16, 17)"
160,57
4,0,3,2,1
5,1,4,3,2
7,2,6,5,4,3,8
10,5,9,8,7,6
11,0,14,15,1,16,17,13,12,10,2,9,4,6,5,8,7,3
16,0,15,17,14,1,2,11,10,12,13,4,6,8,7,9,3,5
0,4,1,2,3,16,17,15,14,12,11,7,10,13,6,5,8,9
0,5,2,3,6,16,1,17,15,14,10,4,11,13,9,12,8,7
0,6,1,3,2
0,8,6,7,3,4,5,2,1,11,14,15,10,9,12,17,13,16
0,9,6,7,3,5,2,4,1,8,12,11,16,15,14,10,17,13
0,14,2,16,17,15,1,11,4,10,12,13,3,7,8,6,9,5
1,4,0,3,2
1,5,2,3,4,16,17,12,15,14,11,9,8,0,13,6,7,10
1,6,0,2,3,16,10,17,15,14,11,7,13,12,9,8,4,5
1,11,0,14,15,16,17,13,12,10,2,9,4,6,5,8,7,3
2,4,0,3,1
2,5,1,4,3
2,16,0,15,17,14,1,11,4,10,12,13,3,7,8,6,9,5
3,4,0,2,1
3,5,1,4,2
6,5,0,3,2
6,7,2,5,4,3,8
6,11,7,8,9,10,12,4,3,5,2,1,16,0,15,14,13,17
6,13,9,10,5,8,7,11,4,3,2,12,17,1,16,14,15,0
8,4,0,6,3,2,1,5,7,11,9,14,15,10,12,13,17,16
9,5,1,11,4,3,2,8,7,12,6,10,15,16,0,13,14,17
12,4,2,16,1,15,11,17,0,10,13,14,3,6,8,7,9,5
13,7,11,10,9,5,8,4,6,12,3,2,14,15,16,17,1,0
13,8,11,10,9,5,7,4,6,12,3,2,14,15,16,17,1,0
13,9,4,11,8,7,12,5,10,14,15,16,6,2,17,0,3,1
15,11,0,14,1,16,17,13,12,10,2,9,4,6,5,8,7,3
16,1,0,15,17,14,2,11,10,12,13,4,6,8,7,9,3,5
0,1,15,2,16,17,14,11,4,10,12,13,3,7,8,6,9,5
0,2,6,1,3
0,3,6,1,2
1,2,4,0,3
1,2,16,0,15,17,14,11,4,10,12,13,3,7,8,6,9,5
1,3,4,0,2
2,3,4,0,1
2,6,5,0,3
3,6,5,0,2
3,7,4,0,6,2,1,5,8,11,9,14,15,10,12,13,17,16
6,8,5,1,3,2,0,11,4,7,15,14,10,9,12,16,17,13
6,9,5,1,3,2,0,11,4,7,15,14,10,8,12,13,16,17
6,10,7,2,16,5,4,3,1,12,17,8,9,11,0,15,14,13
14,10,11,6,0,9,8,7,1,15,3,12,13,17,16,2,4,5
15,0,14,11,1,17,16,13,2,12,10,9,4,6,5,8,7,3
15,1,16,14,0,17,11,2,13,10,12,4,6,9,3,7,8,5
17,0,14,2,16,15,1,11,13,4,10,12,9,3,7,8,6,5
17,1,16,0,15,14,2,11,13,10,12,4,9,6,8,7,3,5
17,2,16,0,15,14,1,11,13,4,10,12,9,3,7,8,6,5
0,1,2,17
0,1,17,15,2,16,14,11,13,4,10,12,9,3,7,8,6,5
1,2,17,16,0,15,14,11,4,13,10,12,3,7,8,9,6,5
2,3,5,4,0,6,1,7,8,11,9,14,15,10,12,13,16,17
3,6,7,5,1,2,0,4,11,15,14,8,10,9,17,16,13,12
