0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
"(0, 10)","(0, 12)","(0, 7)","(0, 9)","(0, 15)","(0, 6)","(0, 1)","(0, 3)","(0, 5)","(1, 9)","(1, 12)","(1, 13)","(1, 16)","(1, 6)","(1, 8)","(2, 8)","(2, 3)","(2, 14)","(2, 5)","(3, 15)","(3, 13)","(3, 11)","(3, 10)","(3, 14)","(3, 9)","(3, 6)","(4, 15)","(4, 9)","(4, 10)","(4, 12)","(4, 16)","(4, 6)","(4, 14)","(5, 10)","(5, 11)","(5, 15)","(5, 12)","(5, 7)","(6, 12)","(6, 13)","(6, 7)","(6, 11)","(6, 14)","(6, 9)","(7, 12)","(7, 8)","(7, 14)","(7, 13)","(7, 16)","(7, 15)","(8, 9)","(8, 11)","(8, 12)","(8, 13)","(8, 16)","(9, 10)","(9, 12)","(10, 16)","(10, 15)","(10, 11)","(10, 13)","(11, 12)","(11, 13)","(11, 15)","(12, 14)","(13, 15)","(14, 15)","(15, 16)"
169,90
2,0,3,5,15,11,10,14,8,6,12,7,4,9,1,13,16
4,1,9,12,16,6,10,8,7,0,13,5,11,3,15,14,2
8,0,7,9,1,12,6,13,16,11,4,3,15,10,5,14,2
11,2,5,3,8,10,15,0,12,7,13,9,16,4,14,6,1
13,0,3,6,1,7,15,10,9,14,11,4,12,16,8,5,2
14,0,7,15,3,6,12,13,4,11,5,9,1,10,8,16,2
16,0,10,1,15,7,9,13,5,12,6,8,4,3,11,2,14
0,1,4,10,12,9,15,6,16,13,5,11,3,7,14,8,2
0,3,5,15,2,11,10,14,8,6,12,7,4,9,1,13,16
0,7,4,10,12,9,15,6,14,16,5,13,11,3,1,8,2
0,10,2,3,5,15,11,14,6,12,8,7,4,13,9,1,16
0,15,2,3,5,14,11,10,12,7,6,8,13,4,9,16,1
1,2,8,15,13,16,0,3,14,5,7,11,10,6,4,12,9
1,8,0,7,9,12,6,13,16,11,4,3,15,10,5,14,2
3,2,5,15,11,10,0,14,8,6,12,7,4,9,13,16,1
3,11,5,15,2,10,0,14,8,12,6,7,4,9,13,16,1
