0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"(0, 2)","(0, 12)","(0, 10)","(0, 9)","(0, 14)","(1, 2)","(1, 3)","(1, 14)","(1, 8)","(1, 6)","(2, 14)","(2, 9)","(2, 3)","(2, 10)","(2, 7)","(2, 11)","(2, 13)","(3, 6)","(3, 8)","(3, 10)","(3, 11)","(3, 9)","(4, 5)","(4, 6)","(4, 7)","(4, 10)","(5, 8)","(5, 14)","(5, 6)","(5, 10)","(6, 7)","(6, 8)","(6, 13)","(6, 11)","(7, 8)","(7, 13)","(8, 13)","(8, 12)","(8, 14)","(9, 14)","(9, 11)","(9, 13)","(9, 10)","(11, 12)","(12, 13)"
91,46
0,1,2,14
1,0,2,14
6,0,7,2,3,13,1,11,4,10,5,8,12,14,9
7,0,2
11,1,3,6,2,7,13,8,12,9,14,0,5,10,4
13,1,6,8,2,7,3,11,14,9,12,5,0,10,4
2,4,10,7
3,1,0,10,2,9,14,5,8,6,12,7,13,11,4
4,0,10,1,6,2,14,3,7,13,11,5,8,12,9
4,5,3,6,10,8,7,2,14,1,11,13,9,0,12
4,6,0,10,7,2,3,13,1,11,5,8,12,14,9
5,6,0,14,10,7,2,3,13,1,11,4,8,12,9
6,1,2,7,3,13,11,8,9,12,14,0,5,10,4
7,0,2,3,6,8,10,9,13,1,11,4,5,12,14
8,1,2,7,3,13,14,6,9,11,5,12,10,4,0
8,3,0,12,14,10,2,9,11,13,1,5,7,6,4
8,4,7,6,5,12,13,11,10,0,9,2,3,14,1
8,5,0,12,14,10,2,9,3,1,7,13,11,6,4
9,0,1,2,14,3,8,10,13,12,7,5,6,11,4
9,3,0,10,2
9,4,10
10,0,1,3,2,14,9,8,5,13,12,7,6,11,4
11,2,1,3,6,7,13,8,12,9,14,0,5,10,4
12,0,7,13,8,2,9,14,3,1,11,10,6,4,5
13,2,6,1,3,7,11,8,9,12,14,0,5,10,4
14,0,1,2
14,1,0,2
1,2,3,9,14,8,7,13,6,11,5,12,10,4,0
1,2,14
2,3,9,0,10
2,7,13,8,1,14,3,6,9,11,5,12,10,4,0
4,5,6,3,10,8,7,2,14,1,11,13,9,0,12
6,1,3,7,2,8,11,13,14,12,9,5,0,10,4
8,1,3,5,14,6,10,2,9,0,4,7,13,11,12
9,0,2,1,14,3,8,10,13,12,7,5,6,11,4
9,2,11,1,14,3,6,8,5,13,7,12,10,4,0
9,2,13,6,3,11,1,7,8,12,14,0,5,10,4
9,10,0,1,2,14,3,5,8,6,13,12,7,11,4
9,10,3,0,2
10,0,2,1,3,14,9,8,5,13,12,7,6,11,4
11,2,3,8,12,6,1,14,7,13,0,5,9,10,4
12,8,13,6,11,3,9,2,0,14,1,7,10,5,4
14,5,8,0,10,12,2,9,3,1,7,13,11,6,4
9,2,10,0,1,14,3,5,8,6,13,7,12,11,4
9,2,11,3,8,14,13,1,7,12,6,0,5,10,4
14,0,2,9,4,5,10,7,8,6,13,12,3,1,11
