0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"(0, 5)","(0, 14)","(0, 4)","(0, 11)","(0, 13)","(1, 13)","(1, 5)","(1, 6)","(1, 8)","(1, 11)","(2, 14)","(2, 7)","(2, 11)","(2, 13)","(2, 9)","(2, 5)","(3, 5)","(3, 11)","(3, 9)","(3, 4)","(4, 7)","(4, 9)","(4, 5)","(4, 14)","(5, 12)","(5, 13)","(5, 6)","(6, 10)","(6, 12)","(6, 7)","(6, 9)","(6, 11)","(7, 8)","(7, 9)","(7, 12)","(7, 11)","(8, 11)","(8, 13)","(8, 9)","(9, 13)","(10, 14)","(10, 11)","(11, 13)","(12, 14)","(13, 14)"
87,44
0,3,5,4,11,1,13,6,2,7,8,9,14,12,10
1,3,5,11,0,13,6,2,4,14,9,7,12,10,8
2,4,14,7,9,5,12,13,0,6,3,8,11,1,10
3,2,5,11,9,0,1,13,6,4,8,7,14,12,10
6,0,5,11,3,1,13,2,9,4,7,14,8,12,10
7,1,8,6,11,9,13,3,2,5,4,12,0,14,10
9,1,13,8,6,5,11,7,3,4,2,0,12,14,10
10,0,14,11,2,13,5,6,12,4,3,1,7,9,8
12,0,5,14,13,4,2,9,7,11,6,3,8,1,10
0,4,3,5,11,1,13,6,2,7,8,9,14,12,10
2,5,12,14,7,13,0,4,6,8,9,11,1,10,3
3,4,2,5,11,9,7,14,0,1,13,6,12,8,10
5,0,3,4,11,7,2,13,1,6,12,9,8,14,10
5,1,3,11,2,0,13,6,9,14,7,4,8,12,10
5,3,2,11,9,0,13,1,6,8,7,4,14,12,10
5,6,0,11,3,2,13,1,9,4,7,14,8,12,10
5,12,0,14,2,13,4,7,11,9,6,8,3,1,10
6,1,4,5,7,9,12,2,3,13,8,11,14,0,10
7,2,8,11,13,9,3,6,4,5,1,14,0,12,10
8,1,4,7,9,5,6,11,2,12,13,3,0,14,10
8,7,3,11,9,4,2,13,6,0,5,14,1,12,10
9,2,6,7,11,5,4,12,8,3,13,0,1,14,10
11,0,7,4,3,5,9,1,13,6,2,12,8,14,10
11,1,5,3,2,0,13,6,9,4,14,7,8,10,12
11,2,6,7,9,5,4,12,13,8,3,0,1,14,10
11,3,9,8,2,13,7,6,1,5,4,0,12,14,10
11,6,0,5,3,1,13,2,9,4,7,14,8,12,10
11,7,1,8,6,9,13,3,2,5,4,0,12,14,10
11,10,0,14,2,13,5,3,1,6,12,4,9,7,8
13,0,4,9,5,14,3,2,6,12,11,7,1,10,8
13,1,4,9,5,14,0,8,6,3,2,12,11,7,10
13,2,4,9,5,14,0,7,3,6,12,11,8,1,10
13,9,1,8,6,7,11,5,2,4,12,3,0,14,10
14,0,3,4,5,11,7,12,13,2,1,6,10,9,8
14,1,13,7,2,4,12,6,8,11,9,5,0,3,10
14,2,12,7,5,4,6,0,13,9,10,11,1,8,3
5,6,1,11,3,0,13,2,9,4,14,7,8,12,10
5,13,1,7,12,4,6,2,8,9,11,14,0,3,10
11,1,6,9,8,3,2,13,7,5,4,0,12,14,10
11,8,1,12,7,6,5,4,2,9,3,0,13,14,10
11,13,0,7,8,9,2,4,3,6,14,5,1,10,12
11,13,1,7,8,9,2,6,3,5,4,0,12,14,10
13,8,1,4,9,5,14,0,7,6,3,2,12,11,10
13,14,8,0,11,2,10,7,9,5,4,12,6,3,1
