0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
"(0, 15)","(1, 15)","(2, 15)","(3, 15)","(4, 15)","(5, 15)","(6, 15)","(7, 15)","(8, 15)","(9, 15)","(10, 15)","(11, 15)","(12, 15)","(13, 15)","(14, 15)"
32784,30
0,14,15
1,14,15
2,14,15
3,14,15
4,14,15
5,14,15
6,14,15
7,14,15
8,14,15
9,14,15
10,14,15
11,14,15
12,14,15
13,14,15
14,13,15
0,1,15,2,3,4,5,6,7,8,9,10,11,12,13
0,1,15,2,3,4,5,6,7,8,9,10,11,12,14
0,1,15,2,3,4,5,6,7,8,9,10,11,13,14
0,1,15,2,3,4,5,6,7,8,9,10,12,13,14
0,1,15,2,3,4,5,6,7,8,9,11,12,13,14
0,1,15,2,3,4,5,6,7,8,10,11,12,13,14
0,1,15,2,3,4,5,6,7,9,10,11,12,13,14
0,1,15,2,3,4,5,6,8,9,10,11,12,13,14
0,1,15,2,3,4,5,7,8,9,10,11,12,13,14
0,1,15,2,3,4,6,7,8,9,10,11,12,13,14
0,1,15,2,3,5,6,7,8,9,10,11,12,13,14
0,1,15,2,4,5,6,7,8,9,10,11,12,13,14
0,1,15,3,4,5,6,7,8,9,10,11,12,13,14
0,2,15,3,4,5,6,7,8,9,10,11,12,13,14
1,2,15,3,4,5,6,7,8,9,10,11,12,13,14
