0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
"(0, 17)","(0, 2)","(0, 3)","(0, 15)","(0, 14)","(0, 5)","(0, 13)","(0, 9)","(0, 7)","(0, 10)","(0, 8)","(1, 2)","(1, 3)","(1, 5)","(1, 15)","(1, 6)","(1, 9)","(1, 17)","(1, 8)","(2, 3)","(2, 4)","(2, 6)","(2, 16)","(2, 15)","(2, 12)","(2, 11)","(2, 13)","(3, 6)","(3, 17)","(3, 14)","(3, 12)","(3, 9)","(3, 13)","(4, 8)","(4, 9)","(4, 17)","(4, 14)","(4, 11)","(4, 13)","(4, 6)","(4, 16)","(5, 6)","(5, 7)","(5, 8)","(5, 9)","(5, 10)","(5, 13)","(5, 17)","(6, 7)","(6, 8)","(6, 16)","(6, 12)","(6, 9)","(6, 15)","(6, 14)","(7, 8)","(7, 9)","(7, 10)","(7, 11)","(7, 12)","(7, 14)","(7, 16)","(8, 9)","(8, 11)","(8, 16)","(9, 11)","(9, 12)","(9, 17)","(9, 15)","(9, 13)","(10, 12)","(10, 13)","(10, 15)","(10, 16)","(11, 12)","(11, 13)","(11, 14)","(11, 15)","(11, 16)","(12, 14)","(12, 15)","(12, 16)","(12, 17)","(13, 16)","(13, 17)","(14, 16)","(14, 17)","(15, 16)","(15, 17)","(16, 17)"
285,186
0,1,17,2,3,15,5,9,8,16,13,12,4,6,11,10,14,7
1,0,2,3,5,15,9,17,8,6,13,4,12,11,16,10,7,14
4,1,2,8,9,17,6,0,16,11,3,15,12,13,5,14,7,10
6,0,5,7,8,3,2,9,15,14,1,13,17,10,12,11,16,4
11,1,9,8,15,2,12,4,0,3,6,13,16,17,7,14,10,5
12,1,9,15,17,2,3,6,11,4,0,13,16,14,5,8,7,10
16,1,15,17,2,8,6,0,11,9,13,3,12,4,5,14,7,10
0,2,1,17,3,15,5,9,8,16,13,12,4,6,10,11,14,7
1,2,0,3,5,15,9,17,8,6,13,12,10,16,11,4,7,14
2,4,5,1,0,6,13,8,9,17,3,15,14,7,16,12,11,10
2,6,0,5,7,8,3,9,15,14,1,13,17,10,11,12,16,4
2,11,3,12,9,13,14,10,16,17,4,0,1,6,15,7,5,8
2,12,1,9,15,17,3,6,11,4,0,13,16,14,5,8,7,10
2,16,3,17,14,13,12,6,0,15,4,1,5,9,11,10,7,8
3,0,1,17,2,15,5,9,8,16,13,12,4,6,11,10,14,7
3,1,0,2,5,15,9,17,8,6,13,4,12,11,16,10,7,14
3,6,0,5,7,8,2,9,15,14,1,13,17,10,12,11,16,4
3,12,1,9,15,17,2,6,11,4,0,13,16,14,5,8,7,10
5,0,6,2,3,15,14,9,7,8,1,13,4,16,12,11,17,10
5,1,4,6,8,9,13,17,2,3,16,12,15,14,11,0,10,7
5,6,0,7,8,3,2,9,15,14,12,11,16,10,1,4,17,13
6,1,0,5,7,8,3,2,9,15,14,17,13,10,12,11,16,4
7,0,4,6,8,9,11,14,16,17,2,13,5,3,15,12,1,10
8,0,4,17,2,14,13,9,16,5,1,15,3,12,6,11,7,10
8,1,4,2,6,9,17,0,16,11,3,15,12,13,5,14,7,10
8,4,5,9,17,13,6,16,0,1,15,14,3,12,11,2,10,7
8,6,0,5,7,3,2,9,15,14,1,13,17,10,12,11,16,4
8,11,3,9,6,1,0,12,13,14,2,7,4,17,15,16,5,10
8,16,3,9,6,1,0,17,14,13,12,2,7,11,4,15,5,10
9,0,2,11,12,4,1,3,6,15,13,8,14,7,16,10,17,5
9,1,2,11,12,4,0,3,6,15,13,8,14,7,16,17,10,5
9,4,5,8,17,13,6,16,1,0,11,15,14,3,12,2,7,10
9,6,0,5,7,8,3,2,15,14,1,13,17,10,12,11,16,4
9,11,3,12,13,14,2,10,16,17,0,4,7,6,1,15,5,8
9,12,2,11,4,0,1,3,6,15,13,8,14,7,16,17,10,5
10,0,4,13,16,17,2,14,9,8,11,3,5,15,7,12,6,1
10,12,6,7,5,15,16,9,11,0,17,1,8,13,4,14,2,3
13,0,1,17,5,2,3,9,15,8,16,12,4,6,10,11,14,7
13,4,1,17,5,2,3,9,8,6,16,0,15,12,14,11,10,7
13,11,1,17,5,2,3,9,8,15,16,14,12,4,0,7,6,10
13,16,1,17,5,2,3,9,15,8,6,0,12,4,14,7,10,11
14,0,2,12,16,11,3,4,6,10,9,15,7,17,13,8,5,1
14,4,5,17,0,7,6,8,9,13,16,12,15,3,1,2,11,10
14,6,2,12,16,11,0,3,4,10,9,15,7,17,13,8,5,1
14,11,3,12,9,13,2,10,16,17,7,4,0,6,1,15,5,8
14,12,2,16,11,0,3,4,6,15,17,13,10,8,7,9,5,1
14,16,3,17,13,12,2,6,0,15,4,1,5,9,11,10,7,8
15,0,1,17,2,3,5,9,8,16,13,12,4,6,11,10,14,7
15,1,0,2,3,5,9,17,8,6,13,4,12,11,16,10,7,14
15,6,0,5,7,8,3,2,9,14,1,10,17,13,11,12,16,4
15,11,1,9,8,2,12,4,0,3,6,13,16,17,7,14,10,5
15,12,1,9,17,2,3,6,11,4,0,13,16,14,5,8,7,10
15,16,1,17,2,8,6,0,13,3,12,4,5,9,14,11,7,10
17,0,2,16,15,13,3,12,4,1,14,10,8,7,6,11,9,5
17,1,2,16,0,15,13,3,12,4,8,6,14,10,7,5,9,11
17,4,8,16,0,5,1,9,15,14,13,2,10,7,6,12,11,3
17,12,2,16,0,15,13,3,4,1,14,10,8,7,6,9,5,11
17,16,3,14,13,12,2,6,11,0,4,10,9,5,1,15,8,7
0,2,3,12,17,15,14,9,7,10,16,13,4,1,5,6,11,8
1,2,3,5,0,6,13,17,9,15,8,14,7,16,4,12,11,10
2,3,6,0,5,7,8,9,15,14,1,13,17,10,11,12,16,4
2,3,12,5,1,0,6,13,17,9,10,7,15,8,14,16,4,11
2,3,13
2,4,6,15,9,17,11,16,12,0,1,3,13,8,7,14,5,10
2,6,1,0,5,7,8,3,9,15,14,17,13,10,11,12,16,4
2,11,4,12,9,17,14,6,16,0,1,3,15,13,7,8,5,10
2,13,0,1,17,5,3,9,15,8,16,12,4,6,10,11,14,7
2,13,4,10,0,16,15,12,17,14,9,8,7,3,11,6,1,5
2,13,11,3,12,9,14,10,16,17,4,0,1,6,15,7,5,8
2,13,16,3,17,14,12,6,0,15,4,1,5,9,11,10,7,8
2,15,1,5,0,6,13,17,10,9,3,8,14,7,16,4,12,11
2,15,6,0,5,7,8,3,9,14,1,13,10,17,11,12,16,4
2,15,11,10,0,16,12,13,7,14,9,8,17,3,5,6,4,1
2,15,12,5,1,0,6,13,17,10,9,7,3,8,14,16,4,11
