0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
"(0, 7)","(0, 5)","(0, 8)","(1, 8)","(1, 12)","(1, 14)","(1, 11)","(2, 16)","(2, 6)","(2, 15)","(2, 5)","(3, 12)","(3, 15)","(3, 10)","(4, 12)","(4, 11)","(4, 7)","(5, 16)","(5, 11)","(5, 14)","(6, 9)","(6, 14)","(6, 16)","(7, 14)","(7, 13)","(7, 11)","(8, 16)","(9, 15)","(9, 16)","(9, 12)","(9, 13)","(10, 14)","(10, 16)","(14, 15)"
86,40
3,0,12,4,7,15,14,10,1,8,16,2,5,9,6,11,13
6,0,2,5,14,16,7,8,15,11,10,1,9,13,3,4,12
9,0,16,5,8,13,7,11,14,10,6,4,12,1,2,15,3
10,0,14,7,5,16,8,6,1,11,13,9,2,12,4,15,3
11,0,7,5,14,1,8,16,10,6,9,13,2,12,4,15,3
12,0,4,7,1,8,11,14,5,16,9,10,6,13,15,3,2
14,0,7,5,11,1,8,16,10,6,9,13,2,15,12,4,3
15,0,2,5,14,7,6,11,9,16,8,1,13,12,4,10,3
0,2,5,7,6,14,15,11,16,8,9,1,10,13,12,4,3
0,4,7,12,8,1,11,14,5,16,9,10,6,13,15,3,2
0,5,1,8,11,14,16,7,10,6,9,13,2,12,4,15,3
1,3,12,2,8,16,14,6,5,11,15,9,10,0,7,4,13
1,4,12,11,2,8,16,14,6,5,15,3,9,0,7,10,13
4,3,12,0,7,15,14,10,1,8,16,2,5,11,6,13,9
4,5,11,1,12,14,9,16,7,13,6,15,8,10,0,2,3
5,8,16,0,1,11,14,7,10,6,13,9,2,12,15,4,3
5,11,1,14,7,0,8,16,10,6,9,13,2,12,4,15,3
7,0,3,14,10,15,4,12,5,16,8,2,1,6,9,11,13
7,9,13,3,14,10,15,4,12,6,1,16,2,11,8,5,0
7,11,3,14,10,15,4,12,1,5,16,2,9,0,8,6,13
7,12,4,8,0,1,11,5,14,16,9,10,6,13,15,3,2
8,6,16,1,14,10,5,0,2,11,7,15,13,9,3,12,4
8,9,16,0,5,13,7,11,14,10,6,1,4,12,2,15,3
8,10,16,1,14,6,5,2,0,11,15,7,9,3,13,12,4
8,12,1,7,0,4,14,11,5,16,9,10,6,13,15,3,2
8,14,1,11,7,5,0,16,10,6,9,13,2,15,12,4,3
9,1,12,7,13,14,11,4,6,15,5,16,2,3,0,8,10
11,1,2,5,8,16,14,6,15,0,9,10,7,13,12,4,3
12,1,2,3,15,9,6,16,8,14,5,11,10,4,7,13,0
13,0,7,3,9,15,12,14,10,5,16,8,2,4,1,6,11
13,6,9,11,7,2,5,14,16,1,12,4,0,15,8,10,3
14,1,5,11,7,0,8,16,10,6,9,13,2,15,12,4,3
16,1,8,7,5,0,11,14,10,6,9,13,2,4,12,15,3
16,2,0,5,8
2,5,11,3,15,16,10,14,4,12,1,7,9,6,8,0,13
7,4,11,12,1,14,5,0,16,9,8,13,10,6,15,2,3
7,13,11,3,14,10,15,4,12,9,1,5,6,16,2,0,8
7,13,14,3,10,15,4,12,9,16,1,6,5,0,8,11,2
13,6,9,12,15,2,14,3,16,5,7,1,10,0,8,11,4
16,5,11,1,8,14,0,10,6,7,2,13,9,15,12,4,3
