0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
"(0, 7)","(0, 9)","(0, 10)","(0, 16)","(0, 2)","(0, 15)","(0, 8)","(0, 4)","(0, 1)","(0, 3)","(0, 5)","(0, 13)","(1, 13)","(1, 10)","(1, 11)","(1, 8)","(1, 2)","(1, 9)","(1, 4)","(1, 5)","(1, 15)","(1, 16)","(1, 6)","(1, 14)","(2, 10)","(2, 12)","(2, 9)","(2, 16)","(2, 11)","(2, 5)","(2, 7)","(3, 13)","(3, 4)","(3, 10)","(3, 12)","(3, 5)","(3, 6)","(3, 7)","(4, 11)","(4, 12)","(4, 14)","(4, 5)","(4, 13)","(4, 6)","(4, 7)","(4, 9)","(5, 13)","(5, 6)","(5, 14)","(5, 12)","(5, 7)","(5, 15)","(5, 9)","(5, 8)","(5, 10)","(6, 10)","(6, 16)","(6, 7)","(6, 8)","(6, 13)","(6, 15)","(6, 9)","(6, 11)","(6, 14)","(6, 12)","(7, 16)","(7, 15)","(7, 8)","(7, 14)","(7, 9)","(7, 10)","(7, 11)","(7, 12)","(8, 16)","(8, 15)","(8, 10)","(8, 11)","(8, 9)","(8, 12)","(8, 13)","(9, 16)","(9, 12)","(9, 14)","(9, 13)","(10, 13)","(10, 11)","(10, 12)","(10, 14)","(10, 15)","(11, 12)","(11, 14)","(11, 15)","(11, 13)","(12, 15)","(12, 13)","(12, 14)","(12, 16)","(13, 15)","(13, 14)","(13, 16)","(14, 15)","(15, 16)"
889,578
6,0,10,5,16,7,4,8,13,3,15,9,1,2,12,11,14
11,0,4,1,10,8,2,15,7,13,12,14,3,5,6,9,16
12,1,11,15,4,13,2,5,14,10,8,9,6,16,7,0,3
14,0,4,5,7,13,15,9,10,1,11,12,6,3,16,8,2
0,3,2,10,12,5,7,15,4,13,8,9,16,6,11,1,14
0,7,1,16,6,15,8,5,14,9,10,4,11,2,13,12,3
1,6,3,13,10,4,5,0,11,7,12,14,9,16,15,8,2
1,11,0,4,10,8,2,15,7,13,12,14,3,5,6,9,16
1,14,3,13,10,4,5,0,6,12,7,15,16,8,9,11,2
2,11,0,4,1,10,8,15,7,13,12,5,9,14,3,6,16
2,12,4,9,0,1,11,5,7,8,6,14,13,10,16,15,3
3,6,2,10,12,5,0,7,16,9,11,1,13,8,15,14,4
3,12,2,10,5,0,7,9,16,15,8,4,13,6,1,14,11
4,6,0,10,5,16,7,8,13,3,15,9,1,11,12,14,2
4,11,0,1,10,8,2,15,7,13,9,5,16,6,14,3,12
4,12,2,11,5,1,0,7,9,10,8,14,15,6,13,16,3
4,14,0,5,7,13,15,9,10,1,16,6,8,11,3,12,2
5,6,0,10,16,7,4,8,13,3,15,9,1,2,12,11,14
5,12,1,11,15,4,13,2,14,10,8,9,6,16,7,0,3
5,14,0,4,7,13,15,9,10,1,11,12,6,3,16,8,2
7,6,2,10,5,16,9,11,1,12,13,0,8,15,14,4,3
7,11,1,0,16,6,15,8,5,14,9,10,4,2,13,3,12
7,12,1,0,16,6,15,8,5,14,9,10,4,11,2,13,3
7,14,3,4,5,12,13,6,10,11,1,0,15,16,8,9,2
8,6,0,10,5,16,7,4,13,3,15,9,1,2,12,11,14
8,11,0,4,1,10,2,15,7,13,12,5,6,9,14,3,16
8,12,4,7,1,6,11,0,9,5,13,16,15,14,10,2,3
9,6,0,10,5,16,7,4,8,13,3,15,1,2,12,14,11
9,12,1,11,15,4,13,2,5,14,10,8,6,16,7,0,3
9,14,0,4,5,7,13,15,10,1,11,12,6,3,16,8,2
10,6,0,5,16,7,4,8,13,3,15,9,1,12,2,14,11
10,11,0,4,1,8,2,15,7,13,12,14,3,5,6,9,16
10,12,1,11,15,4,13,2,5,14,8,9,6,16,7,0,3
10,14,0,4,5,7,13,15,9,1,11,12,3,6,16,8,2
13,6,0,10,5,16,7,4,8,3,15,9,1,2,12,11,14
13,11,0,4,1,10,8,2,15,7,12,14,3,5,6,9,16
13,12,2,10,1,5,16,9,11,0,6,8,7,15,14,4,3
13,14,0,4,5,7,15,9,10,1,11,12,6,3,16,8,2
15,6,0,10,5,16,7,4,8,13,3,9,1,2,12,11,14
15,11,0,4,1,10,8,2,7,13,12,14,5,6,3,9,16
15,12,4,7,13,5,0,14,11,6,1,16,8,9,10,3,2
15,14,0,4,5,7,13,9,10,1,11,12,6,3,16,8,2
16,6,0,10,5,7,4,8,13,3,15,9,1,2,12,11,14
16,12,1,11,15,4,13,2,5,14,10,8,9,6,7,0,3
0,1,2,4,12,9,11,5,7,15,13,3,10,8,16,14,6
0,1,4,3,13,10,5,6,11,7,12,14,16,8,15,9,2
0,1,8,4,7,6,11,9,12,5,13,16,15,14,10,2,3
0,1,13,3,10,4,5,6,11,7,12,14,16,8,15,9,2
0,1,15,4,12,7,13,5,14,11,6,2,3,10,8,9,16
0,2,7,4,12,9,1,11,5,15,13,3,10,8,16,14,6
0,3,4,2,10,12,5,7,11,1,9,13,6,14,8,15,16
0,4,7,2,11,12,5,1,9,10,8,15,13,14,6,3,16
0,5,3,2,10,12,7,15,4,13,8,9,16,6,11,1,14
0,5,7,1,16,6,15,8,14,9,10,4,11,2,13,12,3
0,8,7,4,1,6,11,9,12,5,13,10,2,15,16,14,3
0,9,7,1,16,6,15,8,5,14,10,4,11,2,13,12,3
0,10,3,4,13,6,1,11,7,12,5,14,15,16,8,9,2
0,10,7,1,16,6,15,8,5,14,9,4,11,2,13,12,3
0,13,3,2,10,1,5,12,16,9,11,7,6,8,15,14,4
0,15,7,4,12,13,5,14,11,6,1,2,3,10,8,9,16
0,16,7,1,6,15,8,5,14,9,10,4,11,2,13,3,12
1,2,11,9,12,4,8,14,7,6,13,15,5,10,16,0,3
1,4,6,3,13,10,5,0,11,7,12,14,9,16,15,8,2
1,4,11,5,12,10,8,14,2,15,7,6,13,9,16,0,3
1,4,14,3,13,10,5,0,6,12,7,15,16,8,9,11,2
1,5,6,3,13,10,4,0,11,7,12,14,9,16,15,8,2
1,5,14,3,13,10,4,0,6,12,7,15,16,8,9,11,2
1,8,6,4,7,11,0,9,12,5,13,16,15,14,10,2,3
1,8,11,5,12,4,10,14,2,15,7,6,13,9,16,0,3
1,9,6,3,13,10,4,5,0,7,12,15,14,16,8,11,2
1,9,14,3,13,10,4,5,0,6,7,12,15,16,8,11,2
1,10,6,4,13,0,3,11,7,12,5,14,15,16,8,9,2
1,10,11,0,4,8,2,15,7,13,12,14,3,5,6,9,16
1,10,14,4,13,6,0,3,11,7,12,5,15,16,8,9,2
1,13,6,3,10,4,5,0,11,7,12,14,9,16,15,8,2
1,13,11,3,10,4,5,0,6,12,7,14,15,2,8,9,16
1,13,14,3,10,4,5,0,6,12,7,11,9,15,16,8,2
1,15,6,4,12,7,13,5,0,14,11,2,10,8,9,16,3
1,15,11,5,12,4,10,8,14,2,7,6,13,9,16,0,3
1,15,14,4,12,7,13,5,0,11,6,2,10,8,9,16,3
1,16,6,7,10,11,8,2,9,4,5,0,15,14,13,12,3
2,5,12,6,10,9,1,16,11,7,13,0,8,14,15,4,3
2,7,11,9,12,4,1,8,14,6,13,15,5,10,16,0,3
2,7,12,4,9,0,1,11,5,8,6,14,13,10,16,15,3
2,9,12,4,0,1,11,5,7,10,16,15,8,3,13,6,14
2,10,11,0,4,1,8,15,7,13,12,5,9,14,3,6,16
2,10,12,4,9,0,1,11,5,7,13,6,3,14,8,16,15
2,16,12,6,10,9,1,11,5,7,13,0,8,15,14,4,3
3,4,6,2,10,12,5,0,7,11,1,9,16,13,14,8,15
3,4,12,2,10,5,0,7,11,1,9,13,6,14,8,15,16
3,5,6,2,10,12,0,7,16,9,11,1,13,8,15,14,4
3,5,12,2,10,0,7,9,16,15,8,4,13,6,1,14,11
3,7,0,2,10,12,5,15,4,13,8,9,16,6,11,1,14
3,7,6,2,10,12,5,0,16,9,11,1,13,8,15,14,4
3,7,12,2,10,5,0,9,16,15,8,4,13,6,1,14,11
3,10,6,4,13,1,0,11,7,12,5,14,15,16,8,9,2
3,10,12,4,13,6,1,0,11,7,5,14,15,16,8,9,2
3,13,6,2,10,12,5,0,7,1,16,9,11,8,15,14,4
3,13,12,2,10,5,0,7,1,16,9,11,6,8,15,14,4
4,5,6,0,10,16,7,8,13,3,15,9,1,11,12,14,2
4,5,12,2,11,1,0,7,9,10,8,14,15,6,13,16,3
4,5,14,0,7,13,15,9,10,1,16,6,8,11,3,12,2
4,7,6,2,11,12,5,1,0,9,10,16,8,14,15,13,3
4,7,11,5,12,1,10,8,14,2,15,6,13,9,16,0,3
4,7,12,2,11,5,1,0,9,10,8,14,15,6,13,16,3
4,7,14,3,5,12,13,6,10,15,16,8,9,11,0,1,2
4,9,6,0,10,5,16,7,8,13,3,15,1,11,12,14,2
4,9,12,3,0,7,5,6,13,10,16,2,15,8,1,14,11
4,9,14,0,5,7,13,15,10,1,16,6,8,11,3,12,2
4,13,6,0,10,5,16,7,8,3,15,9,1,11,12,14,2
4,13,11,0,1,10,8,2,15,7,9,5,16,6,14,3,12
4,13,12,2,11,5,1,0,7,9,10,16,8,14,15,6,3
4,13,14,0,5,7,15,9,10,1,16,6,8,11,3,12,2
5,7,6,2,10,16,9,11,1,12,13,0,8,15,14,4,3
5,7,12,1,0,16,6,15,8,14,9,10,4,11,2,13,3
5,7,14,3,4,12,13,6,10,11,1,0,15,16,8,9,2
5,8,6,0,10,16,7,4,13,3,15,9,1,2,12,11,14
5,8,12,4,7,1,6,11,0,9,13,16,15,14,10,2,3
5,9,6,0,10,16,7,4,8,13,3,15,1,2,12,14,11
5,9,12,1,11,15,4,13,2,14,10,8,6,16,7,0,3
5,9,14,0,4,7,13,15,10,1,11,12,6,3,16,8,2
5,10,6,0,16,7,4,8,13,3,15,9,1,2,12,14,11
5,10,12,1,11,15,4,13,2,14,8,9,6,16,7,0,3
5,10,14,0,4,7,13,15,9,1,11,12,3,6,16,8,2
5,13,6,0,10,16,7,4,8,3,15,9,1,2,12,11,14
5,13,12,2,10,1,16,9,11,0,6,8,7,15,14,4,3
5,13,14,0,4,7,15,9,10,1,11,12,6,3,16,8,2
5,15,6,0,10,16,7,4,8,13,3,9,1,2,12,11,14
5,15,12,4,7,13,0,14,11,6,1,16,8,9,10,3,2
5,15,14,0,4,7,13,9,10,1,11,12,6,3,16,8,2
7,8,6,4,1,11,0,9,12,5,13,10,2,15,16,14,3
7,8,11,5,12,4,1,10,14,2,15,6,13,9,16,0,3
7,8,12,4,1,6,11,0,9,5,13,10,2,15,16,14,3
7,9,6,3,0,5,12,4,13,10,16,15,8,1,2,14,11
7,9,12,1,0,16,6,15,8,5,14,10,4,11,2,13,3
7,9,14,3,0,5,6,12,4,13,10,15,1,16,8,2,11
7,10,6,2,5,16,9,11,1,12,13,15,8,0,4,14,3
7,10,11,1,0,16,6,15,8,5,14,9,4,2,13,3,12
7,10,12,1,0,16,6,15,8,5,14,9,4,11,2,13,3
7,10,14,4,13,6,1,0,3,11,12,5,15,16,8,9,2
7,15,6,4,12,13,5,0,14,11,1,2,3,10,8,9,16
7,15,11,5,12,4,1,10,8,14,2,6,13,9,16,0,3
7,15,12,4,13,5,0,14,11,6,1,10,3,16,8,9,2
7,15,14,4,12,13,5,0,11,6,1,2,3,10,8,9,16
7,16,6,5,8,0,9,13,2,15,1,12,10,11,4,3,14
7,16,12,1,0,6,15,8,5,14,9,10,4,11,2,13,3
8,9,6,0,10,5,16,7,4,13,3,15,1,2,12,14,11
8,9,12,4,7,1,6,11,0,5,13,16,15,14,10,2,3
8,10,6,0,5,16,7,4,13,3,15,9,1,12,2,14,11
8,10,11,0,4,1,2,15,7,13,12,5,6,9,14,3,16
8,10,12,4,7,1,6,11,0,9,5,13,3,14,16,15,2
8,13,6,0,10,5,16,7,4,3,15,9,1,2,12,11,14
8,13,11,0,4,1,10,2,15,7,12,5,6,9,14,3,16
8,13,12,4,7,1,6,11,0,9,5,16,15,14,10,3,2
8,15,6,0,10,5,16,7,4,13,3,9,1,2,12,11,14
8,15,11,0,4,1,10,2,7,13,12,5,6,9,14,3,16
8,15,12,4,7,1,6,11,0,9,5,13,14,16,10,2,3
8,16,6,0,10,5,7,4,13,3,15,9,1,2,12,11,14
8,16,12,5,7,6,0,9,13,2,15,1,14,10,4,11,3
9,13,6,0,10,5,16,7,4,8,3,15,1,2,12,14,11
9,13,12,3,0,7,5,6,4,10,16,2,15,8,1,14,11
9,13,14,0,4,5,7,15,10,1,11,12,6,3,16,8,2
9,16,6,0,10,5,7,4,8,13,3,15,1,2,12,14,11
9,16,12,1,11,15,4,13,2,5,14,10,8,6,7,0,3
10,13,6,0,5,16,7,4,8,3,15,9,1,12,2,14,11
10,13,11,0,4,1,8,2,15,7,12,14,3,5,6,9,16
10,13,12,2,1,5,16,9,11,0,8,4,15,6,14,7,3
10,13,14,0,4,5,7,15,9,1,11,12,3,6,16,8,2
10,15,6,0,5,16,7,4,8,13,3,9,1,12,2,14,11
10,15,11,0,4,1,8,2,7,13,12,14,3,5,6,9,16
10,15,12,4,13,6,1,0,3,11,7,5,14,16,8,9,2
10,15,14,0,4,5,7,13,9,1,11,12,3,6,16,8,2
13,15,6,0,10,5,16,7,4,8,3,9,1,2,12,11,14
13,15,11,0,4,1,10,8,2,7,12,14,5,6,3,9,16
13,15,12,4,7,5,0,14,11,6,1,16,8,9,10,3,2
13,15,14,0,4,5,7,9,10,1,11,12,6,3,16,8,2
13,16,6,0,10,5,7,4,8,3,15,9,1,2,12,11,14
13,16,12,5,7,8,6,0,9,2,15,1,14,10,4,11,3
15,16,6,0,10,5,7,4,8,13,3,9,1,2,12,11,14
15,16,12,5,7,8,6,0,9,13,2,1,14,10,4,11,3
0,1,2,5,8,10,12,9,16,11,7,13,6,14,15,4,3
0,1,4,5,8,11,12,13,6,7,9,10,2,15,14,3,16
0,1,5,8,7,10,11,2,9,4,15,16,6,14,13,12,3
0,1,5,13,3,10,4,6,11,7,12,14,16,8,15,9,2
0,1,5,15,7,10,11,8,2,9,4,16,6,14,13,12,3
0,1,9,2,4,12,11,5,7,15,13,3,10,8,16,14,6
0,1,9,4,3,13,10,5,6,7,12,15,14,16,8,11,2
0,1,9,8,4,7,6,11,12,5,13,16,15,14,10,2,3
0,1,9,13,3,10,4,5,6,7,12,2,8,14,11,16,15
0,1,10,2,4,13,6,3,11,7,12,5,14,9,16,15,8
0,1,10,8,4,13,6,3,11,7,12,5,14,9,15,16,2
0,1,10,13,4,6,3,11,7,12,5,14,16,8,15,9,2
0,1,10,15,4,13,6,3,11,7,12,5,14,16,8,9,2
0,1,13,4,3,10,5,6,11,7,12,14,16,8,15,9,2
0,1,16,2,8,10,12,9,11,5,7,13,6,15,14,4,3
0,1,16,8,7,10,11,2,9,4,5,15,6,14,13,12,3
0,1,16,13,7,10,11,8,2,9,4,5,15,6,14,3,12
0,1,16,15,7,10,11,8,2,9,4,5,6,14,13,12,3
0,2,5,7,8,10,12,9,1,16,11,13,6,14,15,4,3
0,2,9,7,4,12,1,11,5,15,13,3,10,8,16,14,6
0,2,10,7,4,12,9,1,11,5,13,6,3,14,15,8,16
0,2,16,7,8,10,12,9,1,11,5,13,6,15,14,4,3
0,3,4,5,6,7,9,10,16,15,8,1,13,14,11,2,12
0,4,5,7,2,11,12,1,9,10,8,15,13,14,6,3,16
0,4,7,3,2,11,12,5,1,9,10,8,15,13,6,14,16
0,4,9,7,3,5,6,12,13,10,16,8,15,1,2,14,11
0,4,13,3,2,11,12,5,1,7,9,10,16,8,15,6,14
0,5,8,7,6,9,10,16,15,4,1,3,13,2,12,14,11
0,5,9,7,1,16,6,15,8,14,10,4,11,2,13,12,3
0,5,10,3,6,7,9,16,15,8,4,1,13,14,11,2,12
