0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
"(0, 4)","(0, 13)","(0, 7)","(0, 9)","(0, 1)","(0, 2)","(0, 11)","(0, 16)","(0, 8)","(0, 14)","(0, 6)","(1, 10)","(1, 3)","(1, 16)","(1, 4)","(1, 8)","(1, 7)","(1, 2)","(1, 15)","(1, 12)","(2, 8)","(2, 3)","(2, 10)","(2, 9)","(2, 11)","(2, 12)","(2, 13)","(2, 5)","(2, 15)","(3, 9)","(3, 11)","(3, 12)","(3, 5)","(3, 14)","(4, 8)","(4, 9)","(4, 16)","(4, 12)","(4, 13)","(4, 5)","(4, 10)","(4, 11)","(4, 14)","(4, 15)","(5, 7)","(5, 8)","(5, 10)","(5, 16)","(5, 12)","(5, 6)","(5, 15)","(6, 14)","(6, 13)","(6, 8)","(6, 16)","(6, 7)","(6, 9)","(6, 10)","(7, 12)","(7, 15)","(7, 8)","(7, 14)","(7, 9)","(7, 13)","(7, 16)","(8, 14)","(8, 16)","(8, 15)","(8, 10)","(8, 11)","(8, 13)","(9, 15)","(9, 12)","(9, 11)","(9, 13)","(10, 15)","(10, 16)","(11, 12)","(11, 16)","(11, 13)","(12, 16)","(13, 14)","(13, 16)","(14, 15)","(15, 16)"
373,216
3,0,2,9,1,11,14,8,13,15,4,7,12,6,16,5,10
5,1,7,8,10,16,12,4,3,2,15,6,0,14,9,13,11
10,0,1,2,4,8,16,6,7,9,11,12,13,5,15,14,3
12,0,11,16,7,4,2,9,1,13,8,3,5,15,10,6,14
15,0,14,7,9,8,16,1,2,4,6,13,3,5,12,11,10
0,6,5,4,7,2,16,8,9,13,10,14,12,1,15,11,3
0,9,1,4,3,15,2,7,12,5,11,14,8,13,10,16,6
0,11,1,12,16,2,3,4,8,7,9,5,15,10,13,14,6
0,13,1,4,2,7,16,8,9,12,5,10,11,15,14,3,6
0,14,3,9,1,2,11,4,15,7,6,13,12,8,16,5,10
1,3,0,2,9,11,14,8,13,15,4,7,12,6,16,5,10
1,10,0,2,4,8,16,6,9,11,12,13,5,15,14,7,3
1,12,0,11,16,7,4,2,9,3,8,13,5,15,10,6,14
1,15,0,14,7,9,8,16,2,4,3,6,13,5,12,11,10
2,3,0,9,1,11,14,4,15,7,12,6,13,16,8,5,10
2,5,1,7,8,10,16,12,4,3,15,0,9,13,6,14,11
2,10,0,1,4,8,16,6,7,9,12,13,5,11,15,14,3
2,12,0,11,16,7,4,9,1,13,8,3,5,15,10,6,14
2,15,0,14,7,9,8,16,1,4,13,3,6,5,12,11,10
4,5,7,0,8,9,16,12,13,1,14,15,2,6,11,3,10
4,10,0,1,2,8,16,6,7,9,11,12,13,5,15,14,3
4,12,0,11,16,7,2,9,1,13,8,3,5,15,10,6,14
4,15,0,14,7,9,8,16,1,2,6,13,3,5,12,11,10
6,5,4,14,13,8,16,9,0,10,15,7,3,2,11,12,1
6,10,4,14,13,8,16,5,9,0,15,7,3,2,11,12,1
7,5,4,12,0,15,8,14,9,13,1,16,11,2,3,6,10
7,12,0,11,16,4,2,9,1,13,8,3,5,15,10,6,14
7,15,0,14,9,8,16,1,2,4,6,13,3,11,12,5,10
8,5,1,7,10,16,12,4,3,2,15,6,0,14,9,13,11
8,10,0,1,2,4,16,6,7,9,11,12,13,5,15,14,3
8,15,0,14,7,9,16,1,2,4,6,13,3,5,12,11,10
9,3,1,4,15,0,2,7,12,5,11,14,8,13,10,16,6
9,12,1,4,3,15,0,2,7,5,11,14,8,13,10,16,6
9,15,1,4,3,0,2,7,12,5,11,14,8,13,10,16,6
