0,1,2,3,4,5,6,7,8,9,10,11,12
"(0, 3)","(0, 10)","(0, 4)","(0, 9)","(0, 8)","(0, 1)","(0, 5)","(0, 11)","(1, 4)","(1, 8)","(1, 6)","(1, 7)","(1, 2)","(2, 4)","(2, 12)","(2, 10)","(2, 3)","(2, 7)","(2, 8)","(2, 9)","(3, 6)","(3, 12)","(3, 10)","(3, 9)","(3, 4)","(3, 8)","(4, 7)","(4, 8)","(4, 9)","(4, 10)","(4, 6)","(5, 6)","(5, 8)","(5, 9)","(5, 10)","(5, 11)","(5, 12)","(6, 7)","(6, 8)","(6, 12)","(6, 10)","(7, 8)","(7, 9)","(7, 10)","(7, 12)","(8, 9)","(8, 10)","(9, 10)","(9, 11)","(10, 11)","(10, 12)","(11, 12)"
223,154
2,0,4,10,3,8,9,1,7,6,12,5,11
6,0,5,3,1,4,8,10,9,12,2,7,11
7,0,8,9,4,10,1,2,6,3,12,5,11
12,1,2,6,7,4,10,3,8,0,9,5,11
0,1,3,4,8,6,2,5,10,7,12,9,11
0,3,2,10,4,9,8,1,7,6,12,5,11
0,5,7,10,4,9,8,1,6,12,2,3,11
0,9,2,3,10,4,8,1,6,7,5,12,11
0,10,2,3,4,9,8,1,6,7,5,12,11
1,2,3,4,8,0,6,10,9,5,7,12,11
1,6,3,4,8,0,2,10,5,9,12,7,11
1,7,0,8,9,4,10,2,6,3,12,5,11
3,2,1,0,6,4,8,10,9,5,7,12,11
3,6,2,7,1,4,8,12,10,9,0,5,11
3,12,1,0,6,2,4,8,7,10,5,11,9
4,2,0,10,3,8,9,1,7,6,12,5,11
4,6,0,5,3,1,8,10,9,12,2,7,11
4,7,0,8,9,10,1,2,6,3,12,5,11
5,6,7,8,9,10,12,2,3,4,11,1,0
5,12,4,6,8,9,10,0,2,3,7,1,11
8,2,0,4,10,3,9,1,7,6,12,5,11
8,6,0,5,3,1,4,10,9,12,2,7,11
8,7,0,9,4,10,1,2,6,3,12,5,11
9,2,1,8,7,0,4,10,3,6,12,5,11
9,7,1,8,0,4,2,10,3,6,12,5,11
10,2,1,8,7,0,4,6,9,3,5,12,11
10,6,2,7,3,1,4,8,12,9,0,5,11
10,7,1,8,0,2,4,6,9,3,5,12,11
10,12,1,8,7,0,2,4,6,5,3,9,11
11,12,4,10,9,0,2,3,6,7,5,8,1
