0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
"(0, 1)","(0, 16)","(0, 8)","(1, 2)","(1, 3)","(1, 16)","(2, 3)","(2, 10)","(3, 4)","(3, 5)","(3, 15)","(4, 5)","(4, 6)","(5, 6)","(5, 15)","(6, 7)","(6, 8)","(6, 9)","(6, 14)","(7, 8)","(7, 16)","(8, 16)","(8, 11)","(9, 11)","(10, 11)","(10, 12)","(11, 12)","(11, 14)","(12, 13)","(12, 14)","(13, 14)","(13, 16)","(14, 16)","(15, 16)"
129,59
2,0,1
3,0,1
4,0,3,1,6,8,5,16,15,14,7,11,9,10,2,12,13
5,0,6,8,3,1,15,16,4,7,14,11,9,10,2,12,13
10,0,11,8,2,1,16,14,12,13,6,9,5,3,4,7,15
0,6,8,5,1,3,16,15,4,14,7,11,9,10,2,12,13
0,7,16,8,9,6,11,14,10,1,2,12,13,3,4,5,15
0,7,16,8,15,12,14,13,11,6,9,5,3,1,4,2,10
1,4,3,0,6,8,5,7,16,14,15,11,10,2,9,12,13
1,5,3,0,6,8,15,16,4,7,14,11,10,2,9,12,13
1,8,0,16,6,3,4,5,14,7,15,11,10,2,9,12,13
1,10,2,0,11,8,16,14,12,13,6,5,3,4,7,9,15
2,0,1,3,14,16,10,11,12,4,6,5,15,13,8,7,9
6,2,5,3,4,14,1,16,10,11,12,15,0,8,7,13,9
6,3,5,4,1,7,16,8,14,0,15,11,9,10,2,12,13
7,4,6,3,5,16,15,1,14,8,0,11,9,10,2,12,13
7,5,6,3,4,16,15,1,8,14,0,11,9,10,2,12,13
7,5,6,8,3,4,16,15,1,0,14,11,9,10,2,12,13
7,5,6,9,3,4,16,15,1,8,14,11,0,2,10,12,13
7,5,6,11,8,9,14,16,15,10,3,2,12,13,1,4,0
8,4,6,3,5,16,15,1,0,14,7,11,9,10,2,12,13
8,5,6,3,4,16,15,1,0,7,14,11,9,10,2,12,13
9,2,11,10,8,6,1,0,16,5,3,4,14,12,7,13,15
9,3,6,5,4,14,11,1,16,15,10,2,8,0,7,12,13
9,4,6,2,11,10,3,5,8,14,12,16,1,0,15,7,13
11,0,8,5,9,6,14,1,3,16,15,10,2,7,4,12,13
11,2,10,1,8,16,14,0,6,12,13,9,5,3,4,7,15
11,3,10,2,9,4,6,5,8,14,12,16,15,1,0,13,7
12,2,10,1,13,16,14,11,8,0,6,5,3,4,9,7,15
12,3,10,2,9,11,4,6,5,8,14,16,15,1,0,13,7
12,4,14,6,3,10,2,16,15,1,5,11,9,8,13,7,0
12,5,14,6,3,10,2,16,15,1,4,11,9,8,13,7,0
13,3,16,15,1
13,4,14,6,11,12,8,9,16,15,5,3,1,7,2,10,0
14,4,6,3,16,15,1,5,8,7,0,11,9,10,2,12,13
14,5,6,3,16,15,1,4,8,7,0,11,9,10,2,12,13
15,2,3,0,16,1
15,3,0,16,1
15,2,3,4,5,1,16,14,6,8,7,12,10,11,0,13,9
15,2,3,5,0,16,1,6,8,14,7,4,11,10,12,9,13
15,2,3,10,1,16,14,12,13,11,8,6,5,4,0,9,7
16,5,15,0,6,8,3,1,7,14,4,11,9,10,2,12,13
0,1,7,16,8,12,14,13,11,2,10,6,9,3,4,5,15
0,8,15,16,6,5,14,7,3,1,11,4,2,10,9,12,13
1,2,4,3,0,6,8,5,7,16,14,11,10,15,9,12,13
1,2,5,3,0,6,8,15,16,4,7,14,11,10,9,12,13
1,3,10,2,0,11,8,16,14,6,5,4,15,12,13,7,9
1,13,16,0,2,12,10,14,11,8,6,5,3,4,7,9,15
1,13,16,8,0,6,3,4,5,14,7,15,11,10,2,12,9
1,13,16,14
1,14,16,0,12,2,10,13,8,11,6,5,3,4,7,9,15
1,15,3,16,5,0,6,8,4,7,14,11,10,2,9,12,13
7,4,6,5,3,16,15,1,14,8,0,11,9,10,2,12,13
8,4,6,5,3,16,15,1,0,14,7,11,9,10,2,12,13
14,0,16,15,12,13,8,11,6,7,5,9,3,1,4,2,10
14,4,6,5,11,8,9,16,15,3,1,7,2,10,0,12,13
1,2,4,3,5,9,0,8,6,16,14,7,11,10,15,12,13
1,3,10,2,4,0,11,8,6,16,14,9,5,15,7,12,13
7,6,8,4,3,5,16,15,1,0,14,11,9,10,2,12,13
