0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"(0, 1)","(0, 14)","(0, 3)","(0, 4)","(0, 7)","(1, 4)","(1, 7)","(1, 8)","(1, 10)","(2, 3)","(2, 4)","(2, 8)","(2, 11)","(3, 5)","(3, 6)","(3, 14)","(3, 12)","(3, 13)","(4, 6)","(4, 9)","(4, 11)","(5, 6)","(5, 7)","(5, 8)","(6, 7)","(6, 8)","(6, 9)","(6, 13)","(7, 8)","(7, 9)","(7, 10)","(7, 12)","(8, 10)","(8, 11)","(9, 10)","(9, 11)","(9, 12)","(9, 13)","(9, 14)","(10, 11)","(10, 12)","(11, 12)","(11, 13)","(12, 13)","(13, 14)"
72,35
2,1,4,8,6,11,3,7,9,13,10,0,5,12,14
5,0,3,7,6,12,4,9,13,2,1,11,14,8,10
6,2,4,8,3,1,11,0,5,7,10,9,13,12,14
8,0,7,1
9,1,10,7,4,11,6,0,8,12,13,3,14,2,5
10,0,7,1
12,0,7,3,6,5,9,13,4,14,11,1,2,10,8
13,2,11,3,12
0,1,2,3,4,8,6,5,11,7,9,13,10,12,14
0,7
0,8,1,7,9,14,4,6,10,11,3,2,5,13,12
0,10,1,7,6,3,4,9,8,12,5,2,14,13,11
1,3,0,13,14,4,6,7,8,9,10,11,12,2,5
1,4
1,5,7,8,9,4,10,6,11,0,2,13,12,3,14
2,3,10,8,11,12,6,5,7,13,4,9,0,1,14
3,5,4,2,0,6,8,7,11,1,12,9,13,10,14
3,6,4,2,0,8,7,5,11,1,12,9,13,10,14
3,12,1,0,10,7,6,5,9,13,4,8,14,11,2
4,2,8,6,1,11,3,7,9,13,10,0,5,12,14
4,6,3,2,0,8,7,11,1,5,9,12,13,10,14
7,5,0,3,6,12,4,9,13,1,2,11,14,8,10
7,6,4,9,1,0,10,14,8,3,11,12,13,2,5
7,8,0,1
8,1,5,7
10,1,5,8,7
11,2,1,10,8,4,9,6,7,13,3,12,0,5,14
14,1,0,2,3,4,8,6,5,9,11,7,10,13,12
0,7,1,6,3,4,8,5,12,2,9,11,10,13,14
3,5,6,12,7,9,13,0,14,4,2,11,1,8,10
7,6,5,4,9,1,0,10,14,8,3,11,12,13,2
11,4,2,8,6,1,9,13,3,7,10,12,14,0,5
11,4,9,1,10,8,7,6,2,12,0,13,3,14,5
13,3,6,4,11,9,2,0,12,8,14,7,10,5,1
14,3,13
