0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
"(0, 2)","(0, 8)","(0, 6)","(0, 10)","(1, 2)","(1, 17)","(1, 4)","(1, 5)","(1, 13)","(1, 11)","(1, 6)","(1, 7)","(2, 3)","(2, 6)","(2, 14)","(2, 15)","(2, 11)","(2, 10)","(3, 5)","(3, 11)","(3, 8)","(3, 13)","(3, 4)","(3, 12)","(3, 14)","(4, 8)","(4, 10)","(4, 5)","(4, 11)","(4, 15)","(4, 17)","(5, 7)","(5, 12)","(5, 17)","(5, 16)","(5, 15)","(6, 7)","(6, 9)","(6, 15)","(6, 14)","(6, 12)","(6, 16)","(7, 8)","(7, 10)","(7, 13)","(7, 9)","(8, 9)","(8, 11)","(8, 12)","(8, 17)","(8, 13)","(9, 15)","(9, 14)","(9, 17)","(9, 10)","(10, 12)","(10, 13)","(10, 14)","(10, 16)","(11, 15)","(11, 16)","(11, 17)","(11, 13)","(12, 13)","(13, 15)","(13, 16)","(14, 15)","(14, 16)","(14, 17)","(15, 16)","(15, 17)","(16, 17)"
106,60
0,1,2,6
1,0,2,6
3,0,2,8,11
4,0,8,10,7,9,12,13,5,1,6,15,17,3,11,2,16,14
5,0,3,2,1,15,8,7,4,12,17,6,16,10,11,13,14,9
7,0,6,8,10,9,12,2,14,16,4,13,15,17,5,3,1,11
9,5,15,7,17,13,6,8,1,10,12,3,16,11,14,0,4,2
12,2,10,3,6,13,14,4,7,16,0,9,15,1,11,8,17,5
13,0,10,8,12,7,4,9,6,5,3,1,11,15,17,16,2,14
14,1,2,6,17,15,11,9,16,13,5,4,3,8,7,10,12,0
15,0,2,6
16,4,17,10,11,15,5,9,14,13,2,12,7,3,1,6,8,0
1,2,0,6
2,3,8,0,11
2,14,1,6,17,9,15,16,11,10,7,8,13,5,4,3,12,0
2,15,0,6
4,1,3,2,5,13,11,15,10,7,12,16,17,8,6,14,9,0
5,1,3,2,4,13,11,15,10,8,7,12,16,17,6,14,9,0
6,0,1,2
6,1,0,2
6,7,0,8,10,9,12,4,13,14,16,2,15,17,5,3,1,11
6,9,5,7,1,15,12,16,17,13,8,10,2,4,11,14,3,0
6,14,1,2,17,15,11,16,9,13,5,4,3,8,10,7,12,0
6,15,0,2
6,16,13,7,1,15,12,5,10,9,8,17,11,2,4,3,14,0
7,1,4,8,5,10,11,17,13,12,3,9,0,16,2,15,14,6
8,0,1,7,11,4,17,13,2,6,10,5,9,15,16,3,14,12
8,4,2,11,0,3,1,10,15,16,13,6,5,12,14,17,7,9
8,7,6,9,12,0,10,5,13,4,14,16,2,3,17,1,15,11
8,9,6,7,12,0,5,10,13,3,4,17,15,1,16,2,14,11
8,11,2,0,3
8,12,2,11,0,3,10,6,13,16,4,15,1,14,7,9,17,5
8,13,2,11,0,3,15,10,1,16,4,6,5,14,12,9,17,7
10,0,1,7,13,4,2,6,8,5,15,3,11,12,16,9,14,17
10,7,8,12,13,4,0,9,5,6,3,15,1,11,17,16,2,14
10,9,6,12,7,14,16,2,0,8,5,13,3,1,17,15,11,4
10,12,11,13,4,16,2,8,3,15,1,5,17,6,14,0,7,9
10,13,6,12,7,14,16,2,0,9,15,1,8,5,3,17,11,4
10,14,1,7,13,4,2,6,17,9,8,5,15,3,16,11,12,0
10,16,12,5,13,6,7,4,3,1,15,9,2,0,14,8,11,17
11,1,0,8,2,6,7,4,17,13,3,9,12,15,16,10,5,14
12,3,4,10,8,5,13,14,2,7,0,9,16,17,15,1,11,6
13,1,6,15,7,12,16,11,2,17,5,4,9,8,10,3,14,0
16,5,14,3,17,15,11,13,8,4,2,1,7,12,10,9,0,6
17,1,3,8,11,5,14,4,2,13,7,12,9,0,15,16,6,10
17,4,0,8,10,7,9,12,13,14,16,5,1,6,15,3,11,2
17,5,0,8,3,2,1,15,7,4,12,6,16,10,11,13,9,14
1,2,6
2,6,14,13,1,3,15,11,10,7,12,16,17,4,5,8,9,0
4,1,5,16,10,11,15,17,13,6,7,2,12,14,9,0,3,8
6,16,14,13,7,1,15,12,10,3,5,9,8,17,11,2,4,0
8,3,4,10,7,9,12,0,13,2,14,5,1,6,15,17,11,16
8,12,3,10,7,9,4,0,13,2,14,6,5,1,15,17,11,16
8,13,3,10,7,9,4,12,0,2,14,5,1,6,15,17,11,16
8,17,4,10,7,9,12,0,13,16,14,5,1,6,15,3,2,11
8,17,11,3,5,14,4,7,12,1,16,15,9,2,10,13,6,0
16,5,15,14,3,17,11,13,2,4,8,1,7,12,10,6,0,9
17,1,4,3,8,11,5,14,2,13,7,12,9,0,15,16,6,10
17,5,1,3,8,11,14,4,2,13,7,12,9,0,15,16,6,10
8,3,11,13,10,7,9,4,12,0,2,14,16,5,1,6,15,17
