0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
"(0, 1)","(0, 3)","(0, 4)","(0, 12)","(0, 9)","(0, 15)","(1, 3)","(1, 4)","(1, 14)","(1, 5)","(1, 13)","(1, 7)","(2, 3)","(2, 4)","(2, 15)","(2, 14)","(2, 7)","(2, 11)","(2, 8)","(2, 9)","(2, 5)","(3, 9)","(3, 8)","(3, 4)","(3, 12)","(3, 13)","(3, 11)","(3, 5)","(4, 5)","(4, 7)","(4, 15)","(4, 12)","(4, 11)","(5, 8)","(5, 15)","(5, 6)","(5, 14)","(6, 8)","(6, 10)","(6, 11)","(6, 14)","(7, 10)","(7, 15)","(7, 8)","(7, 13)","(7, 12)","(8, 9)","(8, 12)","(8, 14)","(8, 10)","(9, 11)","(9, 13)","(9, 10)","(10, 11)","(10, 12)","(10, 13)","(10, 14)","(10, 15)","(11, 13)","(11, 15)","(12, 13)","(13, 14)","(13, 15)","(14, 15)"
120,77
2,1,3,4,14,7,5,8,13,12,15,10,9,11,0,6
5,0,4,1,15,3,14,13,7,2,11,8,10,6,12,9
6,0,8,9,10,11,12,3,5,15,14,4,1,2,7,13
7,0,4,1,15,12,14,5,13,3,10,2,8,6,9,11
8,1,5,14,3,7,4,15,2,13,10,12,11,0,9,6
10,5,6,14,8,15,11,7,2,3,4,13,9,1,12,0
11,1,13,3,4,12,15,7,10,0,5,14,2,8,9,6
13,0,12,15,9,1,3,10,4,7,8,2,11,5,14,6
14,0,1,15,4,5,13,7,2,3,12,11,8,9,10,6
0,1,2,3,4,9,15,14,5,7,13,11,8,12,10,6
0,9,2,3,4,15,13,11,5,10,12,1,14,7,6,8
0,12,2,3,4,9,15,8,7,13,11,5,1,10,14,6
0,15,3,13,2,11,5,4,12,9,1,14,7,6,10,8
1,5,2,3,4,14,7,8,13,12,15,10,9,11,0,6
1,7,3,4,2,8,13,12,5,15,11,14,9,10,0,6
1,13,2,3,4,14,5,7,11,15,9,8,12,0,10,6
1,14,4,2,15,5,3,7,13,0,8,11,12,10,9,6
2,3,1,4,14,7,5,15,13,8,10,12,11,0,9,6
3,5,0,4,1,15,14,13,7,2,11,8,10,6,12,9
3,8,1,5,14,7,4,15,2,13,10,12,11,0,9,6
3,11,1,13,4,12,15,7,10,0,2,5,14,8,9,6
3,13,0,12,15,9,1,10,4,7,8,2,11,5,14,6
4,2,1,3,14,7,5,8,13,12,15,10,9,11,0,6
4,5,0,1,15,3,14,13,7,2,11,8,10,6,12,9
4,7,0,1,15,12,14,5,13,3,10,2,8,6,11,9
4,11,1,13,3,12,15,7,10,0,5,14,2,8,9,6
8,2,1,5,14,3,7,4,15,13,10,12,0,11,9,6
9,2,1,13,3,0,4,14,7,5,11,15,12,8,10,6
9,8,1,13,3,0,5,14,7,12,10,15,2,4,11,6
9,10,7,8,13,2,12,14,3,11,15,0,4,1,5,6
9,11,1,13,3,0,4,12,15,7,2,10,8,5,14,6
9,13,2,14,11,15,3,7,10,8,6,1,5,4,0,12
10,6,5,14,8,15,7,2,11,4,1,13,9,3,12,0
11,2,1,13,3,4,14,7,5,15,9,12,8,10,6,0
12,6,10,8,5,3,4,14,15,11,9,13,2,1,0,7
12,7,3,4,1,2,8,13,5,15,11,0,14,9,10,6
12,8,2,3,4,7,1,13,5,0,14,10,9,11,15,6
15,2,3,13,11,5,0,4,14,9,7,1,12,6,8,10
15,5,1,13,7,0,14,4,3,12,9,11,2,8,10,6
15,7,1,13,5,0,14,4,3,12,9,11,8,2,10,6
15,10,6,11,5,14,2,3,4,13,8,7,9,0,12,1
15,11,1,13,5,7,0,14,4,3,12,9,6,2,8,10
15,13,6,11,5,14,10,2,3,4,1,8,7,9,0,12
15,14,1,13,5,7,0,4,3,12,9,11,8,2,10,6
0,1,3,2,4,9,15,14,5,7,11,13,10,8,12,6
0,3,12,2,4,9,15,8,7,11,5,13,10,14,1,6
0,4,1,2,3,9,15,14,5,7,13,11,8,12,10,6
0,4,12,2,3,9,15,8,7,13,11,5,1,10,14,6
1,3,5,2,4,14,7,15,13,8,10,12,0,11,9,6
1,4,5,2,3,14,7,8,13,12,15,10,9,11,0,6
1,14,5,4,2,15,3,7,13,0,8,11,12,10,9,6
2,3,4,1,14,7,5,13,8,15,10,12,11,9,0,6
3,4,5,0,1,15,14,13,7,2,11,8,10,6,12,9
3,4,11,1,13,12,15,7,10,0,2,5,14,8,9,6
3,4,12
3,8,2,4,5,12,7,1,15,13,14,0,11,10,9,6
3,9,2,4,11,0,15,13,5,10,14,7,12,1,8,6
3,9,8,1,13,0,5,14,7,12,10,15,4,2,11,6
3,9,11,1,13,0,4,12,15,7,2,10,8,5,14,6
3,9,13,10,8,12,11,14,7,6,2,0,4,1,5,15
3,11,2,1,13,4,14,7,5,15,9,12,8,10,6,0
4,11,2,1,13,3,14,7,5,12,15,9,8,10,6,0
4,15,2,3,13,11,5,0,12,1,7,14,9,6,10,8
4,15,5,1,13,7,0,14,12,11,3,9,2,8,10,6
4,15,7,1,13,5,0,14,12,11,3,9,8,2,10,6
4,15,11,1,13,5,7,0,14,3,12,9,6,2,8,10
9,8,2,1,13,3,0,5,14,7,4,12,10,11,15,6
9,11,2,1,13,3,0,4,14,7,5,15,12,8,10,6
10,6,7,8,11,4,2,15,13,9,3,12,5,1,0,14
15,5,2,3,13,11,0,4,14,1,9,7,12,6,8,10
15,7,2,3,13,11,5,0,4,1,8,12,14,9,10,6
15,10,7,12,13,0,4,9,1,3,11,2,8,14,5,6
15,11,2,3,13,5,0,4,14,9,7,1,12,6,10,8
15,13,7,9,2,11,0,10,8,3,14,4,6,1,12,5
15,14,2,4,1,5,0,13,7,3,9,12,11,10,8,6
3,8,2,5,7,1,4,12,13,15,14,0,11,10,9,6
3,9,8,2,4,11,0,5,12,7,10,6,15,13,1,14
