0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
"(0, 1)","(0, 15)","(0, 14)","(0, 3)","(0, 13)","(0, 4)","(0, 12)","(0, 5)","(0, 11)","(0, 6)","(0, 7)","(1, 2)","(1, 3)","(1, 15)","(1, 4)","(1, 5)","(1, 13)","(1, 12)","(1, 10)","(1, 14)","(2, 3)","(2, 4)","(2, 5)","(2, 15)","(2, 6)","(2, 14)","(2, 7)","(2, 13)","(2, 11)","(3, 4)","(3, 7)","(3, 8)","(3, 14)","(3, 12)","(3, 11)","(3, 10)","(4, 5)","(4, 6)","(4, 7)","(4, 8)","(4, 9)","(4, 15)","(5, 6)","(5, 7)","(5, 9)","(5, 10)","(5, 14)","(6, 7)","(6, 8)","(6, 9)","(6, 10)","(6, 13)","(7, 8)","(7, 9)","(7, 10)","(7, 11)","(7, 13)","(7, 15)","(8, 9)","(8, 10)","(8, 11)","(8, 12)","(8, 13)","(9, 11)","(9, 12)","(9, 13)","(9, 14)","(9, 15)","(10, 11)","(10, 12)","(10, 14)","(11, 13)","(11, 14)","(11, 15)","(11, 12)","(12, 13)","(12, 14)","(13, 15)","(13, 14)","(14, 15)"
366,213
2,0,1,3,4,5,15,6,14,7,13,11,10,12,8,9
8,2,7,6,11,4,3,13,9,10,0,15,1,14,12,5
9,3,8,7,11,12,4,14,10,13,0,5,2,15,1,6
10,0,11,12,7,6,14,5,1,3,9,13,8,2,15,4
0,1,2,15,14,3,13,4,5,11,6,7,9,10,8,12
0,6,3,7,4,8,2,10,5,1,11,12,13,15,14,9
0,7,2,1,15,14,3,13,4,5,11,6,10,12,9,8
0,11,2,1,15,14,3,13,4,5,6,7,12,10,9,8
1,2,0,3,4,5,15,6,14,7,13,11,10,8,12,9
1,10,2,11,7,6,14,5,3,13,15,0,12,9,8,4
3,2,0,1,4,5,15,6,14,7,13,11,10,12,9,8
3,8,2,7,6,11,4,13,10,0,9,15,1,12,14,5
3,10,0,11,12,7,6,14,5,1,9,13,8,2,15,4
4,2,0,1,3,5,15,6,14,7,13,11,10,12,8,9
4,8,2,7,6,11,3,13,9,10,0,15,1,14,12,5
4,9,3,8,7,11,12,14,10,13,0,5,2,15,1,6
5,2,0,1,3,4,15,6,14,7,13,11,10,12,8,9
5,9,3,4,7,2,1,0,10,14,8,11,12,6,15,13
5,10,0,11,12,7,6,14,1,3,9,2,13,8,15,4
6,2,3,7,4,8,10,0,5,1,11,13,12,14,15,9
6,8,3,7,4,2,10,0,5,1,13,11,14,15,12,9
6,9,3,7,4,8,2,10,0,11,12,14,13,5,15,1
6,10,4,8,7,5,1,3,9,12,13,2,15,0,14,11
7,2,1,5,4,10,3,13,15,0,14,6,9,8,11,12
7,8,2,6,11,4,3,13,9,10,0,15,1,14,12,5
7,9,3,8,11,12,4,14,10,13,15,0,2,1,5,6
7,10,2,11,6,14,5,1,3,9,13,8,0,15,12,4
11,2,1,10,13,14,15,0,3,12,7,6,5,8,4,9
11,8,2,7,6,4,3,13,9,10,0,15,1,14,12,5
11,9,6,10,13,8,7,0,2,12,14,5,1,3,4,15
11,10,2,7,6,14,5,1,3,9,13,15,0,4,8,12
12,8,2,13,14,1,3,11,7,6,4,0,15,9,10,5
12,9,7,13,10,8,0,3,11,1,14,6,2,5,4,15
12,10,0,11,7,6,14,5,1,3,9,13,8,2,15,4
13,2,0,1,3,4,5,15,6,14,7,11,10,12,8,9
13,8,5,0,9,1,2,7,14,6,10,4,3,12,11,15
13,9,5,0,1,2,7,14,6,15,4,12,11,3,10,8
14,2,0,1,3,4,5,15,6,7,13,11,10,12,8,9
14,9,4,15,0,2,3,5,1,11,7,13,12,6,8,10
14,10,0,11,12,7,6,5,1,3,9,13,8,2,15,4
15,2,0,1,3,4,5,6,14,7,13,11,10,12,8,9
15,9,3,14,0,1,2,11,4,7,8,12,5,10,13,6
0,1,3,2,15,14,13,4,5,11,6,7,9,10,12,8
0,3,7,2,1,15,14,13,4,5,11,6,10,12,9,8
0,3,11,6,2,4,7,8,10,9,13,1,5,15,14,12
0,4,1,2,15,14,3,13,5,11,6,7,9,10,8,12
0,4,6,3,7,8,2,10,11,12,13,1,5,15,14,9
