0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
"(0, 7)","(0, 8)","(0, 6)","(0, 14)","(0, 1)","(0, 13)","(0, 3)","(0, 2)","(1, 7)","(1, 2)","(1, 8)","(1, 11)","(1, 9)","(1, 15)","(1, 3)","(1, 4)","(1, 13)","(2, 11)","(2, 4)","(2, 12)","(2, 8)","(2, 10)","(2, 15)","(2, 3)","(3, 13)","(3, 4)","(3, 11)","(3, 9)","(3, 5)","(3, 12)","(3, 7)","(4, 5)","(4, 12)","(4, 14)","(4, 10)","(4, 8)","(5, 13)","(5, 7)","(5, 14)","(5, 15)","(5, 11)","(5, 8)","(5, 12)","(6, 12)","(6, 7)","(6, 14)","(6, 13)","(6, 9)","(6, 10)","(6, 15)","(6, 8)","(7, 13)","(7, 15)","(7, 8)","(7, 10)","(7, 11)","(7, 9)","(7, 14)","(8, 9)","(8, 10)","(8, 11)","(8, 14)","(9, 15)","(9, 10)","(9, 11)","(9, 12)","(9, 13)","(10, 11)","(10, 12)","(10, 13)","(10, 14)","(11, 12)","(11, 13)","(11, 14)","(11, 15)","(12, 14)","(12, 15)","(12, 13)","(13, 14)","(13, 15)"
272,181
4,0,3,14,2,1,8,13,11,5,12,7,9,10,15,6
5,2,4,15,3,11,8,12,1,14,10,9,7,13,6,0
9,0,3,8,1,6,13,7,4,11,5,2,12,10,14,15
10,1,9,11,4,8,13,2,7,3,12,15,5,14,0,6
11,0,3,1,2,13,8,14,7,4,9,5,12,10,15,6
12,1,4,11,2,3,9,15,13,5,14,10,8,0,7,6
15,0,7,1,2,6,13,8,10,3,11,9,12,5,14,4
0,6,5,7,8,14,13,3,12,15,10,11,9,1,2,4
0,14,5,7,8,13,3,1,9,10,11,6,2,4,12,15
1,4,0,3,14,2,8,13,11,5,12,7,9,10,15,6
1,9,2,15,10,3,8,11,12,7,6,13,5,4,0,14
1,11,0,3,2,13,8,14,7,4,9,5,12,10,15,6
1,15,0,7,2,6,13,8,10,3,11,12,9,5,14,4
2,4,0,3,14,1,8,13,11,5,12,7,9,10,15,6
2,10,3,9,11,4,12,13,7,15,8,1,5,14,6,0
2,11,0,3,1,13,8,14,7,4,9,5,12,10,15,6
2,12,1,4,11,3,9,15,13,5,14,10,8,7,0,6
2,15,0,7,1,6,13,8,10,3,11,9,12,5,14,4
3,4,0,14,2,1,8,5,13,11,12,7,10,9,15,6
3,5,2,4,15,11,8,12,1,14,10,9,7,13,6,0
3,9,0,8,1,6,13,7,2,11,5,4,10,14,15,12
3,11,0,1,2,13,8,14,7,4,12,10,15,5,6,9
3,12,1,4,11,2,9,15,13,5,14,10,8,0,7,6
6,9,5,12,7,14,13,15,8,3,11,10,4,2,0,1
6,10,5,12,7,14,13,15,8,11,4,3,9,2,1,0
6,12,8,4,11,2,10,9,14,5,3,1,13,7,15,0
6,15,5,12,7,14,13,8,11,10,3,9,4,2,0,1
7,5,2,0,1,15,8,10,3,11,4,12,14,13,6,9
7,9,0,3,8,1,6,13,4,11,5,2,12,10,14,15
7,10,5,11,4,8,12,13,14,3,1,2,9,6,0,15
7,11,0,3,1,2,13,8,14,4,9,5,12,10,15,6
7,15,0,1,2,6,13,8,9,11,10,3,12,5,14,4
8,4,0,3,14,2,1,11,9,5,7,13,12,10,6,15
8,5,3,1,0,9,2,7,11,4,15,13,14,6,12,10
8,9,0,3,1,6,13,7,4,11,5,2,12,15,10,14
8,10,1,9,11,4,13,2,7,3,12,15,5,14,0,6
8,11,0,3,1,2,13,14,7,4,9,5,12,10,15,6
13,5,2,3,11,10,0,1,12,15,4,8,9,7,14,6
13,9,0,3,8,1,6,7,4,11,5,2,12,10,14,15
13,10,5,11,4,8,12,7,14,3,1,2,0,9,6,15
13,11,0,3,1,2,8,14,7,4,9,5,12,10,15,6
13,12,2,3,11,10,0,1,15,4,9,7,5,8,14,6
13,15,0,7,1,2,6,8,10,3,11,9,12,5,14,4
14,4,3,5,0,13,11,12,7,8,1,2,6,10,9,15
14,5,3,4,0,13,11,12,7,2,1,8,10,6,9,15
14,10,3,4,5,0,13,11,12,7,9,2,1,8,15,6
14,11,4,3,1,2,10,12,5,8,13,0,7,9,15,6
14,12,3,4,5,0,13,11,7,2,1,8,10,6,15,9
0,1,7,2,15,8,10,3,11,6,13,9,5,12,4,14
0,1,13,2,3,11,10,12,15,4,9,7,5,8,14,6
0,2,3
0,2,8
0,6,7,5,8,14,13,3,12,15,1,9,10,11,2,4
0,7,14,5,8,13,3,1,9,10,11,6,2,4,12,15
0,8,6,5,7,14,13,3,12,15,10,11,9,4,1,2
0,8,14,5,7,13,3,11,10,6,9,1,4,2,12,15
0,13,6,5,7,8,14,3,12,15,10,11,9,1,2,4
0,13,14,5,7,8,3,1,9,10,11,6,2,4,12,15
0,14,6,5,7,8,13,3,12,15,10,11,9,1,2,4
1,2,4,0,3,14,8,13,11,5,12,7,9,10,15,6
1,2,11,0,3,13,8,14,7,4,9,5,12,10,15,6
1,2,15,10,7,8,11,9,4,13,6,12,0,3,5,14
1,3,4,0,14,2,8,13,11,7,5,12,10,9,15,6
1,3,9,6,7,8,0,15,13,12,5,10,11,14,2,4
1,3,11,0,2,13,8,14,7,12,10,15,4,5,6,9
1,7,9,2,0,15,8,10,3,11,12,6,13,14,5,4
1,7,11,2,0,15,8,10,3,14,13,6,9,5,12,4
1,7,15,8,9,5,2,6,11,3,12,13,10,4,14,0
1,8,4,0,3,14,2,11,9,5,7,13,12,10,6,15
1,8,9,6,7,0,15,13,3,2,5,11,10,14,4,12
1,8,11,0,3,2,13,14,7,4,9,5,12,10,15,6
1,13,9,2,3,11,10,0,12,15,8,4,7,5,14,6
1,13,11,2,3,10,0,12,15,4,9,7,5,8,6,14
1,13,15,6,7,8,9,0,10,11,5,14,2,3,4,12
2,3,4,0,14,1,8,11,12,10,5,13,7,9,6,15
2,3,11,0,1,13,8,14,7,4,10,12,15,5,6,9
2,3,12,1,4,11,9,15,13,5,14,10,8,7,0,6
2,8,4,0,3,14,1,11,9,5,7,13,12,10,15,6
2,8,10,3,1,0,9,7,11,5,4,12,13,15,6,14
2,8,11,0,3,1,13,14,7,4,9,5,12,10,15,6
2,10,4,7,1,11,8,15,0,3,5,14,9,13,12,6
3,5,4,11,12,14,2,10,1,8,9,15,13,6,0,7
3,7,5,10,13,4,11,9,12,2,14,8,1,0,15,6
3,7,9,0,8,1,6,13,2,11,5,4,10,14,15,12
3,7,11,0,1,2,13,8,14,4,10,15,12,5,6,9
3,13,5,6,9,12,0,7,14,15,8,11,1,10,2,4
3,13,9,0,8,1,6,7,2,11,5,4,10,14,15,12
3,13,11,0,1,2,8,14,7,4,12,10,15,9,5,6
3,13,12,4,5,10,14,1,7,11,8,15,9,2,0,6
6,7,9,5,12,14,13,15,8,3,11,10,4,2,0,1
6,7,10,5,12,14,13,15,8,11,4,3,9,2,0,1
6,7,15,8,9,5,1,2,11,3,12,13,10,14,4,0
6,8,9,5,12,7,14,13,15,3,11,4,2,10,0,1
6,8,10,5,12,7,14,13,15,11,4,2,9,3,1,0
6,12,9,8,4,11,2,10,14,5,3,1,13,7,15,0
6,13,9,5,12,7,14,15,8,3,11,10,4,2,0,1
6,13,10,5,12,7,14,15,8,11,4,3,9,2,1,0
6,13,12,8,7,5,11,10,14,0,9,1,4,2,15,3
6,13,15,5,12,7,14,8,11,10,3,9,4,2,1,0
6,14,10,5,12,7,13,15,8,11,4,3,9,2,1,0
6,14,12,9,13,8,11,10,7,5,0,1,2,4,15,3
7,8,5,10,4,13,14,11,12,3,1,2,0,6,9,15
7,8,9,0,3,1,6,13,4,11,5,2,12,15,10,14
7,8,10,5,11,4,12,13,14,3,1,2,6,9,15,0
7,8,11,0,3,1,2,13,14,4,9,5,12,10,15,6
7,13,5,2,0,1,15,8,10,3,11,12,4,14,6,9
7,13,9,0,3,8,1,6,4,11,5,2,12,10,14,15
7,13,10,5,11,4,8,12,14,3,1,2,0,9,6,15
7,13,11,0,3,1,2,8,14,4,9,5,12,10,15,6
7,13,15,0,1,2,6,8,9,11,10,3,12,5,14,4
7,14,5,6,13,15,8,12,11,10,0,9,1,2,4,3
7,14,10,5,11,4,8,12,13,3,1,2,9,6,0,15
7,14,11,4,1,5,8,10,3,2,12,0,13,15,9,6
8,5,4,13,1,0,9,7,10,11,14,6,3,12,15,2
8,14,4,3,1,0,9,2,7,11,5,13,12,15,6,10
8,14,5,3,1,0,9,2,7,11,4,13,12,15,6,10
8,14,10,3,1,0,9,2,7,11,5,4,13,12,15,6
8,14,11,4,3,1,2,10,12,5,9,0,7,13,15,6
13,14,5,6,7,15,8,12,10,3,11,9,1,2,0,4
13,14,10,5,11,4,8,12,7,3,1,2,0,9,6,15
13,14,11,4,3,5,10,1,12,2,8,0,7,9,15,6
13,14,12,4,3,5,10,1,11,0,7,9,2,8,15,6
14,4,5,7,3,10,1,8,13,11,12,0,9,2,15,6
14,10,4,7,3,5,1,8,13,11,12,0,9,2,15,6
14,11,5,6,10,12,13,9,8,7,15,4,2,3,0,1
14,12,4,3,5,0,13,11,7,8,6,2,1,10,15,9
0,1,3,7,12,6,14,13,2,11,9,15,4,5,10,8
0,1,3,13,6,7,8,9,15,12,5,10,11,14,2,4
0,3,7,13
0,6,7,8,13,1,9,10,11,5,14,15,2,4,3,12
0,7,8,14,5,13,3,11,10,6,9,1,4,2,12,15
0,7,13,1,2,15,8,10,3,11,12,6,9,5,14,4
