0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"(0, 13)","(0, 7)","(0, 4)","(0, 11)","(0, 2)","(1, 2)","(1, 3)","(1, 4)","(1, 6)","(1, 8)","(1, 10)","(2, 4)","(2, 6)","(3, 5)","(3, 12)","(3, 8)","(3, 9)","(4, 5)","(4, 11)","(4, 12)","(4, 10)","(4, 8)","(4, 13)","(5, 14)","(5, 6)","(5, 11)","(5, 10)","(5, 8)","(6, 11)","(6, 7)","(7, 8)","(7, 10)","(7, 13)","(7, 9)","(7, 14)","(8, 12)","(8, 9)","(8, 10)","(9, 10)","(9, 11)","(10, 14)","(10, 11)","(10, 12)","(12, 14)","(13, 14)"
90,48
0,1,4,2
1,0,2,4
3,0,1,2,4,5,12,8,11,9,7,6,10,13,14
6,0,2,11,7,4,10,9,5,1,8,13,3,14,12
8,0,7,4,10,13,11,14,5,9,6,12,3,1,2
9,2,10,1,3,8,4,11,7,0,6,5,12,13,14
10,0,7,4,11,8,13,9,6,5,1,14,2,3,12
0,1,4,2,12,3,8,10,5,11,9,7,6,14,13
0,2,1,4
2,6,0,11,7,4,10,9,5,1,8,13,3,14,12
2,8,1,4,9,3,10,11,6,0,7,5,12,13,14
2,10,1,4,7,6,0,8,13,5,11,14,3,9,12
2,12,4
2,13,4,0
3,1,0,2,4,5,12,8,11,9,7,6,10,13,14
4,0,1,2
4,1,0,2
4,8,0,7,10,13,11,14,5,9,6,12,3,2,1
4,10,0,7,11,8,13,9,6,5,1,14,2,3,12
5,3,7,14,6,10,8,9,12,1,11,4,2,0,13
6,1,0,2,11,7,4,10,9,8,13,5,14,3,12
7,0,12,8,10,14,4,5,11,13,6,3,9,2,1
7,6,12,8,10,14,2,4,1,5,11,3,9,13,0
7,8,2,0,6,1,4,11,5,10,13,9,14,3,12
8,1,0,7,4,2,10,6,13,11,5,14,9,3,12
9,3,6,7,11,1,5,8,10,0,14,4,12,2,13
10,1,0,7,4,11,2,8,6,13,9,5,14,3,12
11,0,3,5,9,7,8,4,1,2,12,10,14,6,13
11,5,0,4
11,6,4,2,1,5,0,10,3,8,7,9,12,13,14
11,9,8,4,10,5,3,1,12,6,14,7,2,13,0
11,10,3,5,9,1,8,12,4,6,14,2,13,7,0
12,0,4,1,3,8,10,2,5,11,9,7,14,6,13
12,3,7,8,10,14,9,5,1,4,6,11,0,13,2
13,0,1,4,2
14,5,9,10,7,3,11,8,1,12,6,0,4,2,13
4,5,8,9,11,10,3,1,12,6,14,2,7,13,0
4,5,10,7,0,8,13,14,6,11,2,12,1,9,3
4,8,1,0,7,2,10,13,6,11,14,5,9,12,3
4,10,1,0,7,11,2,8,13,6,9,5,14,3,12
4,11,0,3,5,1,12,8,9,7,2,6,10,14,13
4,11,10,3,5,1,12,8,9,6,14,2,7,13,0
4,12,8,9,11,10,3,5,1,14,6,13,7,2,0
4,12,10,7,0,8,13,14,11,5,6,9,3,2,1
4,13,0,1,2
7,0,13,12,8,10,14,4,5,11,6,3,9,2,1
14,5,10,9,7,3,11,8,6,0,12,1,4,2,13
14,7,10,8,5,12,6,4,3,1,11,2,13,0,9
