0,1,2,3,4,5,6,7,8,9,10,11,12,13
"(0, 1)","(0, 13)","(0, 2)","(0, 12)","(0, 3)","(0, 11)","(0, 9)","(1, 2)","(1, 13)","(1, 11)","(1, 10)","(2, 3)","(2, 4)","(2, 5)","(2, 13)","(3, 4)","(3, 5)","(3, 6)","(3, 12)","(4, 5)","(4, 6)","(4, 7)","(4, 12)","(5, 6)","(5, 7)","(5, 10)","(6, 8)","(6, 9)","(6, 12)","(7, 8)","(7, 9)","(7, 10)","(8, 9)","(8, 10)","(8, 11)","(9, 10)","(9, 12)","(10, 11)","(10, 12)","(10, 13)","(11, 12)","(11, 13)"
105,45
4,1,2
5,1,2,10,13
6,2,5,4,3
8,0,9,11,10,12,13,1,6,3,2,5,4,7
10,0,9,11,12,13,1,8,6,5,3,2,4,7
0,3,1,2
0,9,1,10,11,12,13,8,6,3,5,2,4,7
1,3,0,2,12,11,10,4,13,5,9,7,6,8
1,4,2,12,0,11,10,3,13,9,7,5,6,8
1,7,10,6,0,12,11,3,2,9,4,5,8,13
1,8,11,10,6,0,12,3,2,9,4,5,13,7
1,10,0,9,11,12,13,8,6,5,2,4,3,7
1,8,11,10,13,6,0,12,3,2,9,4,5,7
2,7,4,5,1,10,13,12,0,11,3,9,6,8
3,4,0,2,12
3,5,0,2
3,7,4,5,1,2,0,10,13,9,12,11,6,8
3,13,2,0
7,4,1,10,2,12,5,13,9,11,0,3,6,8
9,8,5,10,7,6,12,4,11,3,0,2,1,13
9,10,6,8,12,5,11,7,4,3,0,1,13,2
11,7,10,8,0,9,12,13,1,4,6,5,3,2
11,8,0,9,10,12,13,1,6,3,2,5,4,7
11,7,10,8,13,0,9,12,1,4,6,5,2,3
12,0,1,11,10,9,13,8,6,3,5,2,4,7
12,4,2,0,3
12,6,0,3,9
12,10,8,11,9,6,0,5,1,13,3,2,4,7
13,4,2,0,3,12,11,10,1,7,5,9,8,6
13,7,10,0,9,11,12,1,8,4,6,2,5,3
13,8,11,10,0,9,12,1,6,5,2,4,3,7
13,10,0,9,11,12,1,8,6,5,2,4,3,7
0,1,11,2,13
1,7,10,8,11,12,0,9,4,6,13,2,3,5
3,6,4,1,2,0,5,10,8,9,12,11,13,7
3,12,0,1,2,11,10,4,13,5,9,7,6,8
9,7,8,6,5,4,10,12,11,3,0,2,1,13
9,7,10,6,8,5,4,12,11,3,0,1,13,2
9,12,0,2,4,3,6,7,5,8,10,11,13,1
11,0,12,2,13,1,4,3,10,9,5,7,8,6
13,0,11
13,1,7,10,6,0,12,11,3,2,9,8,5,4
13,1,10,0,9,11,12,8,6,5,2,4,3,7
0,1,11,13
2,3,4,5,1,0,10,12,13,11,9,7,6,8
