0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
"(0, 2)","(0, 15)","(0, 14)","(0, 7)","(0, 9)","(0, 10)","(0, 13)","(0, 1)","(0, 3)","(0, 11)","(1, 3)","(1, 17)","(1, 5)","(1, 8)","(1, 11)","(1, 12)","(2, 5)","(2, 17)","(2, 6)","(2, 11)","(2, 14)","(2, 9)","(2, 3)","(2, 8)","(3, 9)","(3, 5)","(3, 4)","(3, 16)","(3, 15)","(4, 5)","(4, 7)","(4, 8)","(4, 11)","(4, 6)","(5, 6)","(5, 8)","(5, 11)","(5, 13)","(5, 17)","(5, 7)","(5, 16)","(6, 8)","(6, 12)","(6, 14)","(6, 15)","(7, 11)","(7, 15)","(7, 16)","(8, 11)","(8, 16)","(8, 14)","(8, 13)","(9, 12)","(9, 13)","(9, 15)","(9, 16)","(9, 17)","(10, 11)","(10, 13)","(10, 14)","(10, 15)","(10, 16)","(11, 13)","(11, 14)","(12, 14)","(12, 15)","(12, 17)","(12, 13)","(13, 16)","(13, 17)","(15, 17)","(16, 17)"
149,81
4,2,5,8,11,3,6,1,16,0,14,15,17,12,7,9,13,10
5,0,2,1,11,13,3,7,17,8,9,12,4,16,15,14,6,10
6,1,5,8,12,13,17,14,11,0,10,15,2,16,4,7,3,9
8,0,11,1,2,14,13,3,17,5,12,9,10,4,16,15,7,6
12,0,14,9,15,13,1,2,10,6,11,8,3,17,5,16,4,7
16,2,17,8,3,5,9,1,13,15,4,11,0,12,10,7,6,14
17,0,15,1,2,13,9,12,3,6,10,5,8,11,14,16,4,7
0,1,2,3,17,5,8,11,9,16,15,4,13,7,14,12,10,6
0,2,1,5,17,11,3,8,13,7,15,9,16,4,14,12,10,6
0,7,10,11,15,16,13,8,5,17,9,3,12,1,2,14,4,6
0,9,1,12,3,17,14,15,13,2,5,16,11,8,10,6,7,4
0,10,2,11,14
0,13,8,2,14,1,11,5,17,9,3,12,10,7,6,16,15,4
0,14,1,12,11,8,9,15,13,6,2,3,17,16,10,7,5,4
0,15,2,17,9,6,3,1,13,12,5,16,14,4,8,11,10,7
1,5,2,3,17,8,11,0,9,16,15,4,13,14,7,12,10,6
1,8,4,3,5,11,2,16,0,17,6,9,7,13,10,14,15,12
1,12,16,3,17,5,8,9,13,15,2,4,0,6,14,11,7,10
