0,1,2,3,4,5,6,7,8,9,10,11,12,13
"(0, 13)","(0, 2)","(0, 12)","(0, 3)","(0, 11)","(0, 4)","(0, 7)","(0, 8)","(1, 3)","(1, 13)","(1, 12)","(1, 11)","(1, 6)","(1, 9)","(1, 8)","(1, 2)","(1, 5)","(2, 3)","(2, 4)","(2, 5)","(2, 13)","(2, 7)","(2, 10)","(2, 8)","(2, 12)","(3, 4)","(3, 5)","(3, 6)","(3, 7)","(3, 13)","(3, 8)","(3, 9)","(3, 10)","(3, 11)","(4, 5)","(4, 8)","(4, 9)","(4, 13)","(4, 12)","(4, 11)","(4, 10)","(4, 7)","(4, 6)","(5, 8)","(5, 10)","(5, 12)","(5, 11)","(5, 9)","(6, 7)","(6, 9)","(6, 10)","(6, 13)","(6, 12)","(7, 9)","(7, 10)","(7, 12)","(7, 13)","(7, 8)","(8, 9)","(8, 10)","(8, 11)","(8, 13)","(9, 12)","(9, 13)","(9, 10)","(10, 12)","(10, 11)","(10, 13)","(11, 12)","(11, 13)"
439,321
0,1,13,2,12,3,11,8,9,4,7,6,10,5
1,0,3,13,12,11,8,2,4,5,6,7,9,10
5,0,4,3,2,8,12,11,1,6,7,9,10,13
6,0,7,3,13,12,4,2,1,5,9,10,11,8
9,0,8,7,12,13,4,3,10,5,11,1,2,6
10,1,8,12,6,5,2,9,11,3,13,4,7,0
0,2,1,13,12,3,11,8,9,4,7,6,10,5
1,2,0,3,13,12,11,8,4,5,6,7,9,10
2,5,0,4,3,8,12,11,1,6,7,9,10,13
2,10,1,8,12,6,5,9,11,3,13,4,7,0
3,0,1,13,2,12,11,8,9,4,7,6,10,5
3,1,0,13,12,11,8,2,9,4,7,6,10,5
3,5,0,4,2,8,12,11,13,10,1,9,7,6
3,6,0,7,13,12,4,11,1,2,9,10,5,8
3,9,0,8,7,12,13,4,10,5,11,1,2,6
3,10,1,8,12,6,5,2,9,11,13,4,7,0
4,0,1,3,5,2,8,9,13,12,11,6,7,10
4,5,1,3,2,8,9,13,12,11,6,0,7,10
4,6,2,7,3,10,1,13,12,9,8,5,0,11
4,9,2,8,7,12,13,1,3,10,5,11,0,6
4,10,1,3,5,2,8,9,13,12,11,6,0,7
5,1,0,4,3,2,8,12,11,13,9,6,7,10
6,1,2,7,3,10,13,12,4,9,8,5,0,11
7,0,1,6,9,3,2,12,13,8,11,4,10,5
7,6,2,3,10,1,13,12,4,5,0,9,11,8
7,9,2,8,12,13,4,1,3,10,5,11,0,6
7,10,1,6,9,3,2,12,13,8,5,11,4,0
8,0,1,13,2,12,3,11,9,4,7,6,10,5
8,1,0,3,13,12,11,2,4,5,6,7,9,10
8,5,0,4,3,2,12,11,1,6,7,9,10,13
8,9,0,7,12,13,4,3,11,10,1,5,2,6
8,10,1,12,6,5,2,9,11,3,13,0,7,4
9,1,2,8,7,12,13,4,3,10,5,11,0,6
11,0,2,12,13,8,1,4,5,10,3,9,7,6
11,1,2,12,13,8,0,4,5,10,3,9,7,6
11,5,0,4,3,2,8,12,1,6,7,9,10,13
11,10,2,12,13,8,0,1,4,5,3,9,7,6
12,0,1,13,2,3,11,8,9,4,7,6,10,5
12,1,0,3,13,11,8,2,4,5,6,7,9,10
12,5,0,4,3,2,8,11,1,6,7,9,10,13
12,6,0,7,3,13,4,2,1,5,9,10,11,8
12,9,0,8,7,13,4,3,10,5,11,1,2,6
12,10,1,8,6,5,2,9,11,3,13,4,7,0
13,0,1,2,12,3,11,8,4,5,10,9,7,6
13,1,0,3,12,11,8,2,4,5,6,7,9,10
13,6,0,7,3,12,4,2,1,5,9,10,11,8
13,9,0,8,7,12,4,3,10,5,11,1,2,6
13,10,1,8,12,6,5,2,9,11,3,4,7,0
0,2,3,1,13,12,11,8,9,4,7,6,10,5
1,2,3,4,13,12,11,6,9,8,5,0,7,10
2,3,5,0,4,8,12,11,9,10,1,7,6,13
2,3,10,1,8,12,6,5,9,11,13,4,7,0
2,4,0,1,3,5,8,9,13,12,11,6,7,10
2,4,5,1,3,8,9,13,12,11,6,0,7,10
2,4,10,1,3,5,8,9,13,12,11,6,0,7
2,5,1,0,4,3,8,12,11,13,9,6,7,10
2,7,0,1,6,9,3,12,13,8,11,10,4,5
2,7,10,1,6,9,3,12,13,8,5,11,4,0
2,8,0,1,13,12,3,11,9,4,7,6,10,5
2,8,1,0,3,13,12,11,4,5,6,7,9,10
2,8,5,0,4,3,12,11,1,6,7,9,10,13
2,8,10,1,12,6,5,9,11,3,13,0,7,4
2,12,0,3,11,10,9,1,7,5,4,6,13,8
2,12,1,4,3,13,11,6,9,8,5,0,7,10
2,12,5,0,4,3,8,11,1,6,7,9,10,13
2,12,10,3,11,0,9,1,7,5,4,6,13,8
2,13,0,1,12,3,11,8,10,9,7,4,6,5
2,13,1,0,3,12,11,8,4,5,6,7,9,10
2,13,10,1,8,12,6,5,9,11,3,4,7,0
3,4,0,1,5,2,8,9,13,12,11,6,10,7
