0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
"(0, 15)","(0, 2)","(0, 14)","(0, 3)","(0, 13)","(0, 4)","(0, 12)","(0, 8)","(0, 7)","(1, 3)","(1, 15)","(1, 4)","(1, 5)","(1, 13)","(1, 11)","(1, 2)","(1, 7)","(2, 3)","(2, 5)","(2, 15)","(2, 11)","(2, 12)","(2, 9)","(2, 10)","(3, 4)","(3, 5)","(3, 6)","(3, 7)","(3, 15)","(3, 8)","(3, 12)","(4, 5)","(4, 6)","(4, 7)","(4, 8)","(5, 7)","(5, 8)","(5, 9)","(5, 13)","(5, 6)","(6, 8)","(6, 10)","(6, 13)","(7, 9)","(7, 10)","(8, 9)","(8, 11)","(8, 12)","(8, 14)","(9, 10)","(9, 11)","(9, 13)","(9, 14)","(10, 11)","(10, 12)","(10, 14)","(11, 13)","(11, 14)","(11, 15)","(12, 13)","(12, 15)","(13, 14)","(13, 15)","(14, 15)"
176,117
0,1,15,2,3,13,4,7,5,11,12,9,10,6,8,14
1,0,3,15,4,13,2,7,5,6,12,11,9,10,8,14
5,0,4,3,7,2,8,13,1,6,15,12,9,10,11,14
6,2,3,10,5,7,12,9,4,0,1,13,8,14,15,11
9,1,7,11,5,13,2,10,0,3,8,12,15,6,14,4
10,1,11,7,2,9,5,3,0,13,8,14,6,4,12,15
11,0,13,8,14,15,2,12,9,5,6,1,3,10,7,4
0,2,1,15,3,13,4,7,5,6,12,11,9,10,8,14
1,2,0,3,15,4,13,7,5,6,12,11,9,10,8,14
2,5,0,4,3,7,8,13,1,6,15,12,9,10,11,14
2,9,4,3,0,5,1,8,7,14,13,15,11,12,10,6
2,10,8,3,0,5,11,12,9,6,14,7,1,15,13,4
2,11,0,13,8,14,15,12,9,1,5,6,3,10,7,4
3,0,1,15,2,13,4,7,5,11,12,9,10,6,8,14
3,1,0,15,4,13,2,7,5,6,12,11,9,10,8,14
3,5,0,4,7,2,8,13,1,6,9,10,11,12,15,14
3,6,2,10,5,12,7,9,13,8,0,4,1,15,11,14
4,0,2,3,5,1,7,8,13,15,9,10,11,12,6,14
4,1,2,3,5,0,7,8,13,15,9,10,11,12,6,14
4,5,0,3,7,2,8,13,1,6,15,12,9,10,11,14
4,6,2,3,5,1,0,10,7,12,8,13,9,15,11,14
5,1,0,4,3,7,2,8,13,15,6,12,9,10,11,14
7,0,2,5,9,10,3,1,4,8,13,6,14,11,12,15
7,1,2,5,9,10,3,0,6,4,8,13,11,14,12,15
7,5,0,4,3,2,8,13,1,6,15,12,9,10,11,14
7,9,4,8,5,0,3,2,14,13,10,1,11,12,15,6
7,10,8,5,9,4,3,0,11,12,6,14,2,13,1,15
8,0,2,9,5,11,12,3,7,13,14,10,4,1,15,6
8,5,2,9,11,12,0,3,10,13,7,14,1,15,4,6
8,6,2,9,5,11,12,0,3,10,13,7,14,1,4,15
8,9,4,7,5,3,0,2,14,13,11,12,1,10,15,6
8,11,7,9,5,4,0,3,10,1,13,2,14,6,15,12
11,1,0,13,8,14,15,2,3,4,7,12,9,5,6,10
12,0,1,13,15,2,3,4,7,11,9,5,6,10,8,14
12,10,1,13,15,2,3,11,7,14,9,6,0,5,8,4
13,0,11,15,2,14,8,12,3,5,9,1,10,6,7,4
13,1,4,0,5,6,15,2,3,7,8,14,12,11,9,10
13,5,0,4,3,7,2,8,6,1,15,12,9,10,11,14
13,6,4,0,1,5,3,8,15,2,7,12,9,11,14,10
13,9,4,0,1,5,6,8,7,2,14,15,3,11,10,12
13,11,0,8,14,15,2,9,6,5,12,3,10,1,7,4
14,0,3,15,8,12,11,13,10,2,1,5,6,9,7,4
14,9,7,0,10,2,13,8,12,15,11,3,5,1,6,4
14,10,8,9,11,12,6,13,2,5,15,0,3,1,7,4
14,11,0,13,8,15,2,12,9,5,6,1,3,10,7,4
15,0,1,2,3,13,4,7,5,11,12,9,10,6,8,14
15,1,0,3,4,13,2,7,5,6,12,11,9,10,8,14
15,11,0,13,8,14,2,12,9,5,6,1,3,10,7,4
0,2,3,11,15,14,13,8,1,12,10,9,5,6,4,7
1,2,3,4,0,5,15,13,7,8,14,12,11,9,6,10
2,3,5,0,4,7,8,13,1,6,9,10,11,12,14,15
2,5,1,0,4,3,7,8,13,15,6,12,9,10,11,14
2,10,9,8,3,0,5,11,12,6,14,7,1,15,13,4
2,11,1,14,0,15,9,10,13,8,3,4,7,12,5,6
2,12,0,1,13,15,3,4,7,11,9,5,6,8,10,14
2,15,0,1,3,13,4,7,5,6,12,11,9,10,8,14
2,15,1,0,3,4,13,7,5,6,12,11,9,10,8,14
2,15,11,0,13,8,14,12,9,1,5,6,3,10,7,4
3,4,0,6,13,8,12,15,1,5,14,11,9,10,2,7
3,4,1,2,5,0,7,8,13,15,9,10,11,12,6,14
3,4,5,0,7,2,8,13,9,10,1,11,12,15,6,14
3,4,6,2,5,1,0,10,7,8,13,9,15,11,14,12
3,5,1,0,4,7,2,8,13,15,6,9,10,11,12,14
3,7,0,2,5,9,10,1,4,8,13,6,14,11,12,15
3,7,1,2,5,9,10,0,6,4,8,13,11,14,12,15
3,7,5,0,4,2,8,13,1,6,9,10,11,12,15,14
3,8,0,2,9,5,11,12,7,13,14,10,4,1,15,6
3,8,5,2,9,11,12,0,7,10,13,14,15,1,4,6
3,8,6,2,9,5,11,12,0,10,7,13,14,1,4,15
3,8,12
3,12,0,1,13,15,2,4,7,5,6,11,9,10,8,14
3,15,0,1,2,13,4,7,5,11,12,9,10,6,8,14
3,15,1,0,4,13,2,7,5,6,12,11,9,10,8,14
4,5,1,2,3,0,13,8,7,15,6,12,11,9,14,10
4,7,0,2,3,5,1,9,10,8,6,12,13,15,11,14
4,7,1,2,3,5,0,9,10,8,6,12,13,15,14,11
4,7,5,0,3,2,8,13,1,6,15,12,9,10,11,14
4,8,0,2,3,5,1,9,11,12,7,15,13,14,10,6
4,8,5,2,3,1,0,9,11,12,7,15,13,14,10,6
4,8,6,2,3,5,1,0,9,11,12,10,7,15,13,14
7,5,1,2,9,10,3,0,11,13,8,14,6,12,4,15
