0,1,2,3,4,5,6,7,8,9,10,11
"(0, 1)","(0, 11)","(0, 10)","(0, 5)","(0, 7)","(0, 2)","(1, 2)","(1, 3)","(1, 11)","(1, 4)","(1, 10)","(1, 5)","(2, 3)","(2, 4)","(2, 11)","(2, 6)","(2, 8)","(3, 9)","(3, 4)","(3, 7)","(3, 11)","(3, 6)","(4, 5)","(4, 6)","(4, 10)","(4, 8)","(4, 9)","(4, 11)","(5, 7)","(5, 11)","(5, 9)","(6, 7)","(6, 10)","(7, 10)","(8, 9)","(9, 10)"
85,43
3,0,2,1,7,11,6,10,5,4,9,8
4,0,5,2,1,10,11,7,9,6,3,8
6,1,4,2,10,3,0,9,7,11,5,8
8,1,4,2
9,1,10,3,4,5,7,6,0,11,2,8
0,7,4,1,11,10,5,2,6,3,9,8
1,3,0,2,7,11,6,5,10,4,9,8
1,4,0,5,2,10,11,7,9,6,3,8
1,8,2,4,10,9,6,0,3,5,7,11
2,3,0,1,7,11,10,5,6,4,9,8
2,4,0,5,1,10,11,7,9,6,3,8
2,6,1,4,10,3,0,9,7,11,5,8
5,4,0,2,1,10,11,6,9,7,3,8
5,7
5,9,3,4,7,1,11,6,10,0,2,8
7,3,5,1,9,4,11,0,10,6,2,8
7,6,2,3,0,1,11,10,5,4,9,8
10,4,0,5,2,1,11,7,9,6,3,8
10,6,3,9,7,1,4,5,0,2,11,8
10,9,3,7,1,4,6,5,0,2,11,8
11,3,0,2,1,7,6,10,5,4,9,8
11,4,0,5,2,1,10,7,9,6,3,8
11,8,2,4,0,5,1,10,9,7,6,3
0,1,2,10,4,6,5,11,7,3,9,8
0,1,5,10,4,7,9,2,11,6,3,8
0,2,11
0,5,11
1,2,3,0,7,11,5,10,6,4,9,8
1,2,4,0,5,10,11,7,9,6,3,8
1,5,4,10,7,0,9,3,6,11,2,8
1,11,3,0,2,7,6,5,10,4,9,8
1,11,4,0,5,2,10,7,9,6,3,8
2,6,3,1,4,10,0,9,7,11,5,8
2,8,4,0,5,1,10,11,9,7,6,3
2,11,3,0,1,7,10,5,6,4,9,8
2,11,4,0,5,1,10,7,9,6,3,8
5,9,4,7,10,3,6,0,1,11,2,8
5,11,4,0,2,1,10,6,9,7,3,8
10,9,4,7,3,5,6,1,11,0,2,8
1,2,3,4,10,6,0,9,7,11,5,8
1,2,11,3,0,7,5,10,6,4,9,8
1,2,11,4,0,5,10,7,9,6,3,8
2,6,3,4,10,1,0,9,7,5,11,8
