0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"(0, 2)","(0, 12)","(0, 7)","(0, 5)","(0, 9)","(0, 1)","(0, 6)","(1, 14)","(1, 9)","(1, 10)","(1, 2)","(1, 6)","(1, 12)","(2, 3)","(2, 7)","(2, 8)","(2, 9)","(2, 12)","(2, 13)","(2, 11)","(2, 5)","(2, 10)","(3, 5)","(3, 6)","(3, 10)","(3, 13)","(3, 7)","(3, 12)","(3, 9)","(4, 6)","(4, 7)","(4, 11)","(4, 14)","(4, 10)","(5, 6)","(6, 13)","(7, 10)","(7, 8)","(8, 11)","(8, 14)","(9, 11)","(10, 14)","(11, 12)","(11, 14)","(13, 14)"
97,43
3,1,2,6,10,12,9,0,13,5,4,11,7,14,8
4,3,6,7,10,0,1,2,12,5,9,14,11,13,8
8,0,2,7
10,0,7,1,2
11,1,12,14,9,2,0,3,10,13,8,7,5,6,4
13,1,6,2,14,5,3,0,4,8,11,10,12,9,7
14,0,1
0,5,1,6,2,3,13,7,12,9,10,14,4,8,11
0,7,1,10,2
1,6
1,10,0,7,2
2,3,4,7,11,10,6,8,0,12,9,14,1,5,13
2,10,0,7,1
2,11,4,7,10,8,14,1,13,9,12,6,0,3,5
2,13,1,6,14,5,3,0,4,11,10,8,12,9,7
5,3,1,6,0,2,10,12,9,13,4,7,11,14,8
6,3,4,10,7,1,0,9,2,12,14,5,11,13,8
6,4,3,7,10,0,1,2,12,5,9,14,13,11,8
6,13,2,5,3,1,0,10,12,9,7,14,4,11,8
7,3,1,10,0,2,6,12,9,4,5,13,11,14,8
7,4,9,0,2,3,11,6,12,5,10,8,1,13,14
7,8,0,2
7,10,1,0,2
9,3,1,2,6,10,12,0,13,5,4,11,7,14,8
9,11,1,12,14,2,0,3,10,13,8,7,5,6,4
12,3,1,2,6,10,9,0,13,5,4,11,7,14,8
12,11,1,14,9,2,10,13,8,0,3,4,7,6,5
0,1,2,6,3,13,5,7,12,9,10,14,4,8,11
0,1,9
0,1,12
0,2,9
0,2,12
1,2,9
1,2,12
2,3,5,9,0,12,7,6,11,1,4,13,8,14,10
2,5,8,10,3,7,14,13,0,4,1,11,6,12,9
2,5,11,7,3,0,8,4,12,9,6,10,14,1,13
2,7,3,6,0,1,13,5,4,12,9,10,14,11,8
2,9,3,12,1,0,11,10,6,14,7,5,4,13,8
2,9,11,7,0,3,8,4,12,5,6,10,14,1,13
2,12,3,11,9,1,0,10,6,14,7,5,4,13,8
2,12,11,7,0,3,8,4,9,5,6,10,14,1,13
2,13,3,6,0,1,5,12,7,9,14,10,11,4,8
