0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
"(0, 8)","(0, 1)","(0, 15)","(0, 2)","(0, 3)","(0, 14)","(0, 13)","(0, 4)","(0, 12)","(0, 5)","(0, 6)","(0, 11)","(0, 7)","(1, 9)","(1, 2)","(1, 3)","(1, 15)","(1, 4)","(1, 5)","(1, 14)","(1, 13)","(1, 6)","(1, 12)","(1, 7)","(1, 11)","(1, 8)","(2, 5)","(2, 10)","(2, 3)","(2, 4)","(2, 15)","(2, 6)","(2, 14)","(2, 7)","(2, 13)","(2, 8)","(2, 12)","(2, 9)","(3, 11)","(3, 4)","(3, 5)","(3, 6)","(3, 7)","(3, 15)","(3, 8)","(3, 14)","(3, 9)","(3, 13)","(3, 10)","(4, 9)","(4, 13)","(4, 6)","(4, 12)","(4, 5)","(4, 7)","(4, 8)","(4, 15)","(4, 14)","(4, 11)","(5, 11)","(5, 13)","(5, 6)","(5, 7)","(5, 8)","(5, 9)","(5, 10)","(5, 15)","(5, 12)","(6, 13)","(6, 14)","(6, 7)","(6, 8)","(6, 9)","(6, 10)","(6, 11)","(6, 12)","(7, 8)","(7, 15)","(7, 9)","(7, 10)","(7, 11)","(7, 12)","(7, 13)","(7, 14)","(8, 9)","(8, 10)","(8, 11)","(8, 12)","(8, 13)","(8, 14)","(8, 15)","(9, 14)","(9, 10)","(9, 11)","(9, 12)","(9, 13)","(9, 15)","(10, 11)","(10, 12)","(10, 13)","(10, 14)","(10, 15)","(11, 12)","(11, 13)","(11, 15)","(11, 14)","(12, 13)","(12, 14)","(12, 15)","(13, 14)","(13, 15)","(14, 15)"
8457,3856
9,0,4,14,1,8,7,11,6,12,13,5,3,15,2,10
10,1,2,9,11,8,7,12,13,6,5,14,15,3,4,0
1,9,0,4,14,8,7,11,6,12,13,5,3,15,2,10
2,9,0,4,14,1,8,7,11,6,12,13,5,3,15,10
2,10,1,9,11,8,7,12,13,6,5,14,15,3,0,4
3,9,0,4,14,1,8,7,11,6,12,13,5,15,2,10
3,10,1,2,9,11,8,7,12,13,6,5,14,15,4,0
4,9,0,14,1,8,7,11,6,12,13,5,3,15,2,10
5,9,0,4,14,1,8,7,11,6,12,13,3,15,2,10
5,10,1,2,9,11,8,7,12,13,6,14,15,3,4,0
6,9,0,4,14,1,8,7,11,12,13,5,3,15,2,10
6,10,1,2,9,11,8,7,12,13,5,14,15,3,4,0
7,9,0,4,14,1,8,11,6,12,13,5,3,15,2,10
7,10,1,2,9,11,8,12,13,6,5,14,15,3,4,0
8,9,0,4,14,1,7,11,6,12,13,5,3,15,2,10
8,10,1,2,9,11,7,12,13,6,5,14,15,3,4,0
11,9,0,4,14,1,8,7,6,12,13,5,3,15,2,10
11,10,2,5,3,12,9,13,8,7,6,15,14,0,1,4
12,9,0,4,14,1,8,7,11,6,13,5,3,15,2,10
12,10,1,2,9,11,8,7,13,6,5,14,15,3,4,0
13,9,0,4,14,1,8,7,11,6,12,5,3,15,2,10
