0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
"(0, 1)","(0, 17)","(0, 16)","(0, 15)","(0, 4)","(0, 14)","(0, 5)","(0, 13)","(0, 7)","(0, 8)","(0, 10)","(0, 9)","(0, 11)","(1, 2)","(1, 17)","(1, 5)","(1, 6)","(1, 14)","(1, 13)","(1, 9)","(1, 12)","(2, 5)","(2, 17)","(2, 7)","(2, 15)","(2, 11)","(2, 10)","(2, 9)","(3, 5)","(3, 6)","(3, 7)","(3, 17)","(3, 16)","(3, 14)","(3, 12)","(3, 11)","(4, 5)","(4, 6)","(4, 7)","(4, 9)","(4, 17)","(4, 15)","(4, 8)","(5, 6)","(5, 8)","(5, 9)","(5, 10)","(5, 14)","(5, 16)","(6, 8)","(6, 10)","(6, 11)","(6, 17)","(6, 14)","(7, 9)","(7, 11)","(7, 12)","(7, 13)","(7, 8)","(7, 15)","(8, 10)","(8, 11)","(8, 12)","(8, 14)","(8, 16)","(9, 10)","(9, 11)","(9, 12)","(9, 14)","(10, 11)","(10, 12)","(10, 14)","(10, 15)","(10, 16)","(11, 12)","(11, 13)","(11, 14)","(11, 15)","(12, 14)","(12, 15)","(12, 16)","(12, 17)","(12, 13)","(13, 16)","(14, 15)","(14, 16)","(14, 17)","(15, 16)","(15, 17)","(16, 17)"
388,218
2,0,1,5,17,7,15,11,10,9,13,12,14,6,4,3,16,8
3,4,5,6,7,17,2,8,9,0,1,14,16,11,12,15,10,13
6,0,5,4,8,10,1,11,17,14,3,2,9,16,15,7,12,13
12,0,11,10,14,9,15,8,16,7,17,1,13,3,6,2,5,4
0,1,4,17,5,6,9,16,14,2,3,12,8,10,11,13,15,7
0,4,3,17,16,14,5,7,11,6,1,2,15,12,8,13,10,9
0,7,3,17,16,14,5,11,15,2,12,4,1,6,13,8,10,9
0,8,3,17,16,14,5,7,11,6,12,4,1,2,15,13,10,9
0,10,4,9,8,6,5,15,7,11,12,14,1,2,16,17,3,13
0,11,6,1,17,4,14,5,8,10,2,13,9,12,15,3,16,7
0,15,3,17,16,14,5,7,11,12,1,2,4,6,13,8,10,9
0,16,4,15,17,5,8,14,10,2,12,11,7,1,3,6,9,13
