0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
"(0, 1)","(0, 15)","(0, 14)","(0, 9)","(0, 11)","(1, 2)","(1, 5)","(1, 7)","(2, 3)","(2, 13)","(2, 12)","(3, 4)","(3, 5)","(3, 14)","(4, 5)","(4, 11)","(4, 15)","(5, 6)","(5, 7)","(6, 7)","(6, 14)","(7, 8)","(8, 9)","(8, 10)","(9, 11)","(10, 11)","(10, 13)","(10, 14)","(11, 12)","(11, 13)","(12, 13)","(13, 15)"
122,48
2,0,1
5,0,1
7,0,1
0,2,1,6,14,5,3,7
0,4,15,11,13,8,9,5,7,10,1,3,2,6,14,12
0,5,1,6,14,7,3,2
1,4,5,0,11,15,13,2,3,12,14,10,6,8,7,9
1,4,5,7,0,11,15,10,8,9,13,14,2,3,6,12
3,2,0,14,1,5,6,7
3,1,2,5,4,6,14,7,0,15,11,13,12,10,8,9
4,2,3,0,11,15,1,14,12,13,10,5,8,7,6,9
4,3,0,11,15,14,13,10,2,1,12,5,7,8,6,9
6,4,5,0,14,11,15,1,3,10,13,7,2,8,9,12
6,5,0,14,1,3,7,2
6,4,5,7,0,14,11,15,1,3,10,8,9,13,2,12
6,4,5,14,3,2,1,7,0,15,11,13,10,12,8,9
8,5,7,0,9,1,11,4,10,15,14,3,6,13,2,12
8,6,7,0,9,14,1,10,5,11,13,2,4,3,12,15
8,7,0,9,1
9,1,0,6,8,7,14,5,10,3,4,11,13,2,15,12
10,0,11,14,7,8,1,9,4,5,6,2,13,15,3,12
10,2,13,1,11,0,14,8,7,12,9,4,5,15,3,6
10,3,14,1,11,0,8,7,13,2,5,4,9,12,15,6
10,6,14,5,11,4,8,7,3,0,9,1,15,2,13,12
10,7,8,5,11,4,14,3,6,9,0,1,15,2,13,12
11,1,0,8,10,9,7,14,13,2,5,4,6,3,15,12
11,2,12,13,9,1,0,15,4,3,5,14,7,8,10,6
11,3,4,2,12,13,15,0,14,1,10,5,8,7,6,9
12,0,11,3,2,14,4,1,13,10,15,5,7,8,6,9
12,1,2,6,11,10,14,13,0,3,4,5,7,8,9,15
12,2,0,11,1,13,15,4,3,5,14,10,6,8,7,9
13,1,2,11,0,12,15,4,5,3,14,10,6,8,7,9
13,2,0,11,15,1,12,4,3,5,14,10,6,8,7,9
15,1,0,8,9,13,10,7,11,2,14,5,4,12,3,6
15,2,13,9,0,1,11,12,4,3,5,14,7,8,10,6
15,3,4,2,13,11,0,12,14,1,10,5,8,7,6,9
0,4,15,11,13,9,10,14,8,3,7,5,2,1,6,12
8,1,7,5,4,9,11,10,0,14,13,2,3,6,15,12
9,8,13,11,10,7,2,1,0,4,5,12,3,14,15,6
11,4,5,2,12,13,3,1,15,0,14,10,6,8,7,9
12,0,11,4,15,13,8,10,9,5,7,14,3,6,1,2
14,1,0,9,13,10,2,15,11,8,7,3,12,4,5,6
14,1,0,15,8,10,7,9,13,11,2,6,5,4,12,3
14,3,4,1,0,2,5,15,11,6,13,10,12,7,8,9
15,1,0,9,13,2,11,12,4,5,3,7,8,14,10,6
15,4,5,2,13,3,1,11,0,12,14,10,6,8,7,9
0,9,11,12,3,14,4,2,10,13,15,1,8,7,5,6
14,0,9,15
