0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
"(0, 1)","(0, 2)","(0, 15)","(0, 3)","(0, 14)","(0, 5)","(0, 9)","(0, 6)","(0, 7)","(0, 16)","(0, 11)","(0, 13)","(1, 6)","(1, 11)","(1, 8)","(1, 10)","(1, 12)","(1, 9)","(1, 3)","(1, 2)","(1, 5)","(2, 5)","(2, 10)","(2, 8)","(2, 12)","(2, 6)","(2, 13)","(2, 16)","(3, 4)","(3, 6)","(3, 12)","(3, 5)","(3, 11)","(4, 6)","(4, 11)","(4, 14)","(4, 10)","(4, 15)","(4, 12)","(4, 13)","(5, 6)","(5, 7)","(5, 11)","(5, 13)","(5, 16)","(5, 14)","(5, 8)","(6, 7)","(6, 8)","(6, 12)","(6, 15)","(6, 16)","(6, 13)","(7, 9)","(7, 11)","(7, 14)","(7, 13)","(8, 10)","(8, 12)","(8, 15)","(8, 14)","(8, 11)","(9, 13)","(9, 14)","(9, 16)","(9, 12)","(9, 15)","(10, 11)","(10, 12)","(10, 16)","(10, 13)","(10, 14)","(11, 14)","(11, 16)","(11, 12)","(11, 13)","(11, 15)","(12, 14)","(12, 15)","(12, 13)","(12, 16)","(13, 16)","(13, 14)","(14, 16)","(15, 16)"
398,228
4,2,6,10,12,13,8,1,16,15,14,11,5,3,0,9,7
8,0,6,2,1,15,14,5,11,7,4,12,16,13,3,10,9
10,0,11,2,1,16,13,14,5,12,8,6,9,3,7,15,4
12,0,14,15,6,13,2,3,11,1,9,16,4,8,7,5,10
0,7,1,6,5,9,11,12,15,16,13,4,8,3,14,2,10
0,13,1,9,12,5,11,10,2,6,7,14,16,15,3,8,4
0,14,4,15,3,6,11,13,12,8,16,9,5,7,1,2,10
0,15,5,6,8,11,16,7,4,3,1,12,13,2,14,10,9
0,16,1,11,9,6,5,10,12,2,14,7,13,15,4,3,8
1,8,0,6,2,15,14,5,11,7,4,12,16,13,3,10,9
1,10,0,11,2,16,13,14,5,12,8,9,6,3,7,15,4
1,12,0,14,15,6,13,2,3,11,9,16,5,8,10,4,7
2,8,0,6,1,15,14,5,11,7,4,12,16,13,3,9,10
2,10,0,11,1,16,13,14,5,12,8,6,9,3,7,15,4
2,12,0,14,15,6,13,3,11,1,9,16,5,8,10,4,7
3,4,5,6,11,14,13,7,8,1,12,15,16,0,9,10,2
3,12,0,14,15,6,13,2,11,1,9,16,4,5,8,7,10
5,8,0,6,2,1,15,14,11,7,4,12,16,13,3,10,9
6,4,2,10,12,13,8,1,16,15,14,11,5,3,0,9,7
6,8,0,2,1,15,14,5,11,12,16,10,13,9,4,7,3
6,12,0,14,15,13,2,3,11,1,9,16,7,4,5,8,10
9,12,0,14,15,6,13,2,3,11,1,16,4,8,7,5,10
11,4,2,10,16,1,5,12,13,0,8,6,14,15,9,3,7
11,8,0,6,2,1,15,14,5,7,4,3,12,16,13,10,9
11,10,0,2,1,16,13,14,5,8,12,6,9,3,7,15,4
11,12,0,14,15,6,13,2,3,1,9,16,4,8,7,5,10
13,4,5,3,6,11,14,0,12,7,8,1,15,16,2,9,10
13,10,1,9,12,5,11,2,6,0,14,16,7,15,8,3,4
13,12,1,9,5,11,10,2,6,0,7,14,16,15,3,8,4
14,4,9,15,12,13,0,8,11,16,6,3,1,2,5,10,7
14,8,4,6,10,12,15,11,5,7,16,0,13,1,2,3,9
14,10,3,12,11,0,4,5,1,15,6,13,2,9,16,8,7
14,12,3,11,0,4,5,1,2,15,9,6,16,13,8,10,7
15,4,5,0,6,8,11,16,3,14,13,1,2,7,12,10,9
15,8,5,0,6,11,16,1,2,14,7,4,3,12,13,10,9
15,12,3,0,6,4,11,1,2,14,9,16,13,5,7,8,10
16,10,1,11,9,6,5,0,12,2,14,7,13,15,4,3,8
16,12,1,11,9,6,5,0,10,2,14,7,13,15,4,3,8
0,1,2,4,15,3,14,6,11,13,10,12,8,9,16,5,7
0,1,3,4,15,14,6,11,13,10,12,8,9,16,5,7,2
0,1,11,2,10,16,5,12,13,8,14,9,6,15,3,7,4
0,2,13,4,15,3,14,6,11,10,12,8,16,9,1,5,7
0,2,16,4,15,3,14,6,11,13,10,12,8,9,1,5,7
0,5,7,1,6,9,11,12,15,16,13,4,8,3,14,2,10
0,5,13,1,9,12,11,10,2,6,7,14,16,15,3,8,4
0,5,14,6,12,16,7,4,8,13,15,2,3,11,1,9,10
0,5,16,1,11,9,6,10,12,2,14,7,13,15,4,3,8
0,6,7,1,5,9,11,13,16,14,12,15,4,3,8,10,2
0,6,13,1,9,12,5,11,10,2,7,16,15,14,3,8,4
0,6,15,14,5,7,4,8,12,16,13,11,9,3,2,1,10
0,6,16,1,11,9,5,10,12,2,7,4,13,15,3,8,14
0,9,7,12,1,2,15,3,14,6,16,11,13,5,8,10,4
0,9,13,6,7,16,1,12,15,5,11,14,10,2,8,3,4
0,9,14,6,7,13,16,1,12,15,4,5,8,11,10,2,3
