0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
"(0, 17)","(0, 12)","(0, 9)","(0, 15)","(0, 6)","(1, 3)","(1, 10)","(1, 12)","(2, 9)","(2, 12)","(2, 14)","(2, 5)","(3, 5)","(3, 6)","(3, 16)","(3, 17)","(4, 12)","(4, 14)","(5, 15)","(5, 6)","(5, 8)","(5, 9)","(6, 8)","(6, 13)","(6, 9)","(7, 9)","(7, 16)","(8, 11)","(10, 12)","(10, 14)","(10, 16)","(11, 12)","(11, 13)","(13, 15)","(14, 15)","(15, 17)"
138,52
13,5,15,6,0,9
16,0,7,9,10,12,3,6,17,2,14,5,1,15,4,13,11,8
0,1,12,2,9,5,3,6,15,17,14,10,13,4,16,7,11,8
0,5,9,15,6,13,2,12,14,11,10,4,8,1,3,16,7,17
0,6,1,12,3,17
1,2,12,0,9,5,3,6,15,17,14,10,13,4,16,7,11,8
1,5,3,0,12,15,6,9,17,2,14,10,13,11,16,4,7,8
2,3,5,0,9,12,6,17,15,1,13,14,10,11,16,4,7,8
2,4,12,14,10,0,9,15,7,16,5,3,6,17,1,13,11,8
2,5,0,9,12,15,6,14,13,10,4,11,1,3,16,7,8,17
2,3,5,6,9,7,16,10,12,14,1,15,0,4,17,13,11,8
6,2,5,9,1,3,12,0,17,15,14,13,10,16,4,11,7,8
7,0,9,4,2,12,16,10,14,5,3,6,17,15,1,13,11,8
7,2,9,4,12,0,16,10,14,17,3,6,15,5,1,13,11,8
7,3,16,0,9,6,17,10,12,5,2,14,1,15,13,4,11,8
8,2,5,1,6,3,11,12,9,13,0,15,14,17,10,16,4,7
8,3,6,5,1,11,12,13,0,2,15,14,9,17,10,16,4,7
8,5,1,6,3,11,12,13,0,2,15,14,9,17,10,16,4,7
8,3,6,5,9,1,11,12,2,0,13,17,15,14,10,16,4,7
8,3,6,5,16,4,11,12,1,0,15,14,2,10,13,17,9,7
9,0,1,2,12,5,3,6,15,17,14,10,13,4,16,7,11,8
9,3,5,6,7,16,4,2,12,0,14,1,15,10,17,13,11,8
10,3,1,16,6,12,0,17,9,7,15,14,2,5,13,4,11,8
10,7,16,0,12,9,3,6,17,2,1,14,5,15,4,13,11,8
11,2,12,0,9,5,8,6,13,15,14,10,4,16,7,1,3,17
11,5,8,1,12,3,6,2,0,13,9,14,15,17,10,4,16,7
11,8,1,12,6,3,5,0,2,13,17,9,15,14,10,4,16,7
12,5,2,0,15,6,9,14,13,10,4,11,1,3,16,7,8,17
12,8,11,1,6,3,5,0,13,2,17,9,15,14,10,4,16,7
14,0,15,16,10,17,3,6,12,9,7,5,1,2,13,4,11,8
14,1,10,0,15,12,17,3,5,4,2,16,9,6,7,13,11,8
14,2,0,15,9,12,5,10,4,6,3,1,16,7,13,17,11,8
14,4,0,15,12,10,2,9,5,7,16,6,3,1,17,13,11,8
14,5,2,15,7,10,16,9,0,12,1,3,17,6,4,13,11,8
14,10,0,15,12,4,2,9,5,7,16,3,1,6,17,13,11,8
15,0,2,5,14,12,9,6,10,4,13,3,1,16,7,11,17,8
17,0,1,3,12,6
0,4,12,1,10,14,15,2,17,3,5,9,16,6,7,13,11,8
0,4,12,11
1,4,12,11
1,10,0,12,9,3,5,6,2,14,16,7,17,15,13,4,11,8
1,10,11,12
1,11,12,0,3,13,6,8,5,17,15,2,9,14,10,4,16,7
7,2,9,5,4,12,0,16,10,14,15,6,17,3,1,13,11,8
9,2,5,1,12,0,3,6,15,17,14,10,13,4,16,7,11,8
10,0,12,11
12,0,15,16,10,17,3,6,9,7,5,14,1,2,13,4,11,8
15,5,8,1,17,3,0,12,14,10,6,11,16,13,2,9,4,7
7,2,9,5,6,4,12,0,16,10,14,15,17,3,1,13,11,8
9,5,6,8,1,2,12,0,3,11,15,17,13,14,10,4,16,7
9,5,6,7,8,1,2,12,0,3,16,10,11,14,15,17,13,4
9,5,6,8,2,1,12,0,3,11,15,17,13,14,10,4,16,7
