0,1,2,3,4,5,6,7,8,9,10,11,12,13
"(0, 12)","(0, 7)","(0, 13)","(0, 6)","(0, 2)","(0, 1)","(0, 3)","(0, 4)","(0, 11)","(0, 10)","(1, 3)","(1, 13)","(1, 7)","(1, 2)","(1, 8)","(1, 9)","(1, 4)","(1, 12)","(1, 11)","(2, 13)","(2, 3)","(2, 9)","(2, 4)","(2, 10)","(2, 8)","(2, 5)","(2, 12)","(3, 6)","(3, 11)","(3, 9)","(3, 5)","(3, 4)","(3, 7)","(3, 13)","(3, 10)","(4, 11)","(4, 10)","(4, 5)","(4, 7)","(4, 6)","(4, 12)","(4, 8)","(4, 9)","(5, 12)","(5, 13)","(5, 7)","(5, 11)","(5, 6)","(5, 9)","(5, 8)","(6, 12)","(6, 8)","(6, 13)","(6, 9)","(7, 8)","(7, 9)","(7, 11)","(7, 13)","(8, 10)","(8, 9)","(8, 11)","(8, 12)","(9, 11)","(9, 10)","(9, 12)","(10, 11)","(10, 12)","(10, 13)","(11, 12)","(12, 13)"
392,214
5,1,12,13,4,3,7,11,2,9,8,0,6,10
8,0,7,1,6,10,2,11,4,12,5,9,3,13
9,0,1,3,7,11,2,10,12,6,4,13,8,5
0,6,2,3,12,8,5,4,13,9,1,11,10,7
0,10,1,4,11,8,9,2,12,13,3,5,7,6
1,8,0,7,6,10,2,11,4,12,5,9,3,13
1,9,0,3,7,11,2,10,12,6,4,5,13,8
2,5,1,12,13,4,3,7,11,9,8,0,6,10
2,8,0,7,1,6,10,11,4,12,5,9,3,13
2,9,0,1,3,7,11,10,12,6,4,13,8,5
3,5,1,12,13,4,7,11,2,9,8,0,6,10
3,9,0,1,7,11,2,10,12,6,4,13,8,5
4,5,1,12,13,3,7,11,2,9,8,0,6,10
4,8,0,7,1,6,10,2,11,12,5,9,3,13
4,9,0,1,3,7,11,2,10,12,6,13,8,5
6,5,2,3,12,0,8,4,13,9,1,11,10,7
6,8,3,7,1,10,9,2,11,4,5,0,13,12
6,9,2,3,12,0,8,5,4,13,1,11,10,7
7,5,2,8,0,1,9,4,3,13,6,10,11,12
7,8,0,1,6,10,2,11,4,12,3,13,9,5
7,9,0,1,3,11,2,10,12,6,4,13,8,5
10,8,1,4,11,9,2,12,13,0,3,5,7,6
10,9,1,4,11,8,2,12,13,0,3,5,7,6
11,5,2,3,4,10,9,12,8,0,1,6,13,7
11,8,0,7,1,6,10,2,4,12,5,9,3,13
11,9,0,1,3,7,2,10,12,6,4,13,8,5
12,5,1,13,4,3,7,11,2,9,8,0,10,6
12,8,0,7,1,6,10,2,11,4,5,9,13,3
12,9,0,1,3,7,11,2,10,6,4,13,8,5
13,5,1,12,4,3,7,11,2,9,8,0,6,10
0,1,7,2,8,5,9,4,3,13,6,10,11,12
0,1,11,2,3,4,10,9,5,12,8,6,13,7
0,2,10,1,4,11,8,9,12,13,3,5,7,6
0,3,6,2,12,8,5,4,13,9,11,10,1,7
0,3,10,1,4,11,8,9,2,12,13,5,7,6
0,4,6,2,3,12,8,5,13,9,1,11,10,7
0,4,10,1,11,8,9,2,12,13,3,5,7,6
0,11,10,2,3,4,9,5,12,8,1,6,13,7
0,12,6,3,13,5,11,10,9,4,1,2,7,8
0,12,10,1,4,11,8,9,2,13,3,5,7,6
0,13,6,2,3,12,8,5,4,9,1,11,10,7
0,13,10,1,4,11,8,9,2,12,3,5,7,6
1,2,8,3,7,6,10,9,11,4,5,0,13,12
1,2,9,0,3,7,11,10,12,6,4,5,13,8
1,3,9,0,7,11,2,10,12,6,4,8,5,13
1,4,8,0,7,6,10,2,11,12,5,9,3,13
1,4,9,0,3,7,11,2,10,12,6,5,13,8
1,7,8,3,6,10,9,2,11,4,5,12,0,13
1,7,9,2,8,0,5,4,3,13,6,10,11,12
1,11,8,3,7,6,10,9,2,4,5,0,13,12
1,11,9,2,3,4,10,5,12,8,0,6,13,7
1,12,8,0,7,6,10,2,11,4,5,9,13,3
1,12,9,0,3,7,11,2,10,6,4,5,13,8
2,3,5,1,12,13,4,7,11,9,8,0,6,10
2,3,9,0,1,7,11,10,12,6,4,13,8,5
2,4,5,1,12,13,3,7,11,9,8,0,6,10
2,4,8,0,7,1,6,10,11,12,5,9,3,13
2,4,9,0,1,3,7,11,10,12,6,13,8,5
2,10,8,3,7,1,6,9,11,4,5,0,13,12
2,10,9,1,4,11,8,12,13,0,3,5,7,6
2,12,5,3,13,0,6,11,10,9,4,1,7,8
2,12,8,0,7,1,6,10,11,4,5,9,3,13
2,12,9,0,1,3,7,11,10,6,4,13,8,5
2,13,5,1,12,4,3,7,11,9,8,0,6,10
3,4,5,1,12,13,7,11,2,9,8,0,6,10
3,4,9,0,1,7,11,2,10,12,6,13,8,5
3,6,5,2,12,0,8,4,13,9,11,10,1,7
