0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
"(0, 8)","(0, 6)","(0, 4)","(0, 9)","(0, 12)","(0, 7)","(0, 10)","(0, 13)","(1, 13)","(1, 7)","(1, 14)","(1, 2)","(1, 10)","(1, 6)","(1, 9)","(1, 17)","(2, 6)","(2, 11)","(2, 14)","(2, 10)","(2, 5)","(2, 7)","(2, 16)","(3, 6)","(3, 12)","(3, 17)","(3, 4)","(3, 8)","(4, 5)","(4, 10)","(4, 16)","(5, 14)","(5, 17)","(5, 15)","(6, 16)","(6, 14)","(6, 12)","(7, 8)","(7, 13)","(7, 14)","(8, 12)","(8, 16)","(8, 17)","(8, 11)","(9, 14)","(9, 15)","(10, 17)","(10, 12)","(11, 12)","(11, 15)","(11, 17)","(12, 13)","(12, 14)","(16, 17)"
111,53
0,3,8,6,4,12,16,10,17,2,1,5,11,7,14,13,9,15
1,0,13,7,10,6,9,12,2,14,8,11,17,16,3,15,5,4
2,0,6,10,7,1,12,14,13,9,11,8,15,17,16,3,5,4
3,1,6,17,16,8,4,2,7,0,12,11,10,5,14,13,9,15
14,0,9,6,7,12,1,2,8,13,10,17,11,16,3,4,5,15
16,1,6,17,2,3,5,11,10,4,8,12,14,15,0,7,13,9
17,0,8,10,12,11,3,2,6,4,1,5,16,7,14,15,13,9
0,4,3,8,6,12,16,10,17,2,1,5,11,7,14,13,9,15
1,2,5,14,17,16,11,10,6,4,8,15,12,3,0,9,7,13
4,7,0,12,10,3,8,13,14,1,2,17,6,16,5,9,11,15
5,2,4,10,16,17,11,1,3,15,12,8,0,14,6,9,13,7
6,0,11,2,12,8,10,7,14,16,3,1,17,4,13,9,5,15
6,1,0,13,7,10,9,12,14,2,8,11,16,3,17,15,4,5
6,2,0,10,7,1,12,14,13,9,11,8,15,17,16,3,5,4
6,3,1,17,16,8,4,2,0,12,7,11,10,5,9,13,14,15
6,14,0,9,7,12,1,2,8,13,10,17,11,16,3,4,5,15
6,16,1,17,2,3,5,11,10,4,8,12,14,15,0,7,13,9
7,0,3,8,6,4,12,16,2,14,1,10,13,17,11,5,9,15
7,1,0,13,10,6,9,12,2,14,8,11,17,16,3,15,5,4
7,2,0,6,10,14,1,12,9,13,8,11,15,16,3,17,5,4
8,0,6,12,16,3,4,17,10,5,1,11,2,14,15,7,13,9
8,3,6,0,12,16,4,17,10,5,1,11,2,14,15,7,13,9
9,0,3,14,6,1,12,8,4,17,7,5,16,13,10,11,2,15
9,1,0,13,7,10,6,12,14,2,8,11,17,16,3,15,5,4
9,14,0,6,7,12,1,2,8,13,10,17,11,16,3,4,5,15
10,0,3,4,17,12,8,6,5,16,11,1,2,14,15,13,7,9
10,1,0,13,7,6,9,12,2,14,8,11,17,16,3,15,5,4
10,2,0,6,7,1,12,14,13,9,11,8,15,17,16,3,5,4
10,12
10,17,0,8,12,11,3,2,4,6,1,5,16,7,14,15,13,9
11,8,0,12
12,0,5,14,4,9,6,7,10,3,15,1,8,17,2,16,13,11
12,3,5,14,17,4,6,1,8,11,10,16,0,2,13,7,9,15
12,11,0,8
12,14,2,11,6,10,17,0,1,3,8,5,16,9,7,13,4,15
13,0,3,12,8,6,4,10,7,16,1,17,2,14,9,11,5,15
13,1,0,7,10,6,9,2,14,12,11,8,17,15,16,3,5,4
13,4,0,6,1,12,16,3,10,7,9,14,2,17,8,5,11,15
14,1,0,9,6,7,12,13,10,2,8,11,16,17,3,15,4,5
15,5,3,11,12,17,8,4,2,0,10,16,14,6,1,7,9,13
16,2,5,17,4,11,10,1,3,8,15,12,0,6,14,7,9,13
17,1,6,16,3,2,8,4,11,10,5,7,0,12,15,14,13,9
1,2,6,13,7,0,12,14,8,9,10,11,17,16,3,15,5,4
6,12,3,13,0,1,8,4,9,7,10,14,17,16,5,2,11,15
6,12,14,2,11,10,17,1,0,16,3,8,5,13,7,9,4,15
6,14,1,0,9,7,12,13,10,2,8,11,16,3,17,15,4,5
6,16,2,13,0,1,12,8,4,17,7,10,9,14,11,3,5,15
7,1,2,12,8,13,14,0,10,6,11,17,16,3,9,5,4,15
9,14,1,0,6,7,12,13,10,2,8,11,16,17,3,15,4,5
12,8,0,10,17,3,11,6,4,2,16,1,5,15,14,7,13,9
13,7,0,3,12,8,6,4,14,10,16,1,2,9,5,17,11,15
13,7,1,0,10,6,9,12,2,14,8,11,17,16,3,15,5,4
14,1,2,5,17,16,11,10,6,4,8,12,15,3,0,9,7,13
