0,1,2,3,4,5,6,7,8,9,10,11,12,13
"(0, 1)","(0, 13)","(0, 2)","(0, 3)","(0, 11)","(0, 10)","(0, 9)","(0, 7)","(0, 12)","(0, 4)","(0, 5)","(1, 3)","(1, 4)","(1, 12)","(1, 5)","(1, 11)","(1, 6)","(1, 10)","(1, 7)","(1, 8)","(1, 2)","(1, 13)","(2, 5)","(2, 12)","(2, 7)","(2, 11)","(2, 10)","(2, 3)","(2, 9)","(2, 4)","(2, 13)","(2, 6)","(2, 8)","(3, 6)","(3, 7)","(3, 12)","(3, 10)","(3, 4)","(3, 5)","(3, 13)","(3, 8)","(4, 5)","(4, 9)","(4, 13)","(4, 10)","(4, 12)","(4, 11)","(4, 6)","(4, 7)","(5, 6)","(5, 10)","(5, 13)","(5, 7)","(5, 12)","(5, 8)","(5, 9)","(5, 11)","(6, 9)","(6, 10)","(6, 11)","(6, 12)","(6, 13)","(6, 7)","(6, 8)","(7, 10)","(7, 11)","(7, 12)","(7, 13)","(7, 9)","(8, 9)","(8, 11)","(8, 12)","(8, 13)","(8, 10)","(9, 10)","(9, 11)","(9, 12)","(9, 13)","(10, 11)","(10, 12)","(10, 13)","(11, 12)","(11, 13)","(12, 13)"
Nombre de convexes,3585
Nombre d'attributs,75
Attributs :
1,2,3,5,6,8,10,12
1,2,3,5,6,8,10,13
1,2,3,5,6,8,12,13
1,2,3,5,8,10,12,13
1,2,3,6,8,10,12,13
1,2,5,6,8,10,11,12
1,2,5,6,8,10,11,13
1,2,5,6,8,11,12,13
1,2,5,8,10,11,12,13
1,2,6,8,10,11,12,13
1,3,5,6,8,10,12,13
1,5,6,8,10,11,12,13
2,3,5,6,8,10,12,13
2,5,6,8,9,10,11,12
2,5,6,8,9,10,11,13
2,5,6,8,9,10,12,13
2,5,6,8,9,11,12,13
2,5,8,9,10,11,12,13
2,6,8,9,10,11,12,13
5,6,8,9,10,11,12,13
0,1,2,3,4,5,7,10,12
0,1,2,3,4,5,7,10,13
0,1,2,3,4,5,7,12,13
0,1,2,3,4,5,10,12,13
0,1,2,3,4,7,10,12,13
0,1,2,3,5,7,10,12,13
0,1,2,4,5,7,10,11,12
0,1,2,4,5,7,10,11,13
0,1,2,4,5,7,11,12,13
0,1,2,4,5,10,11,12,13
0,1,2,4,7,10,11,12,13
0,1,2,5,7,10,11,12,13
0,1,3,4,5,7,10,12,13
0,1,4,5,7,10,11,12,13
0,2,3,4,5,7,10,12,13
0,2,4,5,7,9,10,11,12
0,2,4,5,7,9,10,11,13
0,2,4,5,7,9,10,12,13
0,2,4,5,7,9,11,12,13
0,2,4,5,9,10,11,12,13
0,2,4,7,9,10,11,12,13
0,2,5,7,9,10,11,12,13
0,4,5,7,9,10,11,12,13
1,2,3,4,5,6,7,10,12
1,2,3,4,5,6,7,10,13
1,2,3,4,5,6,7,12,13
1,2,3,4,5,6,10,12,13
1,2,3,4,6,7,10,12,13
1,2,3,5,6,7,10,12,13
1,2,3,5,6,8,10,12,13
1,2,4,5,6,7,10,11,12
1,2,4,5,6,7,10,11,13
1,2,4,5,6,7,11,12,13
1,2,4,5,6,10,11,12,13
1,2,4,6,7,10,11,12,13
1,2,5,6,7,10,11,12,13
1,2,5,6,8,10,11,12,13
1,3,4,5,6,7,10,12,13
1,4,5,6,7,10,11,12,13
2,3,4,5,6,7,10,12,13
2,4,5,6,7,9,10,11,12
2,4,5,6,7,9,10,11,13
2,4,5,6,7,9,10,12,13
2,4,5,6,7,9,11,12,13
2,4,5,6,9,10,11,12,13
2,4,6,7,9,10,11,12,13
2,5,6,7,9,10,11,12,13
2,5,6,8,9,10,11,12,13
4,5,6,7,9,10,11,12,13
0,1,2,3,4,5,7,10,12,13
0,1,2,4,5,7,10,11,12,13
0,2,4,5,7,9,10,11,12,13
1,2,3,4,5,6,7,10,12,13
1,2,4,5,6,7,10,11,12,13
2,4,5,6,7,9,10,11,12,13
