0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
"(0, 1)","(0, 16)","(0, 15)","(0, 5)","(0, 7)","(0, 11)","(0, 9)","(0, 2)","(0, 17)","(0, 10)","(0, 3)","(0, 8)","(0, 4)","(0, 6)","(0, 14)","(1, 5)","(1, 14)","(1, 13)","(1, 8)","(1, 11)","(1, 9)","(1, 10)","(1, 2)","(1, 3)","(1, 16)","(1, 17)","(1, 6)","(1, 7)","(2, 14)","(2, 13)","(2, 11)","(2, 10)","(2, 4)","(2, 12)","(2, 3)","(2, 5)","(2, 6)","(2, 7)","(2, 8)","(2, 15)","(3, 4)","(3, 5)","(3, 6)","(3, 9)","(3, 10)","(3, 11)","(3, 13)","(3, 12)","(3, 7)","(3, 17)","(3, 8)","(3, 16)","(4, 6)","(4, 8)","(4, 9)","(4, 17)","(4, 11)","(4, 14)","(4, 5)","(4, 12)","(4, 7)","(4, 13)","(4, 10)","(5, 11)","(5, 12)","(5, 15)","(5, 6)","(5, 13)","(5, 7)","(5, 8)","(5, 14)","(5, 9)","(5, 10)","(6, 10)","(6, 11)","(6, 17)","(6, 14)","(6, 15)","(6, 7)","(6, 9)","(6, 16)","(6, 8)","(7, 8)","(7, 9)","(7, 15)","(7, 16)","(7, 17)","(7, 10)","(7, 11)","(8, 10)","(8, 15)","(8, 17)","(8, 16)","(8, 9)","(8, 11)","(8, 12)","(9, 10)","(9, 15)","(9, 11)","(9, 17)","(9, 12)","(9, 13)","(9, 14)","(9, 16)","(10, 11)","(10, 13)","(10, 16)","(10, 15)","(11, 12)","(11, 13)","(11, 15)","(11, 16)","(11, 17)","(12, 16)","(12, 15)","(12, 14)","(13, 15)","(13, 16)","(13, 17)","(13, 14)","(14, 15)","(14, 16)","(14, 17)","(15, 17)","(15, 16)","(16, 17)"
4739,1714
12,1,5,11,3,2,8,9,16,14,0,15,6,13,7,10,4,17
13,0,15,10,16,17,1,2,3,5,11,14,9,4,8,7,6,12
0,4,1,3,6,8,9,17,11,14,5,2,7,13,10,12,16,15
0,15,1,14,13,9,8,5,7,6,11,17,16,10,2,4,12,3
1,13,0,15,10,16,17,2,3,5,11,14,9,4,8,7,6,12
2,12,1,5,11,3,8,9,16,14,0,15,6,13,7,10,4,17
2,13,0,15,10,16,17,1,3,5,11,14,9,4,8,7,6,12
3,12,1,5,11,2,8,9,16,14,0,15,6,13,7,10,4,17
3,13,0,15,10,16,17,1,2,5,11,14,9,4,8,7,6,12
4,12,1,3,6,8,9,17,11,14,5,2,7,0,13,10,16,15
4,13,1,3,6,8,9,17,11,14,5,2,7,0,10,12,16,15
5,12,1,11,3,2,8,9,16,14,6,4,0,13,15,17,10,7
5,13,0,15,10,16,17,1,2,3,11,14,9,4,8,7,6,12
8,12,1,5,11,3,2,9,16,14,0,15,6,13,7,10,4,17
9,12,2,10,7,4,3,15,0,1,8,11,6,5,13,14,16,17
9,13,0,15,10,16,17,1,2,3,5,11,14,4,8,7,6,12
10,13,0,15,16,17,1,2,3,5,11,14,9,4,8,7,6,12
11,12,1,5,3,2,8,9,16,14,0,15,6,13,7,10,4,17
11,13,0,15,10,16,17,1,2,3,5,14,9,4,8,7,6,12
14,12,1,5,11,3,2,8,9,16,0,15,6,13,7,10,4,17
14,13,0,15,10,16,17,1,2,3,5,11,9,4,8,7,6,12
15,12,1,14,13,0,9,8,5,7,6,11,17,16,10,2,3,4
15,13,1,14,0,9,8,5,7,6,11,17,16,10,2,4,12,3
16,12,2,14,0,13,10,8,7,1,15,6,11,3,4,5,9,17
16,13,0,15,10,17,1,2,3,5,11,14,9,4,8,7,6,12
17,13,0,15,10,16,1,2,3,5,11,14,9,4,8,7,6,12
0,1,9,2,10,7,4,3,15,8,11,6,5,12,13,14,16,17
0,1,16,2,14,13,10,8,7,12,15,6,11,3,4,5,9,17
0,1,17,2,14,13,4,6,8,7,15,3,11,16,5,9,12,10
0,2,4,1,3,6,8,9,17,11,14,5,7,13,10,12,16,15
0,2,15,4,14,13,9,8,5,7,6,11,17,12,10,16,1,3
0,3,4,1,6,8,9,17,11,14,5,2,7,13,10,15,16,12
0,5,4,1,3,6,8,9,17,11,14,2,7,13,10,12,16,15
0,5,15,1,14,13,9,8,7,6,11,17,16,10,2,4,12,3
0,6,4,1,3,8,9,17,11,14,5,2,7,13,10,12,16,15
0,6,15,1,14,13,9,8,5,7,11,17,16,10,2,4,12,3
0,7,4,1,3,6,8,9,17,11,14,5,2,13,10,12,16,15
0,7,15,1,14,13,9,8,5,6,11,17,16,10,2,4,12,3
0,8,4,1,3,6,9,17,11,14,5,2,7,13,10,12,16,15
0,8,15,1,14,13,9,5,7,6,11,17,16,10,2,4,12,3
0,9,4,2,10,7,3,15,1,8,11,6,5,12,13,14,16,17
0,9,15,4,14,13,8,5,7,6,11,17,12,10,2,16,1,3
0,10,4,1,3,6,8,9,17,11,14,5,2,7,13,12,16,15
0,10,15,1,14,13,9,8,5,7,6,11,17,16,2,4,12,3
0,11,4,1,3,6,8,9,17,14,5,2,7,13,10,12,16,15
0,11,15,1,14,13,9,8,5,7,6,17,16,10,2,4,12,3
0,14,4,1,3,6,8,9,17,11,5,2,7,13,10,12,16,15
0,14,15,1,13,9,8,5,7,6,11,17,16,10,2,3,4,12
0,16,15,5,14,13,10,8,7,1,12,6,11,3,9,2,4,17
0,17,4,2,14,13,6,8,7,15,1,3,11,16,5,9,12,10
0,17,15,5,14,13,4,6,8,9,7,1,3,11,16,2,12,10
1,2,13,0,15,10,16,17,3,5,11,14,9,4,8,7,6,12
1,3,13,0,15,10,16,17,2,5,11,14,9,4,8,7,6,12
1,5,13,0,15,10,16,17,2,3,11,14,9,4,8,7,6,12
1,9,13,2,10,7,4,3,15,0,8,11,6,5,12,14,16,17
1,10,13,0,15,16,17,2,3,5,11,14,9,4,8,7,6,12
1,11,13,0,15,10,16,17,2,3,5,14,9,4,8,7,6,12
1,14,13,0,15,10,16,17,2,3,5,11,9,4,8,7,6,12
1,16,13,2,14,0,10,8,7,12,15,6,11,3,4,5,9,17
1,17,13,2,14,4,6,8,0,7,15,3,11,16,5,9,12,10
2,3,12,1,5,11,8,9,16,14,0,15,6,13,7,10,4,17
2,3,13,0,15,10,16,17,1,5,11,14,9,4,8,7,6,12
2,4,12,1,3,6,8,9,17,11,14,5,7,0,13,10,16,15
2,4,13,1,3,6,8,9,17,11,14,5,7,0,10,12,16,15
2,5,12,1,11,3,8,9,16,14,6,4,0,13,15,17,10,7
2,5,13,0,15,10,16,17,1,3,11,14,9,4,8,7,6,12
2,8,12,1,5,11,3,9,16,14,0,15,6,13,7,10,4,17
2,10,13,0,15,16,17,1,3,5,11,14,9,4,8,7,6,12
