0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
"(0, 3)","(0, 14)","(0, 13)","(0, 9)","(0, 8)","(0, 12)","(1, 4)","(1, 14)","(1, 9)","(1, 13)","(1, 6)","(2, 4)","(2, 5)","(2, 11)","(2, 9)","(2, 15)","(3, 15)","(3, 8)","(3, 10)","(3, 14)","(3, 16)","(4, 14)","(4, 9)","(4, 13)","(4, 15)","(4, 12)","(4, 11)","(4, 16)","(5, 10)","(5, 11)","(5, 12)","(5, 9)","(5, 16)","(6, 9)","(6, 12)","(6, 11)","(7, 16)","(7, 13)","(7, 12)","(7, 11)","(8, 16)","(8, 12)","(9, 13)","(9, 15)","(10, 11)","(10, 12)","(10, 13)","(10, 15)","(12, 16)","(12, 13)","(13, 14)"
109,58
0,1,14,13,9,4,12,6,5,11,2,16,10,3,7,15,8
1,0,14,9,13,4,12,6,5,11,2,16,10,3,7,15,8
4,0,14,9,13,12,1,6,5,11,2,16,10,3,7,15,8
5,0,12,9,6,4,13,11,1,2,16,14,10,7,3,15,8
6,0,9,12,13,4,5,1,10,11,14,2,16,3,15,7,8
10,0,12,13,3,8,16,14,5,7,4,9,2,11,1,15,6
11,1,6,4,9,12,5,2,13,0,10,7,16,15,3,14,8
16,0,8,12,3,10,5,13,9,7,4,14,6,15,1,11,2
0,2,9,1,14,13,4,12,5,6,11,16,10,3,7,8,15
1,2,4,9,12,13,6,5,0,10,11,16,14,15,3,7,8
2,4,0,9,14,13,12,1,6,5,11,16,10,3,7,8,15
3,0,1,14,13,9,4,10,15,16,12,11,5,8,7,6,2
3,9,0,15,1,14,13,4,10,16,12,5,11,8,7,6,2
3,10,9,0,15,13,5,12,4,2,14,16,8,6,11,1,7
4,1,0,14,9,13,12,6,5,11,2,16,10,3,7,15,8
6,1,8,12,4,13,16,14,0,9,3,5,10,11,15,7,2
7,1,13,8,16,12,4,6,14,0,9,3,5,10,11,15,2
7,9,13,0,12,6,5,4,11,1,16,10,2,14,3,8,15
7,11,1,13,6,4,10,9,12,16,15,5,3,2,0,14,8
8,0,2,3,15,16,5,12,4,9,10,14,11,6,13,1,7
8,6,12,15,3,9,10,4,0,16,11,14,1,13,5,7,2
8,9,0,2,3,15,16,5,12,4,10,14,11,6,13,1,7
9,0,1,14,13,4,12,6,5,11,2,16,10,3,7,15,8
9,1,0,14,13,4,12,6,5,11,2,16,10,3,7,15,8
9,4,0,14,13,12,1,6,5,11,2,16,10,3,7,15,8
9,5,0,12,6,4,13,11,1,2,16,14,10,7,3,15,8
9,6,0,12,5,4,13,11,2,16,10,1,14,7,3,15,8
11,2,3,10,15,5,4,16,9,12,14,13,7,6,0,1,8
12,0,6,9,13,4,5,1,10,14,11,2,16,3,15,7,8
12,4,7,13,11,16,10,5,6,15,3,2,9,1,0,8,14
12,5,7,11,16,10,6,4,13,3,15,9,1,2,0,14,8
12,6,7,11,10,5,4,13,15,9,16,2,1,3,0,8,14
12,10,4,11,13,15,5,6,7,2,9,16,1,3,0,8,14
12,16,3,10,8,0,5,13,9,7,4,14,6,15,1,11,2
13,0,6,9,1,12,4,5,14,11,2,16,10,3,7,15,8
13,1,0,14,9,4,12,6,5,11,10,2,16,3,7,15,8
13,2,9,4,0,14,12,1,5,6,10,11,16,3,15,7,8
13,4,0,14,9,12,1,6,5,11,10,2,16,3,7,15,8
14,0,2,4,9,13,12,1,5,6,11,16,10,3,7,8,15
14,1,2,4,9,13,0,12,6,5,11,16,10,3,7,8,15
14,2,4,10,13,3,5,11,15,12,9,0,7,16,8,1,6
14,4,0,9,13,12,1,6,5,11,2,16,10,3,7,15,8
15,1,4,9,0,3,14,13,12,16,10,8,6,5,7,11,2
3,8,0,7,16,12,13,4,10,14,15,9,11,5,2,6,1
3,14,0,7,16,13,12,4,8,10,15,9,11,5,2,1,6
8,12,0,11,3,10,16,7,5,4,6,13,14,9,2,15,1
8,12,16,3,10,0,5,13,9,7,4,14,6,15,1,11,2
9,2,4,0,14,13,12,1,6,5,11,16,10,3,7,8,15
9,4,1,0,14,13,12,6,5,11,2,16,10,3,7,15,8
9,13,1,0,14,4,12,6,5,11,10,2,16,3,7,15,8
9,13,4,0,14,12,1,6,5,11,10,2,16,3,7,15,8
11,2,4,13,10,7,9,5,15,12,16,6,3,0,1,14,8
12,7,13
12,13,0,6,9,1,4,5,14,11,2,16,10,3,7,15,8
12,16,4,7,13,11,10,5,6,3,15,2,9,1,0,8,14
13,4,1,0,14,9,12,6,5,11,10,2,16,3,7,15,8
14,4,1,12,0,13,6,9,11,5,2,10,7,3,16,15,8
9,13,4,1,0,14,12,6,5,11,10,2,16,3,7,15,8
