0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
"(0, 2)","(0, 15)","(0, 5)","(0, 6)","(0, 12)","(0, 11)","(0, 1)","(0, 17)","(0, 16)","(0, 7)","(0, 10)","(0, 13)","(1, 2)","(1, 4)","(1, 16)","(1, 6)","(1, 14)","(1, 3)","(1, 11)","(1, 12)","(1, 17)","(1, 9)","(1, 5)","(2, 5)","(2, 17)","(2, 6)","(2, 16)","(2, 15)","(2, 8)","(2, 14)","(2, 10)","(2, 9)","(2, 4)","(2, 12)","(2, 13)","(3, 4)","(3, 5)","(3, 17)","(3, 8)","(3, 9)","(3, 13)","(3, 7)","(3, 16)","(4, 5)","(4, 9)","(4, 15)","(4, 11)","(4, 12)","(4, 14)","(4, 13)","(4, 17)","(5, 7)","(5, 8)","(5, 9)","(5, 16)","(5, 6)","(5, 15)","(5, 12)","(5, 13)","(6, 7)","(6, 8)","(6, 11)","(6, 16)","(6, 17)","(6, 10)","(6, 14)","(6, 15)","(7, 10)","(7, 12)","(7, 17)","(7, 16)","(7, 15)","(7, 9)","(8, 10)","(8, 11)","(8, 12)","(8, 13)","(8, 14)","(8, 16)","(8, 17)","(9, 10)","(9, 11)","(9, 12)","(9, 14)","(9, 15)","(10, 11)","(10, 12)","(10, 16)","(10, 17)","(11, 12)","(11, 13)","(11, 15)","(11, 16)","(11, 17)","(11, 14)","(12, 13)","(12, 16)","(12, 15)","(13, 14)","(13, 15)","(13, 16)","(13, 17)","(14, 15)","(14, 16)","(14, 17)","(15, 17)","(15, 16)","(16, 17)"
879,518
3,0,5,17,1,13,7,16,4,2,8,6,15,14,11,12,9,10
4,0,5,1,15,11,12,2,13,17,8,9,16,6,3,7,14,10
8,1,6,5,11,12,3,2,14,16,17,7,0,10,15,4,9,13
9,0,10,11,12,5,15,2,7,1,8,16,6,17,13,4,14,3
14,0,13,15,16,17,1,2,11,6,12,3,5,4,8,9,10,7
0,7,4,2,15,5,12,11,1,17,13,9,3,6,16,10,8,14
0,10,1,9,11,12,16,2,17,6,5,15,7,14,3,4,13,8
0,13,1,12,14,11,16,17,3,2,5,4,9,8,15,10,7,6
0,15,1,14,17,11,2,9,4,12,5,16,6,13,8,3,7,10
1,3,2,4,5,17,8,9,13,16,11,12,14,15,7,0,6,10
1,4,0,5,15,11,12,2,13,17,8,9,16,6,3,7,14,10
1,9,0,10,11,12,5,15,2,7,16,17,6,8,13,4,14,3
1,14,0,13,15,16,17,2,11,6,12,3,5,4,8,9,10,7
2,4,0,5,1,15,11,12,13,17,8,9,16,6,3,7,14,10
2,8,4,5,11,12,3,13,14,17,9,0,16,6,15,1,7,10
2,9,0,10,11,12,5,15,7,1,8,16,6,17,13,4,14,3
2,14,0,13,15,16,17,1,11,6,12,3,5,4,8,9,10,7
5,3,0,17,1,13,7,16,15,2,8,6,4,14,11,12,9,10
