0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
"(0, 2)","(0, 3)","(0, 14)","(0, 11)","(0, 5)","(0, 7)","(0, 1)","(0, 8)","(1, 2)","(1, 17)","(1, 4)","(1, 13)","(1, 7)","(1, 9)","(1, 12)","(2, 8)","(2, 9)","(2, 3)","(2, 13)","(2, 10)","(2, 11)","(3, 4)","(3, 6)","(3, 7)","(3, 15)","(3, 8)","(3, 13)","(4, 5)","(4, 11)","(4, 12)","(4, 9)","(4, 15)","(4, 7)","(5, 6)","(5, 10)","(5, 16)","(5, 11)","(5, 15)","(5, 7)","(5, 13)","(6, 7)","(6, 11)","(6, 14)","(6, 15)","(6, 9)","(6, 12)","(6, 13)","(6, 16)","(7, 9)","(7, 11)","(7, 15)","(7, 17)","(8, 9)","(8, 17)","(8, 16)","(8, 10)","(8, 15)","(8, 13)","(9, 10)","(9, 13)","(9, 14)","(9, 16)","(10, 17)","(10, 16)","(10, 12)","(11, 16)","(11, 17)","(11, 12)","(14, 17)","(14, 15)","(15, 16)","(16, 17)"
141,83
4,0,3,5,1,11,7,6,15,13,2,17,12,9,14,16,8,10
6,2,3,11,9,13,4,0,7,8,16,5,12,15,1,14,17,10
9,0,8,7,14,2,1,17,3,15,13,6,11,10,16,4,5,12
10,1,9,2,17,12,8,7,14,16,4,6,11,0,13,3,15,5
12,0,1,11,2,17,4,7,10,8,9,3,14,5,6,16,13,15
13,0,1,2,3,5,8,4,7,17,9,10,11,6,15,16,12,14
15,0,7,3,5,8,14,9,17,6,4,13,10,16,2,1,11,12
16,4,15,5,9,11,7,6,8,14,10,13,2,17,3,0,1,12
17,0,1,14,8,11,7,9,2,13,4,12,15,6,16,3,10,5
0,3,1,4,7,2,13,5,11,9,6,8,15,10,16,17,12,14
0,5,6,3,14,11,7,4,15,13,2,17,9,1,12,8,16,10
0,8,1,9,2,17,13,7,14,10,16,11,3,5,15,6,12,4
0,11,1,7,4,2,17,12,9,3,6,5,8,10,14,16,13,15
1,4,6,13,7,9,12,3,5,11,15,2,8,10,16,14,0,17
1,9,0,8,7,14,2,17,13,3,15,6,11,10,16,5,4,12
1,12,3,2,4,13,7,0,6,10,11,9,5,15,8,14,17,16
1,13,0,2,3,5,8,10,11,4,7,6,15,16,9,17,12,14
1,17,6,13,7,9,12,14,16,11,8,3,5,2,4,15,0,10
2,9,0,8,7,14,1,17,3,15,13,11,6,10,16,4,5,12
2,10,1,9,17,12,8,7,14,16,4,6,11,0,13,3,15,5
2,11
2,13,0,1,3,5,8,4,7,17,9,6,15,10,11,16,12,14
3,4,6,5,11,12,9,15,7,0,13,10,16,2,1,8,14,17
3,6,5,4,0,7,15,13,11,12,9,1,14,8,2,16,17,10
3,13,1,4,0,7,2,5,9,11,8,6,15,10,16,14,17,12
3,15,1,4,0,7,2,13,5,11,9,14,8,6,10,16,17,12
5,4,6,3,11,12,9,15,7,0,13,2,8,16,10,1,14,17
5,6,4,7,3,11,15,9,12,1,0,13,2,8,16,14,10,17
5,10,15,8,16,0,13,2,3,14,7,11,1,9,6,4,17,12
5,13,4,9,1,3,10,7,16,6,8,2,0,15,12,17,11,14
5,15,3,4,6,0,7,13,11,12,9,1,14,8,2,16,17,10
5,16,4,15,9,11,7,6,8,14,10,13,2,17,3,0,1,12
7,4,0,3,5,1,11,6,15,13,2,17,12,9,14,16,8,10
7,6,2,9,3,11,1,0,13,8,4,16,14,17,12,5,15,10
7,9,0,8,14,2,1,17,3,15,13,6,11,10,16,4,5,12
7,15,0,3,5,8,14,4,6,13,10,16,9,17,1,11,12,2
7,17,0,1,14,8,11,9,2,13,4,12,6,15,3,16,10,5
8,9,1,2,17,0,13,10,11,14,16,7,3,5,12,4,6,15
8,10,1,9,2,17,0,13,12,7,14,16,4,6,11,5,3,15
8,13,1,9,2,17,0,10,7,14,16,11,3,5,12,15,6,4
8,15,1,9,2,17,0,13,7,4,14,16,6,10,3,11,5,12
8,16,7,9,17,3,15,0,5,11,6,10,14,1,13,2,4,12
8,17,9,1,14,10,16,7,2,13,0,12,15,6,5,11,3,4
11,4,3,7,0,6,2,9,1,5,14,15,12,13,16,8,10,17
11,6,4,5,7,3,15,9,12,0,13,10,16,1,2,8,14,17
11,12,3,7,0,4,6,2,1,9,5,14,15,13,10,17,16,8
11,16,4,15,5,9,7,6,8,14,10,13,2,17,3,0,1,12
11,17,6,14,16,7,0,9,15,5,1,8,3,2,4,10,13,12
14,6,8,17,0,9,15,3,13,16,11,7,1,10,5,2,4,12
14,9,5,0,6,15,10,7,13,4,16,2,1,8,3,11,12,17
14,15,5,0,6,3,7,8,11,4,13,2,9,17,16,10,1,12
0,2,3,7,1,9,11,4,13,17,12,8,14,6,16,5,15,10
0,2,8,1,9,17,13,7,14,10,16,11,3,5,15,6,12,4
0,5,7,10,2,8,9,17,13,11,1,3,16,15,14,4,6,12
0,7,11,4,3,5,1,6,2,15,13,17,12,14,9,16,10,8
1,2,9,12,10,11,4,6,17,5,16,7,0,3,15,13,8,14
1,2,13,8,17,9,0,10,11,14,16,7,3,5,12,4,6,15
1,4,7,8,2,17,13,9,0,3,15,11,10,14,16,5,6,12
1,7,9,3,2,4,13,0,8,6,11,5,15,12,14,17,16,10
2,3,13,7,1,0,9,11,5,6,4,17,12,8,14,16,10,15
2,8,9,7,1,0,3,11,17,15,13,4,12,14,5,6,16,10
2,8,10,1,9,17,0,13,12,7,14,16,4,6,11,5,3,15
