0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
"(0, 17)","(0, 8)","(0, 11)","(0, 10)","(0, 12)","(0, 9)","(0, 2)","(0, 3)","(0, 4)","(0, 14)","(0, 15)","(1, 6)","(1, 8)","(1, 10)","(1, 13)","(1, 12)","(1, 7)","(1, 11)","(1, 4)","(2, 16)","(2, 14)","(2, 10)","(2, 12)","(2, 13)","(2, 8)","(2, 17)","(2, 5)","(2, 7)","(2, 11)","(3, 13)","(3, 4)","(3, 10)","(3, 11)","(3, 14)","(3, 12)","(3, 9)","(3, 7)","(4, 6)","(4, 7)","(4, 9)","(4, 17)","(4, 14)","(4, 15)","(4, 16)","(4, 11)","(4, 10)","(5, 9)","(5, 10)","(5, 12)","(5, 14)","(5, 7)","(6, 13)","(6, 7)","(6, 14)","(6, 16)","(6, 12)","(6, 15)","(6, 17)","(7, 8)","(7, 11)","(7, 13)","(7, 15)","(7, 17)","(7, 16)","(7, 14)","(8, 16)","(8, 14)","(8, 9)","(8, 17)","(8, 10)","(8, 13)","(9, 10)","(9, 11)","(9, 17)","(9, 12)","(9, 16)","(10, 13)","(10, 14)","(10, 16)","(10, 11)","(11, 13)","(12, 13)","(12, 15)","(12, 14)","(13, 17)","(13, 14)","(13, 16)","(15, 17)","(15, 16)","(16, 17)"
339,215
0,1,8,11,10,12,4,7,9,2,13,14,16,17,3,5,15,6
1,3,10,13,12,7,11,4,9,14,5,0,2,16,8,17,6,15
5,1,10,12,7,9,13,14,0,2,3,16,11,8,4,15,6,17
6,0,4,14,12,15,17,9,3,1,7,2,8,13,16,10,5,11
7,0,8,4,11,15,17,14,3,2,1,16,9,10,13,12,6,5
13,0,12,10,17,3,11,2,14,8,5,1,9,15,6,16,4,7
16,1,8,10,7,4,6,13,0,14,9,17,5,2,3,11,15,12
0,2,7,17,8,11,3,4,14,15,13,9,6,1,10,16,12,5
1,4,5,10,12,7,9,14,13,0,2,3,16,11,8,15,6,17
2,5,6,16,14,12,13,17,7,10,9,8,4,15,0,1,3,11
2,7,4,16,14,10,0,17,11,8,6,13,15,9,3,5,1,12
2,13,6,16,14,12,17,7,8,10,4,15,9,0,5,1,3,11
2,16,6,14,12,13,17,7,10,4,8,0,9,15,5,1,3,11
3,0,2,13,10,11,14,12,7,17,8,9,5,1,16,4,15,6
3,7,2,13,10,11,14,12,0,17,8,5,1,16,4,9,15,6
3,13,6,4,14,12,7,17,1,16,11,10,9,15,0,5,2,8
4,0,2,7,17,14,16,11,10,8,15,3,13,1,5,6,9,12
4,6,0,14,12,15,17,7,2,8,13,1,3,9,11,5,16,10
4,7,0,8,11,15,17,14,3,2,1,16,9,10,13,12,6,5
4,16,5,7,9,14,10,2,8,11,17,3,13,1,12,0,6,15
6,1,3,4,13,7,14,12,10,11,17,16,9,15,0,5,2,8
7,1,3,10,13,12,11,4,14,5,16,2,8,9,0,17,6,15
8,0,1,11,10,12,4,9,7,13,2,3,14,5,15,6,17,16
8,1,6,7,16,14,17,13,10,4,2,12,0,5,3,11,9,15
8,7,0,4,11,15,17,14,3,2,9,1,16,10,13,12,6,5
8,13,0,12,10,17,3,11,2,14,1,9,5,15,6,16,4,7
8,16,1,10,7,4,6,13,14,5,2,3,11,9,17,0,12,15
9,0,2,10,11,5,8,17,12,16,13,4,14,1,3,7,15,6
9,5,8,10,14,7,2,13,1,16,3,11,4,12,0,17,6,15
9,16,3,10,7,4,13,14,5,1,2,11,8,17,6,12,0,15
10,0,1,8,11,12,4,7,9,2,13,14,16,17,3,5,15,6
10,1,3,13,12,7,11,4,17,6,14,16,5,0,2,9,15,8
10,5,1,12,7,13,0,2,3,9,14,15,6,8,4,11,16,17
10,13,0,12,17,3,11,2,14,8,5,1,9,15,6,4,16,7
10,16,1,8,7,4,6,13,0,14,9,17,11,5,3,2,15,12
11,0,1,8,10,12,4,7,9,2,13,14,16,17,5,3,15,6
11,1,3,10,13,12,7,4,9,14,5,0,2,16,8,17,6,15
11,7,0,8,4,15,17,14,3,2,1,9,10,13,16,12,6,5
11,13,0,12,10,17,3,2,14,8,1,9,5,15,6,16,4,7
12,0,1,8,11,10,4,14,9,2,13,7,16,17,3,5,6,15
12,1,5,10,7,9,13,14,0,2,3,16,11,8,4,6,15,17
